Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Conference
28,Jim Brogan\brogaji01,SG,23,SDC,63,1027,13.0,0.499,0.08800000000000001,0.231,6.9,7.0,7.0,20.6,2.3,0.7,17.2,19.2,,0.6,0.2,0.8,0.035,,-0.1,-1.5,-1.6,0.1,West
29,Michael Brooks\brookmi01,SF,23,SDC,82,2750,16.1,0.539,0.006999999999999999,0.25,8.7,18.6,13.5,12.2,1.9,0.8,14.3,20.4,,3.4,1.2,4.5,0.079,,1.0,0.0,1.0,2.1,West
30,Fred Brown\brownfr01,SG,33,SEA,82,1785,15.2,0.501,0.08900000000000001,0.149,2.6,5.8,4.3,20.1,1.9,0.1,9.5,23.6,,1.7,2.2,3.9,0.10400000000000001,,0.1,-1.6,-1.5,0.2,West
31,Rickey Brown\brownri01,C,23,GSW,82,1260,11.2,0.498,0.0,0.292,11.6,20.1,15.8,2.0,1.4,1.3,15.1,17.8,,0.4,1.4,1.8,0.068,,-3.1,-1.4,-4.6,-0.8,West
32,Joe Bryant\bryanjo01,SF,27,SDC,75,1988,12.8,0.546,0.043,0.35200000000000004,4.6,12.0,8.2,13.1,1.9,0.8,18.4,20.3,,1.0,0.5,1.5,0.036000000000000004,,-0.7,-0.9,-1.7,0.2,West
33,Quinn Buckner\bucknqu01,PG,27,MIL,70,2156,14.4,0.506,0.018000000000000002,0.204,4.3,8.9,6.6,21.4,3.9,0.1,16.7,20.5,,0.7,3.9,4.6,0.10300000000000001,,-0.2,1.8,1.6,2.0,East
34,Roger Burkman\burkmro01,SG,23,CHI,6,30,15.5,0.377,0.25,1.5,7.9,14.5,11.3,19.7,9.7,3.7,31.1,13.5,,0.0,0.1,0.1,0.09300000000000001,,-2.0,9.2,7.1,0.1,East
35,David Burns\burnsda01,PG,23,TOT,9,87,3.6,0.509,0.0,0.938,1.3,5.0,3.1,19.5,1.5,0.0,36.5,15.8,,-0.2,0.0,-0.1,-0.071,,-6.4,-2.9,-9.4,-0.2,NaN
35,David Burns\burnsda01,PG,23,NJN,3,34,0.9,0.45799999999999996,0.0,1.2,0.0,6.7,3.3,14.2,1.4,0.0,39.6,14.8,,-0.1,0.0,-0.1,-0.094,,-9.1,-0.9,-10.0,-0.1,East
35,David Burns\burnsda01,PG,23,DEN,6,53,5.3,0.535,0.0,0.818,2.1,3.9,3.0,22.8,1.6,0.0,34.8,16.5,,-0.1,0.0,-0.1,-0.055999999999999994,,-4.7,-4.3,-9.0,-0.1,West
36,Don Buse\busedo01,PG,31,IND,82,2529,14.8,0.539,0.276,0.18,1.9,7.8,4.8,22.5,3.2,0.6,11.4,13.7,,3.7,3.4,7.1,0.135,,1.3,1.3,2.6,2.9,East
37,Kenny Carr\carrke01,PF,26,TOT,74,1926,14.7,0.5429999999999999,0.013999999999999999,0.436,9.2,22.4,15.5,6.5,1.6,0.6,15.6,20.6,,1.3,1.6,2.9,0.073,,-1.0,-0.6,-1.6,0.2,NaN
37,Kenny Carr\carrke01,PF,26,CLE,46,1482,15.3,0.5539999999999999,0.017,0.42,8.2,22.7,15.0,6.3,1.9,0.6,15.3,20.4,,1.1,1.2,2.3,0.075,,-0.6,-0.2,-0.8,0.4,East
37,Kenny Carr\carrke01,PF,26,DET,28,444,12.7,0.507,0.006,0.488,12.7,21.4,16.9,7.2,0.6,0.7,16.4,21.5,,0.1,0.4,0.6,0.063,,-2.3,-1.9,-4.2,-0.3,East
38,M.L. Carr\carrml01,SF,31,BOS,56,1296,11.9,0.495,0.042,0.284,4.9,7.8,6.4,12.6,2.4,0.9,12.0,16.2,,1.0,1.8,2.8,0.10300000000000001,,-0.5,1.3,0.8,0.9,East
39,Joe Barry Carroll\carrojo01,C,23,GSW,76,2627,15.9,0.557,0.001,0.318,8.6,17.9,13.1,3.4,1.2,2.7,15.1,20.9,,2.6,2.9,5.5,0.1,,-0.8,0.2,-0.6,0.9,West
40,Butch Carter\cartebu01,SG,23,IND,75,1035,11.1,0.511,0.062,0.174,3.1,5.3,4.1,8.8,1.6,0.6,11.1,19.6,,0.3,0.9,1.3,0.059000000000000004,,-2.2,-1.6,-3.8,-0.5,East
41,Reggie Carter\cartere01,SG,24,NYK,75,923,9.4,0.479,0.0,0.28600000000000003,4.3,7.6,5.9,18.5,1.9,0.4,19.8,17.6,,-0.3,0.6,0.3,0.016,,-3.2,-1.3,-4.5,-0.6,East
42,Bill Cartwright\cartwbi01,C,24,NYK,72,2060,16.3,0.616,0.0,0.486,6.3,17.3,11.7,6.0,1.1,1.8,16.5,20.2,,3.2,1.8,5.0,0.11599999999999999,,-0.2,-0.5,-0.7,0.7,East
43,Harvey Catchings\catchha01,PF,30,MIL,80,1603,8.1,0.45,0.0,0.308,9.6,15.6,12.7,7.2,1.3,4.8,27.0,8.9,,-0.6,3.0,2.3,0.07,,-3.6,4.4,0.9,1.2,East
44,Bobby Cattage\cattabo01,PF,23,UTA,49,337,10.5,0.49,0.015,0.304,6.9,16.6,11.6,2.8,1.0,0.0,10.5,20.3,,0.1,0.1,0.2,0.027999999999999997,,-4.0,-4.4,-8.4,-0.5,West
45,Tom Chambers\chambto01,PF,22,SDC,81,2682,15.0,0.5529999999999999,0.002,0.434,9.1,16.0,12.5,7.9,1.0,1.0,14.9,22.4,,2.9,0.4,3.3,0.059000000000000004,,0.3,-1.7,-1.4,0.4,West
46,Maurice Cheeks*\cheekma01,PG,25,PHI,79,2498,18.3,0.57,0.033,0.325,2.4,8.5,5.6,34.7,4.0,0.8,19.2,16.0,,4.6,4.0,8.6,0.166,,2.0,1.3,3.3,3.3,East
47,Jim Chones\choneji01,C,32,WSB,59,867,8.6,0.48100000000000004,0.0,0.26899999999999996,5.0,18.1,11.7,9.6,0.8,2.1,17.7,11.2,,0.0,1.4,1.4,0.076,,-4.1,2.7,-1.4,0.1,East
48,Don Collins\collido02,SG,23,WSB,79,1609,15.1,0.5429999999999999,0.018000000000000002,0.259,7.0,6.3,6.7,14.2,2.7,0.8,15.7,22.4,,0.9,2.5,3.4,0.10099999999999999,,0.3,1.1,1.5,1.4,East
49,Darwin Cook\cookda01,PG,23,NJN,82,2090,13.7,0.514,0.039,0.20199999999999999,2.8,5.6,4.2,21.8,3.3,0.7,16.7,20.0,,0.7,3.2,3.9,0.08900000000000001,,-0.8,0.8,-0.1,1.0,East
50,Jeff Cook\cookje01,PF,25,PHO,76,1298,10.2,0.469,0.006,0.374,9.8,15.7,12.8,10.0,1.4,1.0,16.1,15.8,,0.0,2.0,2.0,0.073,,-2.8,0.9,-2.0,0.0,West
51,Joe Cooper\coopejo01,C,24,NJN,1,11,1.3,0.5,0.0,0.0,10.2,10.4,10.3,0.0,0.0,0.0,33.3,10.9,,0.0,0.0,0.0,-0.026000000000000002,,-7.3,-3.3,-10.6,0.0,East
52,Michael Cooper\coopemi01,SG,25,LAL,76,2197,14.3,0.556,0.023,0.231,4.3,8.8,6.7,12.9,2.5,1.5,15.6,17.5,,2.4,2.6,5.0,0.109,,0.1,1.2,1.2,1.8,West
53,Wayne Cooper\coopewa01,C,25,DAL,76,1818,13.8,0.461,0.012,0.239,12.1,22.8,17.3,9.0,1.0,3.4,10.6,18.7,,0.9,1.9,2.9,0.076,,-1.6,1.1,-0.6,0.7,West
54,Hollis Copeland\copelho01,SF,26,NYK,18,118,7.5,0.455,0.0,0.158,2.9,2.0,2.4,10.1,1.6,1.0,9.0,15.6,,0.0,0.1,0.1,0.028999999999999998,,-3.7,-2.4,-6.1,-0.1,East
55,Dave Corzine\corzida01,C,25,SAS,82,2189,14.9,0.561,0.006,0.32899999999999996,10.3,20.5,15.4,7.6,0.7,3.2,15.8,16.0,,2.6,2.5,5.2,0.113,,-0.2,1.6,1.4,1.9,West
56,Charlie Criss\crissch01,PG,33,TOT,55,1392,13.3,0.524,0.057999999999999996,0.319,1.1,5.9,3.4,19.2,1.5,0.3,12.6,19.5,,1.6,0.4,2.1,0.07200000000000001,,-0.5,-2.5,-3.0,-0.4,NaN
56,Charlie Criss\crissch01,PG,33,ATL,27,552,13.6,0.485,0.038,0.348,1.2,6.6,3.9,20.7,2.1,0.2,11.0,21.4,,0.4,0.6,1.0,0.08900000000000001,,-1.2,-1.3,-2.5,-0.1,East
56,Charlie Criss\crissch01,PG,33,SDC,28,840,13.1,0.552,0.073,0.299,1.0,5.4,3.1,18.1,1.2,0.3,13.8,18.3,,1.2,-0.2,1.1,0.061,,-0.1,-3.3,-3.4,-0.3,West
57,Geoff Crompton\crompge01,C,26,MIL,35,203,3.6,0.363,0.0,0.469,5.9,16.9,11.6,7.6,1.4,3.4,30.6,11.3,,-0.4,0.4,0.0,-0.011000000000000001,,-7.4,2.8,-4.5,-0.1,East
58,Pat Cummings\cummipa01,PF,25,MIL,78,1132,11.1,0.537,0.005,0.212,6.4,17.9,12.4,12.5,0.9,0.5,18.7,21.0,,0.1,1.7,1.8,0.078,,-2.7,-0.5,-3.3,-0.4,East
59,Earl Cureton\curetea01,PF,24,PHI,66,956,12.8,0.502,0.006999999999999999,0.307,11.1,20.3,15.9,4.4,1.5,1.6,11.2,17.0,,0.6,1.5,2.1,0.10300000000000001,,-2.1,-0.3,-2.4,-0.1,East
60,Bob Dandridge\dandrbo01,SF,34,MIL,11,174,5.2,0.41600000000000004,0.0,0.309,2.7,8.3,5.6,9.7,1.4,0.7,15.0,17.4,,-0.2,0.2,0.0,0.003,,-5.7,-0.7,-6.4,-0.2,East
61,Adrian Dantley*\dantlad01,SF,25,UTA,81,3222,24.2,0.631,0.002,0.516,7.6,9.6,8.6,15.5,1.4,0.2,13.3,27.9,,11.9,0.7,12.6,0.187,,6.6,-2.0,4.6,5.3,West
62,Brad Davis\davisbr01,PG,26,DAL,82,2614,14.5,0.569,0.064,0.298,1.5,8.6,4.9,27.5,1.4,0.1,15.4,16.2,,4.4,1.0,5.4,0.1,,1.0,-1.8,-0.8,0.8,West
63,Charles Davis\davisch02,SF,23,WSB,54,575,10.7,0.514,0.011000000000000001,0.201,10.5,14.8,12.6,7.7,0.8,1.3,17.7,17.7,,0.0,0.8,0.9,0.07200000000000001,,-2.8,0.5,-2.3,0.0,East
64,Johnny Davis\davisjo01,SG,26,IND,82,2664,15.2,0.526,0.023,0.342,2.9,4.4,3.6,20.4,1.4,0.2,12.3,23.7,,3.0,2.1,5.1,0.091,,0.7,-1.9,-1.2,0.5,East
65,Ron Davis\davisro01,SF,27,SDC,7,67,6.6,0.41600000000000004,0.0,0.24,12.1,11.0,11.6,8.0,0.0,0.0,15.3,19.8,,-0.1,0.0,-0.1,-0.066,,-4.1,-4.3,-8.4,-0.1,West
66,Walter Davis\daviswa03,SF,27,PHO,55,1182,18.3,0.5529999999999999,0.024,0.166,2.0,7.5,4.8,23.3,1.9,0.1,13.5,29.0,,1.2,1.4,2.7,0.109,,1.0,-2.3,-1.2,0.2,West
67,Darryl Dawkins\dawkida01,C,25,PHI,48,1124,15.0,0.601,0.005,0.447,7.1,22.8,15.3,6.7,0.8,2.8,17.9,19.8,,1.1,1.8,2.9,0.122,,-1.5,0.6,-0.9,0.3,East
68,Larry Demic\demicla01,PF,24,NYK,48,356,5.7,0.45899999999999996,0.012,0.47,9.1,16.4,12.7,5.0,0.5,1.0,20.6,14.6,,-0.4,0.2,-0.1,-0.017,,-5.2,-1.5,-6.6,-0.4,East
69,Kenny Dennard\dennake01,PF,23,KCK,30,607,11.1,0.541,0.0,0.331,8.5,16.3,12.3,8.6,2.7,0.8,20.2,11.7,,0.3,0.8,1.1,0.084,,-1.3,2.5,1.2,0.5,West
70,Coby Dietrick\dietrco01,C,33,CHI,74,999,10.8,0.496,0.005,0.27,7.5,13.6,10.7,11.5,2.4,1.7,16.4,11.2,,0.5,1.1,1.7,0.08,,-1.6,1.9,0.3,0.6,East
71,Mickey Dillard\dillami01,PG,23,CLE,33,221,7.0,0.41,0.051,0.29100000000000004,2.9,4.9,3.8,21.1,1.8,0.5,16.0,19.8,,-0.3,0.0,-0.2,-0.051,,-4.4,-3.0,-7.4,-0.3,East
72,James Donaldson\donalja01,C,24,SEA,82,1710,16.0,0.63,0.0,0.573,9.1,21.6,15.6,4.1,0.8,4.5,18.0,15.5,,2.2,3.4,5.6,0.156,,-1.6,2.2,0.6,1.1,West
73,John Douglas\dougljo01,SG,25,SDC,64,1031,12.1,0.515,0.152,0.262,3.0,7.5,5.2,19.6,2.2,0.5,17.5,20.8,,0.3,0.2,0.5,0.022000000000000002,,-0.9,-2.5,-3.3,-0.3,West
74,Leon Douglas\douglle01,C,27,KCK,63,1093,6.5,0.491,0.0,0.5710000000000001,11.1,18.9,14.9,3.8,0.6,2.0,23.9,8.6,,-0.1,1.1,1.0,0.044000000000000004,,-3.4,1.3,-2.1,0.0,West
75,John Drew\drewjo01,SF,27,ATL,70,2040,18.1,0.5529999999999999,0.013000000000000001,0.513,9.3,11.5,10.4,8.1,1.6,0.1,13.2,28.7,,3.2,2.4,5.5,0.13,,1.4,-1.6,-0.1,1.0,East
76,Larry Drew\drewla01,PG,23,KCK,81,1973,15.3,0.52,0.036000000000000004,0.25,1.7,7.0,4.2,29.3,2.6,0.0,17.2,21.0,,1.3,1.7,3.0,0.07400000000000001,,-0.1,-1.3,-1.4,0.3,West
77,Terry Duerod\duerote01,SG,25,BOS,21,146,12.5,0.43799999999999994,0.013000000000000001,0.156,4.6,6.6,5.7,11.9,1.0,0.4,2.4,23.1,,0.1,0.1,0.2,0.071,,-1.8,-2.9,-4.8,-0.1,East
78,Mike Dunleavy\dunlemi01,SG,27,HOU,70,1315,13.2,0.524,0.191,0.23600000000000002,1.9,7.0,4.4,23.7,1.7,0.1,13.9,17.9,,1.8,0.7,2.6,0.09300000000000001,,0.3,-2.2,-1.8,0.1,West
79,T.R. Dunn\dunntr01,SG,26,DEN,82,2519,12.1,0.5589999999999999,0.002,0.42700000000000005,9.2,14.4,11.9,8.3,2.3,0.7,17.0,10.9,,2.9,1.1,4.0,0.076,,1.2,1.1,2.3,2.7,West
80,John Duren\durenjo01,PG,23,UTA,79,1056,7.0,0.478,0.040999999999999995,0.138,1.4,7.3,4.3,18.2,0.9,0.2,20.2,13.5,,-0.3,0.0,-0.3,-0.013000000000000001,,-3.9,-2.7,-6.5,-1.2,West
81,Craig Dykema\dykemcr01,SF,22,PHO,32,103,11.1,0.525,0.10800000000000001,0.243,3.3,9.4,6.4,20.2,0.9,0.0,14.6,19.2,,0.1,0.1,0.2,0.095,,-2.0,-2.6,-4.6,-0.1,West
82,Franklin Edwards\edwarfr01,PG,22,PHI,42,291,13.7,0.46299999999999997,0.06,0.18,4.0,6.3,5.2,22.5,2.6,1.0,12.9,26.6,,-0.1,0.4,0.2,0.040999999999999995,,-1.9,-1.8,-3.7,-0.1,East
83,James Edwards\edwarja01,C,26,CLE,77,2539,15.8,0.545,0.004,0.32799999999999996,7.9,18.6,12.9,7.4,0.5,2.6,12.1,21.8,,3.0,1.3,4.3,0.08,,0.0,-0.6,-0.6,0.9,East
84,Len Elmore\elmorle01,C,29,NJN,81,2100,11.8,0.506,0.0,0.261,8.9,14.9,11.9,6.4,2.0,2.6,15.8,16.4,,0.5,3.6,4.1,0.094,,-2.2,2.5,0.4,1.2,East
85,Alex English*\englial01,SF,28,DEN,82,3015,22.2,0.596,0.005,0.285,7.7,12.0,9.9,19.9,1.3,2.0,13.0,25.3,,8.9,0.6,9.5,0.152,,4.9,-0.8,4.1,4.6,West
86,Julius Erving*\ervinju01,SF,31,PHI,81,2789,25.9,0.593,0.008,0.377,9.3,13.0,11.2,18.1,2.8,2.9,11.4,28.1,,8.7,4.6,13.3,0.22899999999999998,,5.6,2.1,7.8,6.9,East
87,Mike Evans\evansmi01,PG,26,TOT,22,270,7.3,0.43799999999999994,0.07,0.233,2.1,7.2,4.6,21.0,2.3,0.0,21.5,18.4,,-0.4,0.3,-0.1,-0.013000000000000001,,-4.4,-1.1,-5.5,-0.2,NaN
87,Mike Evans\evansmi01,PG,26,MIL,14,196,7.2,0.498,0.039,0.235,1.8,5.1,3.5,14.5,2.2,0.0,21.0,15.0,,-0.1,0.2,0.2,0.040999999999999995,,-4.0,-0.8,-4.8,-0.1,East
87,Mike Evans\evansmi01,PG,26,CLE,8,74,7.5,0.35,0.114,0.22899999999999998,2.9,13.0,7.6,38.0,2.6,0.0,22.2,27.6,,-0.3,0.0,-0.2,-0.158,,-5.4,-1.8,-7.2,-0.1,East
88,Eric Fernsten\fernser01,C,28,BOS,43,202,8.1,0.45799999999999996,0.0,0.612,6.7,16.0,11.5,4.8,1.2,1.9,17.3,14.9,,-0.1,0.3,0.2,0.047,,-4.9,0.5,-4.4,-0.1,East
89,Chris Ford\fordch01,SG,33,BOS,76,1591,7.8,0.45799999999999996,0.14,0.124,3.7,3.8,3.7,11.1,1.2,0.3,9.9,13.3,,0.7,1.4,2.1,0.063,,-1.6,-0.5,-2.1,0.0,East
90,Don Ford\forddo01,SF,29,CLE,21,201,3.7,0.43200000000000005,0.042,0.25,7.4,12.6,9.8,6.7,1.9,0.0,36.0,8.5,,-0.2,0.1,-0.1,-0.035,,-5.1,0.7,-4.4,-0.1,East
91,Phil Ford\fordph01,PG,25,KCK,72,1952,11.4,0.494,0.049,0.256,1.3,4.8,3.0,30.4,1.5,0.0,21.2,19.2,,-0.2,1.1,0.9,0.021,,-2.1,-2.7,-4.9,-1.4,West
92,World B. Free\freewo01,SG,28,GSW,78,2796,18.2,0.515,0.039,0.446,4.5,5.2,4.8,21.7,1.2,0.2,10.7,28.0,,5.6,1.3,6.9,0.11800000000000001,,2.4,-2.3,0.1,1.5,West
93,Mike Gale\galemi01,PG,31,GSW,75,1793,10.9,0.524,0.013000000000000001,0.174,2.2,9.4,5.7,17.8,3.2,0.9,23.9,11.9,,0.3,2.1,2.4,0.063,,-1.6,2.1,0.5,1.2,West
94,Calvin Garrett\garreca01,SF,25,HOU,51,858,8.4,0.45399999999999996,0.040999999999999995,0.107,3.4,8.9,6.1,11.6,1.8,0.4,13.0,13.9,,0.0,0.6,0.6,0.035,,-2.7,-0.1,-2.8,-0.2,West
95,George Gervin*\gervige01,SG,29,SAS,79,2817,24.2,0.562,0.018000000000000002,0.32299999999999995,5.2,9.7,7.5,11.4,1.3,0.9,8.5,35.0,,8.7,2.0,10.7,0.182,,4.6,-2.9,1.7,2.6,West
96,Artis Gilmore*\gilmoar01,C,32,CHI,82,2796,22.4,0.7020000000000001,0.001,0.659,9.5,23.7,16.9,7.5,0.8,4.3,17.4,19.6,,8.3,3.8,12.1,0.20800000000000002,,2.9,1.6,4.5,4.6,East
97,Mike Glenn\glennmi01,SG,26,ATL,49,833,16.0,0.5870000000000001,0.006999999999999999,0.23,0.7,7.6,4.1,16.9,1.6,0.2,7.8,18.1,,2.0,0.8,2.8,0.161,,0.9,-1.3,-0.5,0.3,East
98,Mike Gminski\gminsmi01,C,22,NJN,64,740,15.3,0.52,0.0,0.43700000000000006,10.6,17.9,14.2,7.7,1.1,3.8,14.8,20.4,,0.6,1.2,1.8,0.11900000000000001,,-2.5,1.1,-1.4,0.1,East
99,Glen Gondrezick\gondrgl01,SF,26,DEN,80,1699,14.9,0.5589999999999999,0.006,0.43799999999999994,9.1,17.4,13.3,10.4,2.4,1.1,14.5,15.4,,2.6,1.0,3.6,0.102,,1.0,0.4,1.4,1.5,West
