Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Conference
18,Thurl Bailey\baileth01,PF,37,UTA,43,543,11.5,0.47600000000000003,0.011000000000000001,0.19399999999999998,8.7,12.1,10.6,8.7,0.9,3.9,12.4,19.1,,0.2,0.7,0.9,0.083,,-2.8,1.0,-1.8,0.0,West
19,Toby Bailey\baileto01,SG,23,PHO,27,249,11.3,0.425,0.057999999999999996,0.151,11.0,14.3,12.6,8.6,1.9,0.6,10.7,19.0,,0.0,0.2,0.2,0.040999999999999995,,-3.1,-1.4,-4.5,-0.2,West
20,LaMark Baker\bakerla01,PG,29,TOR,1,2,-46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,45.4,,-0.1,0.0,-0.1,-1.2890000000000001,,-41.2,-7.7,-48.9,0.0,East
21,Vin Baker\bakervi01,PF,27,SEA,34,1162,12.5,0.461,0.006999999999999999,0.366,8.4,12.6,10.5,8.7,1.5,2.2,13.0,22.8,,-0.2,0.6,0.4,0.016,,-2.6,-0.6,-3.2,-0.3,West
22,Charles Barkley*\barklch01,PF,35,HOU,42,1526,23.1,0.546,0.05,0.532,13.7,25.1,19.8,22.1,1.5,0.6,13.9,22.2,,4.8,2.0,6.8,0.215,,3.7,1.8,5.5,2.9,West
23,Dana Barros\barroda01,PG,31,BOS,50,1156,17.7,0.5760000000000001,0.431,0.19699999999999998,1.5,8.9,5.1,29.9,2.4,0.3,17.9,19.0,,2.5,0.9,3.4,0.139,,2.4,-2.2,0.3,0.7,East
24,Brent Barry\barrybr01,SG,27,CHI,37,1181,12.9,0.514,0.483,0.284,3.7,11.0,7.2,19.0,1.9,0.7,15.2,18.8,,0.7,0.9,1.6,0.065,,0.5,-0.6,-0.1,0.6,East
25,Drew Barry\barrydr01,SG,25,SEA,17,183,9.0,0.49,0.75,0.406,1.9,10.8,6.3,23.6,2.0,0.4,24.1,12.3,,0.1,0.1,0.2,0.048,,-1.9,-2.1,-3.9,-0.1,West
26,Jon Barry\barryjo01,SG,29,SAC,43,736,15.9,0.609,0.5720000000000001,0.609,3.6,10.1,6.9,21.6,3.6,0.4,21.2,12.9,,1.6,0.8,2.4,0.156,,1.4,0.7,2.1,0.8,West
27,Tony Battie\battito01,C,22,BOS,50,1121,15.5,0.541,0.011000000000000001,0.21600000000000003,9.4,21.1,15.0,7.7,1.4,4.6,12.7,14.1,,1.7,1.6,3.3,0.139,,-1.2,2.3,1.1,0.9,East
28,Corey Beck\beckco01,PG,27,TOT,24,180,10.1,0.493,0.026000000000000002,0.385,4.1,13.9,9.2,18.7,2.7,0.8,22.2,15.4,,0.0,0.2,0.2,0.051,,-3.6,0.1,-3.5,-0.1,NaN
28,Corey Beck\beckco01,PG,27,DET,8,30,12.6,0.563,0.0,0.25,12.2,8.2,10.2,0.0,3.7,0.0,18.4,17.2,,0.0,0.0,0.1,0.114,,-2.4,-2.7,-5.1,0.0,East
28,Corey Beck\beckco01,PG,27,CHH,16,150,9.7,0.47700000000000004,0.032,0.419,2.5,15.1,9.0,22.4,2.5,1.0,23.1,15.1,,-0.1,0.2,0.1,0.038,,-3.8,0.6,-3.2,0.0,East
29,Benoit Benjamin\benjabe01,C,34,PHI,6,33,-1.5,0.28600000000000003,0.0,0.0,10.4,18.0,14.1,4.9,0.0,0.0,30.0,13.7,,-0.1,0.0,-0.1,-0.1,,-9.1,-1.7,-10.8,-0.1,East
30,Corey Benjamin\benjaco01,PG,20,CHI,31,320,8.3,0.43799999999999994,0.12,0.342,5.3,9.7,7.4,6.3,1.9,1.9,13.5,22.9,,-0.4,0.3,-0.2,-0.023,,-5.6,-1.9,-7.4,-0.4,East
31,Mario Bennett\bennema01,PF,25,CHI,3,19,10.9,0.451,0.0,0.667,11.9,19.6,15.6,0.0,2.9,0.0,11.4,21.7,,0.0,0.0,0.0,0.065,,-7.0,-5.6,-12.7,-0.1,East
32,Travis Best\besttr01,PG,26,IND,49,1043,14.1,0.507,0.193,0.272,2.2,6.8,4.6,27.3,2.2,0.3,15.4,18.5,,1.5,0.6,2.1,0.09699999999999999,,1.3,-1.4,-0.1,0.5,East
33,Mike Bibby\bibbymi01,PG,20,VAN,50,1758,14.8,0.48700000000000004,0.122,0.27899999999999997,2.0,7.2,4.6,35.1,2.4,0.2,17.7,21.5,,1.1,0.2,1.3,0.035,,0.3,-2.5,-2.3,-0.1,West
34,Chauncey Billups\billuch01,SG,22,DEN,45,1488,15.1,0.547,0.475,0.34700000000000003,1.8,5.8,3.7,20.4,2.1,0.7,14.7,20.3,,2.8,-0.5,2.3,0.075,,2.6,-2.7,-0.1,0.7,West
35,Mookie Blaylock\blaylmo01,PG,31,ATL,48,1763,16.7,0.46299999999999997,0.386,0.14,3.0,11.8,7.4,31.7,3.2,0.4,14.3,21.5,,1.5,3.2,4.7,0.127,,2.9,2.0,4.9,3.1,East
36,Corie Blount\blounco01,PF,30,TOT,34,530,9.5,0.40399999999999997,0.01,0.54,13.6,21.7,17.7,3.8,2.0,2.4,14.5,13.0,,-0.1,0.7,0.7,0.059000000000000004,,-3.8,0.9,-2.8,-0.1,NaN
36,Corie Blount\blounco01,PF,30,LAL,14,162,8.0,0.418,0.03,0.364,17.7,15.5,16.6,1.8,0.3,1.8,13.6,12.3,,0.1,0.1,0.2,0.05,,-2.6,-2.3,-4.9,-0.1,West
36,Corie Blount\blounco01,PF,30,CLE,20,368,10.1,0.39799999999999996,0.0,0.627,11.9,24.4,18.2,4.6,2.7,2.6,14.9,13.3,,-0.2,0.7,0.5,0.064,,-4.3,2.4,-1.9,0.0,East
37,Muggsy Bogues\boguemu01,PG,34,GSW,36,714,15.3,0.539,0.039,0.23399999999999999,2.3,8.7,5.5,30.9,3.3,0.1,21.7,13.5,,0.9,0.8,1.7,0.11699999999999999,,-1.0,0.5,-0.5,0.3,West
38,Etdrick Bohannon\bohanet01,SF,25,WAS,2,4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.017,,-6.1,0.0,-6.1,0.0,East
39,Keith Booth\boothke01,SF,24,CHI,39,432,7.0,0.354,0.066,0.278,6.5,19.5,12.7,16.8,2.8,1.9,18.7,22.7,,-1.4,0.6,-0.8,-0.08800000000000001,,-7.3,1.2,-6.2,-0.5,East
40,Bruce Bowen\bowenbr01,SF,27,BOS,30,494,5.0,0.33799999999999997,0.28,0.258,3.3,8.7,5.9,8.2,2.2,1.3,11.2,10.5,,-0.4,0.4,0.0,0.001,,-4.3,0.6,-3.7,-0.2,East
41,Earl Boykins\boykiea01,PG,22,TOT,22,221,7.2,0.405,0.228,0.038,4.0,5.6,4.7,28.4,1.5,0.0,19.9,21.5,,-0.4,0.1,-0.3,-0.07,,-3.9,-3.6,-7.5,-0.3,NaN
41,Earl Boykins\boykiea01,PG,22,NJN,5,51,9.3,0.5,0.23800000000000002,0.0,2.1,6.9,4.3,23.3,1.0,0.0,25.0,24.2,,-0.1,0.0,-0.1,-0.073,,-4.0,-4.5,-8.6,-0.1,East
41,Earl Boykins\boykiea01,PG,22,CLE,17,170,6.5,0.371,0.22399999999999998,0.052000000000000005,4.5,5.2,4.9,29.9,1.6,0.0,18.0,20.7,,-0.3,0.1,-0.2,-0.069,,-3.9,-3.3,-7.1,-0.2,East
42,Shawn Bradley\bradlsh01,C,26,DAL,49,1294,19.6,0.527,0.011000000000000001,0.33,11.2,22.9,17.0,5.2,1.5,8.9,12.3,16.1,,2.1,2.2,4.2,0.157,,-0.9,4.4,3.5,1.8,West
43,Terrell Brandon\brandte01,PG,28,TOT,36,1217,19.5,0.46299999999999997,0.09300000000000001,0.154,2.5,10.6,6.4,44.0,2.8,0.6,12.0,23.0,,1.9,1.2,3.2,0.126,,2.6,-0.7,1.8,1.2,NaN
43,Terrell Brandon\brandte01,PG,28,MIL,15,505,17.4,0.45799999999999996,0.135,0.149,2.7,9.9,6.3,36.8,2.6,0.5,14.0,24.4,,0.5,0.4,0.9,0.083,,1.6,-0.9,0.7,0.3,East
43,Terrell Brandon\brandte01,PG,28,MIN,21,712,20.9,0.466,0.064,0.157,2.3,11.1,6.4,49.1,2.9,0.7,10.6,22.1,,1.5,0.8,2.3,0.157,,3.2,-0.6,2.6,0.8,West
44,Chucky Brown\brownch01,PF,30,CHH,48,1192,11.6,0.51,0.107,0.158,3.7,13.1,8.6,8.9,0.7,1.2,8.7,17.4,,0.9,0.7,1.6,0.066,,-1.5,-1.1,-2.6,-0.2,East
45,Dee Brown\brownde01,PG,30,TOR,49,1377,13.9,0.529,0.705,0.111,1.2,7.5,4.3,18.8,2.2,0.4,13.4,19.7,,1.8,0.6,2.5,0.086,,2.9,-3.0,-0.1,0.7,East
46,Gerald Brown\brownge02,SG,23,PHO,33,236,7.3,0.42,0.11199999999999999,0.157,2.4,8.5,5.4,21.7,1.1,0.3,18.8,22.9,,-0.4,0.1,-0.3,-0.06,,-5.7,-3.5,-9.1,-0.4,West
47,P.J. Brown\brownpj01,PF,29,MIA,50,1611,15.8,0.527,0.0,0.306,9.3,16.2,13.0,7.7,1.6,2.2,11.3,18.7,,2.6,2.6,5.1,0.153,,0.0,1.7,1.7,1.5,East
48,Randy Brown\brownra02,PG,30,CHI,39,1139,12.6,0.469,0.031,0.32299999999999995,2.7,11.4,6.8,25.1,3.3,0.5,18.0,18.4,,-0.3,1.3,1.0,0.040999999999999995,,-2.6,0.8,-1.8,0.1,East
49,Rick Brunson\brunsri01,PG,26,NYK,17,95,6.2,0.294,0.23800000000000002,0.857,3.9,8.4,6.2,33.2,5.2,0.0,29.3,20.7,,-0.4,0.2,-0.2,-0.105,,-6.5,1.7,-4.8,-0.1,East
50,Kobe Bryant\bryanko01,SG,20,LAL,50,1896,18.9,0.5489999999999999,0.13,0.375,3.3,12.7,8.1,17.5,2.0,1.9,14.7,25.3,,3.7,1.5,5.2,0.13,,2.0,0.3,2.3,2.1,West
51,Mark Bryant\bryanma01,PF,33,CHI,45,1204,12.1,0.513,0.003,0.316,8.6,14.4,11.4,8.0,1.5,1.0,14.6,18.1,,0.5,1.0,1.5,0.06,,-2.4,-0.3,-2.7,-0.2,East
52,Jud Buechler\buechju01,SF,30,DET,50,1056,12.2,0.5529999999999999,0.617,0.075,3.3,12.1,7.7,9.1,1.9,1.0,7.8,12.1,,1.7,1.2,2.9,0.131,,1.5,0.4,1.9,1.0,East
53,Matt Bullard\bullama01,PF,31,HOU,41,413,9.6,0.494,0.544,0.08800000000000001,2.7,8.8,5.9,7.0,1.7,0.7,10.6,15.1,,0.2,0.2,0.5,0.052000000000000005,,-1.5,-1.7,-3.1,-0.1,West
54,Scott Burrell\burresc01,SF,28,NJN,32,706,12.6,0.46799999999999997,0.34600000000000003,0.20199999999999999,4.8,14.4,9.3,10.7,3.0,1.1,9.2,15.6,,0.6,0.7,1.4,0.092,,-0.4,0.8,0.4,0.4,East
55,Willie Burton\burtowi01,SF,30,CHH,3,18,0.6,0.228,0.14300000000000002,0.5710000000000001,27.4,12.6,19.7,0.0,0.0,0.0,10.2,25.7,,-0.1,0.0,-0.1,-0.193,,-10.3,-10.3,-20.6,-0.1,East
56,Mitchell Butler\butlemi02,SG,28,CLE,31,418,12.6,0.5489999999999999,0.209,0.23,4.0,9.4,6.7,10.8,2.0,0.8,15.9,21.2,,0.1,0.3,0.5,0.053,,-1.0,-1.4,-2.5,0.0,East
57,Jason Caffey\caffeja01,PF,25,GSW,35,876,10.2,0.48100000000000004,0.004,0.354,9.4,15.7,12.5,3.6,1.5,0.8,19.0,20.0,,-0.5,1.0,0.5,0.027999999999999997,,-4.0,-0.2,-4.3,-0.5,West
58,Marcus Camby\cambyma01,C,24,NYK,46,945,17.6,0.537,0.0,0.395,13.2,18.2,15.8,2.4,1.7,6.1,11.3,17.5,,1.4,2.0,3.5,0.17600000000000002,,-1.2,2.7,1.5,0.8,East
59,Elden Campbell\campbel01,C,30,TOT,49,1459,18.1,0.528,0.002,0.578,10.5,21.1,16.0,8.8,1.4,3.6,12.1,21.3,,2.3,1.9,4.3,0.14,,-0.2,1.2,0.9,1.1,NaN
59,Elden Campbell\campbel01,C,30,LAL,17,325,13.4,0.491,0.0,0.614,13.9,20.4,17.2,3.9,0.2,3.6,14.6,20.8,,0.3,0.3,0.5,0.078,,-2.8,-1.7,-4.5,-0.2,West
59,Elden Campbell\campbel01,C,30,CHH,32,1134,19.4,0.5379999999999999,0.003,0.569,9.6,21.2,15.7,10.1,1.8,3.6,11.3,21.5,,2.1,1.7,3.7,0.158,,0.5,2.0,2.5,1.3,East
60,Antoine Carr\carran01,PF,37,HOU,18,152,8.9,0.42700000000000005,0.019,0.135,7.4,15.9,11.9,10.1,0.4,4.6,14.0,19.8,,-0.1,0.1,0.0,0.015,,-5.4,0.1,-5.3,-0.1,West
61,Chris Carr\carrch01,SG,24,TOT,39,445,11.8,0.465,0.366,0.195,5.4,12.7,8.8,9.4,0.9,0.3,11.2,24.8,,0.0,0.2,0.2,0.026000000000000002,,-1.4,-4.0,-5.4,-0.4,NaN
61,Chris Carr\carrch01,SG,24,MIN,11,81,6.5,0.414,0.34600000000000003,0.154,0.0,18.0,8.3,13.2,0.7,0.9,12.6,17.2,,-0.1,0.1,0.0,-0.001,,-5.2,-1.8,-6.9,-0.1,West
61,Chris Carr\carrch01,SG,24,NJN,28,364,13.0,0.47200000000000003,0.369,0.201,6.6,11.6,9.0,8.5,1.0,0.2,11.0,26.5,,0.1,0.1,0.2,0.032,,-0.5,-4.5,-5.0,-0.3,East
62,Cory Carr\carrco01,SG,23,CHI,42,624,5.1,0.37200000000000005,0.139,0.14800000000000002,1.4,8.2,4.6,20.2,1.8,0.9,16.7,20.8,,-1.6,0.4,-1.2,-0.08900000000000001,,-6.8,-2.0,-8.8,-1.1,East
63,Vince Carter\cartevi01,SF,22,TOR,50,1760,19.6,0.516,0.086,0.35,6.1,12.6,9.3,17.2,1.7,3.3,11.1,25.6,,3.6,1.4,5.0,0.136,,2.1,-0.2,1.9,1.7,East
64,Sam Cassell\cassesa01,PG,29,TOT,8,199,23.1,0.552,0.10800000000000001,0.5379999999999999,3.0,5.9,4.4,35.1,2.5,0.0,14.8,31.0,,0.7,0.1,0.8,0.187,,3.9,-3.6,0.3,0.1,NaN
64,Sam Cassell\cassesa01,PG,29,NJN,4,100,23.7,0.575,0.14300000000000002,0.633,1.0,5.8,3.3,38.6,1.6,0.0,16.1,32.9,,0.4,0.0,0.4,0.19399999999999998,,4.4,-5.3,-0.9,0.0,East
64,Sam Cassell\cassesa01,PG,29,MIL,4,99,22.5,0.525,0.068,0.43200000000000005,4.9,6.0,5.5,31.5,3.3,0.0,13.3,29.1,,0.3,0.1,0.4,0.179,,3.4,-2.0,1.4,0.1,East
65,Kelvin Cato\catoke01,C,24,POR,43,545,14.5,0.47600000000000003,0.008,0.519,10.8,20.6,15.9,5.7,2.3,7.7,14.6,15.6,,0.2,1.4,1.6,0.14400000000000002,,-3.1,5.3,2.2,0.6,West
66,Duane Causwell\causwdu01,C,30,MIA,19,137,8.1,0.546,0.0,0.34299999999999997,13.3,17.3,15.5,2.8,0.0,6.0,30.9,21.0,,-0.2,0.2,0.0,-0.006999999999999999,,-6.4,0.3,-6.2,-0.1,East
67,Cedric Ceballos\cebalce01,SF,29,DAL,13,352,15.4,0.504,0.2,0.35,7.3,19.9,13.6,6.1,1.1,1.0,14.8,24.7,,0.1,0.3,0.4,0.055,,-1.5,-2.4,-3.9,-0.2,West
68,Rex Chapman\chapmre01,SG,31,PHO,38,1183,11.8,0.46,0.32899999999999996,0.198,1.2,9.2,5.1,15.2,1.5,0.6,9.8,21.6,,0.3,0.6,0.9,0.035,,-1.2,-2.1,-3.3,-0.4,West
69,Calbert Cheaney\cheanca01,SG,27,WAS,50,1266,8.8,0.433,0.08900000000000001,0.161,3.0,10.2,6.5,9.6,1.6,0.9,8.6,17.7,,-0.4,0.8,0.4,0.016,,-2.8,-0.5,-3.3,-0.4,East
70,Pete Chilcutt\chilcpe01,PF,30,VAN,46,697,9.4,0.462,0.395,0.099,4.8,15.1,9.9,7.4,1.7,1.3,13.5,13.7,,0.0,0.2,0.3,0.019,,-2.7,-0.9,-3.6,-0.3,West
71,Chris Childs\childch01,PG,31,NYK,48,1297,11.1,0.544,0.35200000000000004,0.292,1.7,10.1,6.0,25.8,1.9,0.1,22.0,14.3,,1.2,1.7,2.9,0.106,,-0.3,0.4,0.1,0.7,East
72,Doug Christie\chrisdo01,SG,28,TOR,50,1768,16.9,0.501,0.248,0.37799999999999995,3.8,9.8,6.8,19.4,3.5,1.1,13.6,22.5,,2.5,1.7,4.2,0.113,,2.0,0.0,1.9,1.8,East
73,Keon Clark\clarkke01,C,23,DEN,28,409,11.3,0.483,0.013000000000000001,0.46299999999999997,9.9,17.5,13.6,4.0,1.3,5.4,17.9,13.0,,0.1,0.2,0.2,0.028999999999999998,,-3.8,1.2,-2.6,-0.1,West
74,Keith Closs\closske01,C,22,LAC,15,87,17.5,0.584,0.043,0.435,6.4,28.8,17.0,0.0,1.9,7.8,18.0,17.4,,0.1,0.1,0.2,0.107,,-5.7,-1.6,-7.3,-0.1,West
75,John Coker\cokerjo01,C,27,WAS,14,98,9.6,0.461,0.0,0.19399999999999998,8.2,18.3,13.1,0.0,0.5,1.5,5.6,16.8,,0.1,0.1,0.1,0.066,,-5.6,-5.2,-10.8,-0.2,East
76,Derrick Coleman\colemde01,PF,31,CHH,37,1178,15.6,0.496,0.081,0.46799999999999997,8.0,24.2,16.4,12.1,1.1,2.6,15.5,23.3,,0.4,1.6,2.0,0.081,,-2.0,0.9,-1.1,0.3,East
77,Bimbo Coles\colesbi01,PG,30,GSW,48,1272,14.8,0.496,0.06,0.244,1.7,8.3,4.9,30.6,1.9,0.6,15.2,18.9,,1.6,1.1,2.7,0.10300000000000001,,-0.3,-0.7,-1.0,0.3,West
78,Marty Conlon\conloma01,C,31,MIA,7,35,-3.3,0.28800000000000003,0.0,0.154,3.7,12.9,8.6,4.9,0.0,2.1,17.8,23.8,,-0.2,0.0,-0.1,-0.19399999999999998,,-12.7,-2.4,-15.1,-0.1,East
79,Tyrone Corbin\corbity01,SF,36,ATL,47,1066,11.4,0.475,0.355,0.239,4.1,11.8,8.0,7.8,1.6,0.5,10.4,18.2,,0.7,1.5,2.2,0.098,,-0.7,0.2,-0.5,0.4,East
80,James Cotton\cottoja02,SG,23,SEA,10,59,12.2,0.48200000000000004,0.16699999999999998,1.0,3.9,15.8,9.8,0.0,2.7,0.0,10.4,22.2,,0.0,0.0,0.1,0.071,,-5.7,-5.8,-11.4,-0.1,West
81,Chris Crawford\crawfch01,PF,23,ATL,42,784,10.1,0.504,0.129,0.275,5.6,7.8,6.7,6.2,0.7,1.2,14.4,20.0,,0.5,0.9,1.3,0.081,,-2.0,-0.8,-2.8,-0.2,East
82,Austin Croshere\croshau01,PF,23,IND,27,249,12.3,0.54,0.387,0.307,7.8,13.6,10.7,6.8,1.6,2.4,21.3,20.8,,0.1,0.2,0.3,0.054000000000000006,,-0.6,-0.4,-1.1,0.1,East
83,John Crotty\crottjo01,PG,29,TOT,27,382,15.1,0.545,0.29,0.40299999999999997,2.4,7.0,4.7,28.1,1.5,0.0,18.4,21.3,,0.7,0.0,0.8,0.095,,0.1,-4.0,-3.9,-0.2,NaN
83,John Crotty\crottjo01,PG,29,POR,3,19,37.0,0.644,0.125,0.375,0.0,5.9,3.0,51.9,5.7,0.0,0.0,22.4,,0.2,0.0,0.2,0.521,,10.9,-1.8,9.1,0.1,West
83,John Crotty\crottjo01,PG,29,SEA,24,363,14.0,0.5379999999999999,0.302,0.405,2.5,7.1,4.8,26.8,1.3,0.0,19.4,21.2,,0.5,0.0,0.6,0.073,,-0.5,-4.2,-4.6,-0.2,West
84,Terry Cummings\cummite01,PF,37,GSW,50,1011,16.2,0.479,0.002,0.26899999999999996,9.8,17.3,13.5,10.8,2.5,0.7,10.9,23.4,,1.1,1.5,2.6,0.122,,-0.5,0.8,0.3,0.6,West
85,William Cunningham\cunniwi01,C,24,TOT,16,162,0.5,0.159,0.0,0.111,8.4,10.8,9.6,0.9,0.3,4.9,20.9,6.5,,-0.3,0.1,-0.2,-0.054000000000000006,,-7.9,1.3,-6.6,-0.2,NaN
85,William Cunningham\cunniwi01,C,24,TOR,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.025,,-6.2,-1.3,-7.5,0.0,East
85,William Cunningham\cunniwi01,C,24,NJN,15,161,0.5,0.159,0.0,0.111,8.5,10.9,9.6,0.9,0.3,5.0,20.9,6.5,,-0.3,0.1,-0.2,-0.054000000000000006,,-7.9,1.4,-6.5,-0.2,East
86,Bill Curley\curlebi01,PF,26,MIN,35,372,7.4,0.47700000000000004,0.069,0.306,5.6,10.1,7.7,5.5,2.4,1.8,10.9,10.8,,0.3,0.4,0.7,0.08900000000000001,,-3.1,1.2,-1.9,0.0,West
87,Dell Curry\curryde01,SG,34,MIL,42,864,18.7,0.603,0.43200000000000005,0.10099999999999999,2.6,9.2,5.9,10.3,2.3,0.3,11.4,21.9,,2.0,0.6,2.6,0.14400000000000002,,3.9,-2.0,1.9,0.8,East
88,Michael Curry\currymi01,SF,30,MIL,50,1146,8.7,0.507,0.073,0.38299999999999995,2.0,9.2,5.7,10.5,2.0,0.5,13.3,11.6,,0.9,0.8,1.7,0.07,,-1.3,0.4,-0.9,0.3,East
89,Erick Dampier\dampier01,C,23,GSW,50,1414,11.8,0.439,0.0,0.493,12.1,16.9,14.4,6.4,1.0,3.0,15.4,18.7,,-0.2,1.8,1.5,0.051,,-3.1,1.6,-1.5,0.2,West
90,Antonio Daniels\daniean01,PG,23,SAS,47,614,16.1,0.52,0.09300000000000001,0.355,2.5,7.1,4.9,29.5,2.6,0.7,17.2,19.4,,0.8,1.0,1.8,0.14300000000000002,,-0.4,-0.1,-0.5,0.2,West
91,Kornel David\davidko01,SF,27,CHI,50,902,13.6,0.528,0.004,0.457,8.8,14.2,11.3,8.6,1.4,1.4,14.1,17.7,,1.0,0.7,1.7,0.09,,-2.4,-0.5,-2.9,-0.2,East
92,Antonio Davis\davisan01,PF,30,IND,49,1271,16.7,0.535,0.0,0.552,11.0,20.9,16.1,4.4,1.0,2.4,10.4,18.2,,2.7,1.3,4.0,0.151,,0.4,0.1,0.5,0.8,East
93,Ben Davis\davisbe01,PF,26,NYK,8,21,34.4,0.433,0.0,0.353,52.5,10.8,30.9,43.0,0.0,0.0,4.8,47.2,,0.1,0.0,0.1,0.23800000000000002,,19.3,1.7,21.0,0.1,East
