Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Conference
8,Lavoy Allen\allenla01,PF,24,PHI,51,960,11.9,0.46399999999999997,0.049,0.15,11.5,20.0,15.6,10.2,1.1,2.2,12.4,14.3,,0.4,0.7,1.1,0.053,,-3.3,0.1,-3.2,-0.3,East
8,Lavoy Allen\allenla01,PF,24,IND,14,112,17.5,0.521,0.0,0.294,13.7,20.1,17.1,9.0,0.9,4.1,9.4,17.3,,0.2,0.2,0.4,0.18,,-1.7,2.2,0.4,0.1,East
9,Ray Allen*\allenra02,SG,38,MIA,73,1936,12.8,0.59,0.569,0.214,1.6,11.4,6.7,11.1,1.5,0.4,12.4,16.8,,2.5,1.5,4.1,0.10099999999999999,,1.3,-1.2,0.1,1.0,East
10,Tony Allen\allento01,SG,32,MEM,55,1278,15.6,0.531,0.114,0.293,7.3,12.0,9.6,11.7,3.8,1.2,16.2,20.1,,0.5,2.1,2.7,0.1,,-0.1,2.4,2.3,1.4,West
11,Al-Farouq Aminu\aminual01,SF,23,NOP,80,2045,13.2,0.516,0.09699999999999999,0.27699999999999997,7.2,21.2,14.1,8.4,2.1,1.6,13.7,14.3,,1.3,1.8,3.1,0.07200000000000001,,-1.4,1.0,-0.3,0.9,West
12,Lou Amundson\amundlo01,PF,31,TOT,19,185,9.1,0.446,0.0,0.75,17.3,17.2,17.3,4.7,2.5,5.0,24.8,13.9,,-0.1,0.2,0.1,0.024,,-3.4,2.1,-1.3,0.0,NaN
12,Lou Amundson\amundlo01,PF,31,NOP,18,184,9.2,0.446,0.0,0.75,17.4,17.3,17.4,4.7,2.5,5.0,24.8,14.0,,-0.1,0.2,0.1,0.024,,-3.4,2.1,-1.3,0.0,West
12,Lou Amundson\amundlo01,PF,31,CHI,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.028999999999999998,,-7.3,1.0,-6.3,0.0,East
13,Chris Andersen\anderch01,C,35,MIA,72,1396,18.5,0.6829999999999999,0.044000000000000004,0.615,12.1,21.7,17.1,2.1,1.2,6.1,13.2,13.8,,3.8,2.2,6.0,0.205,,0.1,1.5,1.6,1.3,East
14,Alan Anderson\anderal01,SF,31,BRK,78,1773,9.5,0.525,0.511,0.243,2.7,9.1,5.9,7.3,1.4,0.5,10.4,15.9,,0.8,0.9,1.7,0.047,,-0.8,-1.4,-2.2,-0.1,East
15,James Anderson\anderja01,SG,24,PHI,80,2309,10.9,0.53,0.49,0.14800000000000002,2.7,11.7,7.0,9.9,1.6,1.0,12.2,15.9,,0.9,0.9,1.9,0.039,,-1.2,-1.3,-2.5,-0.3,East
16,Ryan Anderson\anderry01,PF,25,NOP,22,795,18.8,0.5720000000000001,0.46299999999999997,0.175,9.5,11.3,10.4,3.6,0.7,0.7,5.0,22.9,,2.2,0.1,2.3,0.138,,4.3,-4.5,-0.1,0.4,West
17,Giannis Antetokounmpo\antetgi01,SF,19,MIL,77,1897,10.8,0.518,0.282,0.483,4.6,16.3,10.2,12.1,1.7,2.6,19.4,15.0,,0.1,1.1,1.2,0.031,,-2.5,0.7,-1.8,0.1,East
18,Carmelo Anthony\anthoca01,PF,29,NYK,77,2982,24.4,0.561,0.253,0.32899999999999996,5.6,19.4,12.3,15.8,1.7,1.5,9.5,32.4,,8.1,2.5,10.7,0.172,,4.6,-1.0,3.6,4.2,East
19,Joel Anthony\anthojo01,C,31,TOT,33,186,8.1,0.39399999999999996,0.0,0.25,9.1,14.6,11.8,1.6,0.8,5.2,7.8,9.3,,0.0,0.2,0.2,0.044000000000000004,,-5.7,1.0,-4.7,-0.1,NaN
19,Joel Anthony\anthojo01,C,31,MIA,12,37,8.0,0.436,0.0,0.33299999999999996,7.1,16.4,11.9,0.0,0.0,9.4,12.7,10.2,,0.0,0.0,0.0,0.049,,-7.3,0.8,-6.6,0.0,East
19,Joel Anthony\anthojo01,C,31,BOS,21,149,8.1,0.384,0.0,0.231,9.6,14.1,11.8,1.9,1.0,4.1,6.5,9.1,,0.0,0.1,0.1,0.043,,-5.3,1.1,-4.2,-0.1,East
20,Pero Antic\anticpe01,C,31,ATL,50,925,11.7,0.545,0.5820000000000001,0.22399999999999998,7.2,18.9,13.1,9.8,1.0,1.0,14.5,18.6,,0.5,0.9,1.4,0.075,,-0.5,-0.9,-1.4,0.1,East
21,Trevor Ariza\arizatr01,SF,28,WAS,77,2723,15.8,0.59,0.518,0.226,4.1,16.3,10.1,10.8,2.4,0.6,12.3,17.8,,4.3,3.7,8.0,0.141,,2.3,1.1,3.4,3.6,East
22,Hilton Armstrong\armsthi01,C,29,GSW,15,97,17.0,0.48,0.0,0.8420000000000001,21.8,31.0,26.5,7.1,2.1,3.1,18.7,14.5,,0.1,0.2,0.3,0.162,,-2.5,3.1,0.6,0.1,West
23,Darrell Arthur\arthuda01,SF,25,DEN,68,1161,9.4,0.45899999999999996,0.156,0.151,4.8,14.7,9.8,8.0,1.6,3.0,11.7,18.1,,-0.5,1.2,0.7,0.028999999999999998,,-3.8,1.0,-2.8,-0.2,West
24,Omer Asik\asikom01,C,27,HOU,48,968,14.0,0.57,0.0,0.6629999999999999,12.3,30.1,21.7,3.8,0.7,2.8,19.4,13.8,,1.0,1.5,2.4,0.121,,-3.1,0.7,-2.4,-0.1,West
25,D.J. Augustin\augusdj01,PG,26,TOT,71,1939,16.2,0.569,0.462,0.316,0.9,6.7,3.8,28.9,1.5,0.1,13.3,22.4,,3.8,2.4,6.2,0.154,,2.6,-2.2,0.4,1.2,NaN
25,D.J. Augustin\augusdj01,PG,26,TOR,10,82,1.2,0.39399999999999996,0.45799999999999996,0.25,0.0,5.7,2.8,18.4,0.6,0.0,25.3,19.8,,-0.2,0.0,-0.2,-0.11199999999999999,,-7.4,-3.7,-11.2,-0.2,East
25,D.J. Augustin\augusdj01,PG,26,CHI,61,1857,16.8,0.574,0.46299999999999997,0.318,0.9,6.7,3.9,29.3,1.5,0.1,12.8,22.5,,4.0,2.4,6.4,0.166,,3.1,-2.1,1.0,1.4,East
26,Gustavo Ayon\ayongu01,C,28,ATL,26,429,12.9,0.505,0.0,0.196,11.4,22.3,16.9,10.0,3.0,1.8,20.7,14.8,,0.0,0.7,0.7,0.078,,-3.2,3.0,-0.2,0.2,East
27,Jeff Ayres\pendeje02,PF,26,SAS,73,952,11.1,0.605,0.0,0.316,11.0,19.2,15.3,8.6,0.7,1.9,24.1,12.4,,1.0,1.4,2.4,0.121,,-1.6,2.1,0.5,0.6,West
28,Chris Babb\babbch01,SG,23,BOS,14,132,3.7,0.36700000000000005,0.9,0.0,3.3,11.5,7.3,3.3,2.3,0.0,9.1,11.1,,-0.1,0.1,0.0,-0.008,,-3.7,-0.7,-4.4,-0.1,East
29,Luke Babbitt\babbilu01,PF,24,NOP,27,473,12.1,0.525,0.617,0.11699999999999999,4.4,17.5,10.8,9.4,0.8,1.9,8.5,17.0,,0.5,0.2,0.7,0.07400000000000001,,0.5,-1.9,-1.4,0.1,West
30,Leandro Barbosa\barbole01,PG,31,PHO,20,368,11.5,0.506,0.191,0.298,1.5,9.7,5.6,13.4,1.0,0.8,11.4,20.0,,0.2,0.2,0.4,0.057999999999999996,,-2.2,-1.8,-3.9,-0.2,West
31,J.J. Barea\bareajo01,PG,29,MIN,79,1471,11.6,0.47100000000000003,0.35200000000000004,0.152,1.2,10.5,5.7,32.7,0.9,0.0,15.2,23.9,,-0.1,0.9,0.7,0.024,,-0.9,-2.7,-3.6,-0.6,West
32,Andrea Bargnani\bargnan01,C,28,NYK,42,1257,14.5,0.51,0.215,0.203,6.3,14.7,10.4,6.1,0.6,3.7,9.6,22.4,,0.8,0.7,1.5,0.057999999999999996,,-1.4,-1.0,-2.4,-0.1,East
33,Harrison Barnes\barneha02,SF,21,GSW,78,2204,9.8,0.486,0.28,0.267,3.3,11.9,7.7,7.6,1.5,0.7,10.0,16.8,,0.4,2.8,3.2,0.07,,-2.3,0.9,-1.4,0.3,West
34,Matt Barnes\barnema02,SF,33,LAC,63,1735,12.0,0.552,0.537,0.171,4.0,14.4,9.3,10.6,1.6,1.2,13.0,16.6,,1.5,2.0,3.5,0.09699999999999999,,0.7,0.8,1.5,1.5,West
35,Will Barton\bartowi01,SG,23,POR,41,387,13.5,0.488,0.212,0.205,4.5,16.0,10.3,13.3,1.2,1.3,9.6,21.2,,0.3,0.4,0.6,0.078,,-1.9,-0.7,-2.7,-0.1,West
36,Brandon Bass\bassbr01,PF,28,BOS,82,2266,15.0,0.5489999999999999,0.008,0.33,7.8,15.9,11.8,6.4,0.8,2.4,10.9,18.2,,3.2,1.9,5.1,0.107,,-1.3,0.2,-1.2,0.5,East
37,Shane Battier\battish01,SF,35,MIA,73,1468,8.7,0.523,0.764,0.084,3.0,8.6,5.9,6.0,1.8,2.3,6.9,10.0,,1.0,1.4,2.4,0.078,,0.1,0.7,0.8,1.1,East
38,Nicolas Batum\batumni01,SF,25,POR,82,2956,15.8,0.589,0.491,0.248,4.3,17.8,11.1,20.9,1.3,1.3,18.6,16.5,,4.8,3.1,7.9,0.128,,2.4,1.8,4.2,4.6,West
39,Jerryd Bayless\bayleje01,PG,25,TOT,72,1686,12.0,0.498,0.344,0.191,1.5,8.6,5.0,18.5,1.9,0.4,10.9,20.1,,1.1,1.3,2.4,0.069,,-0.4,-1.4,-1.8,0.1,NaN
39,Jerryd Bayless\bayleje01,PG,25,MEM,31,650,11.3,0.473,0.34700000000000003,0.23800000000000002,1.5,9.3,5.4,15.6,1.6,0.6,7.7,20.3,,0.4,0.6,1.0,0.077,,-0.6,-1.3,-2.0,0.0,West
39,Jerryd Bayless\bayleje01,PG,25,BOS,41,1036,12.5,0.514,0.341,0.161,1.5,8.1,4.7,20.4,2.0,0.3,12.9,19.9,,0.7,0.7,1.4,0.064,,-0.2,-1.5,-1.7,0.1,East
40,Aron Baynes\baynear01,C,27,SAS,53,491,9.7,0.467,0.0,0.129,13.6,19.4,16.6,9.9,0.2,0.7,17.3,19.2,,-0.1,0.6,0.6,0.055,,-3.7,-0.3,-4.0,-0.2,West
41,Kent Bazemore\bazemke01,SG,24,TOT,67,911,11.2,0.515,0.373,0.318,1.2,12.6,6.9,15.7,2.3,1.0,16.8,22.6,,-0.6,0.8,0.2,0.011000000000000001,,-2.1,-0.4,-2.5,-0.1,NaN
41,Kent Bazemore\bazemke01,SG,24,GSW,44,268,6.2,0.44799999999999995,0.402,0.371,2.1,14.0,8.1,10.9,2.2,1.7,19.9,23.1,,-0.6,0.4,-0.2,-0.034,,-6.1,0.3,-5.7,-0.3,West
41,Kent Bazemore\bazemke01,SG,24,LAL,23,643,13.3,0.5429999999999999,0.36200000000000004,0.297,0.8,12.0,6.4,17.7,2.3,0.8,15.5,22.3,,0.0,0.4,0.4,0.028999999999999998,,-0.5,-0.7,-1.2,0.1,West
42,Bradley Beal\bealbr01,SG,20,WAS,73,2530,14.3,0.507,0.299,0.16399999999999998,2.4,10.2,6.3,16.0,1.4,0.6,9.4,24.3,,1.6,2.4,4.0,0.076,,0.2,-1.3,-1.1,0.5,East
43,Michael Beasley\beaslmi01,SF,25,MIA,55,831,16.8,0.5589999999999999,0.152,0.223,4.9,20.5,13.0,8.8,1.5,2.2,12.8,25.7,,0.5,1.1,1.6,0.092,,-2.2,-1.2,-3.5,-0.3,East
44,Marco Belinelli\belinma01,SF,27,SAS,80,2016,15.0,0.605,0.42200000000000004,0.188,1.0,11.2,6.3,13.2,1.3,0.3,11.2,19.0,,3.5,2.4,5.9,0.14,,1.9,-0.3,1.7,1.9,West
45,Anthony Bennett\bennean01,PF,20,CLE,52,663,6.9,0.425,0.23600000000000002,0.307,8.1,18.4,13.1,4.0,1.6,1.0,15.5,20.3,,-1.1,0.7,-0.4,-0.027999999999999997,,-5.8,-1.5,-7.3,-0.9,East
46,Patrick Beverley\beverpa01,PG,25,HOU,56,1751,12.4,0.545,0.53,0.212,4.9,7.4,6.2,12.8,2.2,1.0,11.2,14.8,,2.7,1.6,4.2,0.11599999999999999,,1.9,0.6,2.5,2.0,West
47,Andris Biedrins\biedran01,C,27,UTA,6,45,2.4,0.41200000000000003,0.0,6.0,5.0,39.7,21.8,0.0,0.0,0.0,35.5,5.7,,-0.1,0.0,0.0,-0.033,,-10.7,-4.3,-15.0,-0.1,West
48,Chauncey Billups\billuch01,SG,37,DET,19,309,5.3,0.42700000000000005,0.608,0.152,1.3,8.9,4.9,18.7,1.3,0.3,22.9,15.1,,-0.3,0.1,-0.3,-0.042,,-3.8,-2.4,-6.3,-0.3,East
49,Bismack Biyombo\biyombi01,C,21,CHA,77,1072,13.3,0.606,0.0,0.618,11.0,27.6,19.3,1.1,0.3,6.3,17.9,9.6,,1.1,2.1,3.2,0.14400000000000002,,-4.7,2.2,-2.5,-0.1,East
50,DeJuan Blair\blairde01,PF,24,DAL,78,1214,17.3,0.557,0.005,0.308,13.3,21.6,17.5,8.9,2.5,1.4,14.7,19.6,,1.8,1.5,3.4,0.133,,-0.2,0.8,0.6,0.8,West
51,Steve Blake\blakest01,PG,33,TOT,55,1498,11.0,0.508,0.595,0.122,0.9,10.4,5.7,28.8,1.8,0.4,21.5,13.8,,0.7,1.1,1.8,0.057999999999999996,,-0.9,-0.7,-1.6,0.2,NaN
51,Steve Blake\blakest01,PG,33,LAL,27,891,12.1,0.515,0.562,0.15,1.0,11.4,6.2,33.0,1.9,0.2,22.2,15.7,,0.4,0.3,0.8,0.040999999999999995,,-0.3,-1.3,-1.6,0.1,West
51,Steve Blake\blakest01,PG,33,GSW,28,607,9.4,0.494,0.6579999999999999,0.067,0.9,9.0,5.0,22.7,1.6,0.7,20.1,11.2,,0.3,0.7,1.1,0.084,,-1.8,0.2,-1.6,0.1,West
52,Andray Blatche\blatcan01,PF,27,BRK,73,1618,18.8,0.532,0.08,0.32799999999999996,8.9,19.9,14.4,12.8,2.4,2.0,12.5,25.6,,1.6,2.1,3.7,0.109,,-0.6,0.7,0.1,0.8,East
53,Eric Bledsoe\bledser01,PG,24,PHO,43,1416,19.6,0.578,0.252,0.426,2.1,13.8,8.0,27.0,2.4,0.8,17.8,24.9,,2.6,1.6,4.1,0.14,,2.3,0.6,2.9,1.8,West
54,Vander Blue\blueva01,SG,21,BOS,3,15,0.5,0.40299999999999997,0.25,1.25,0.0,23.4,11.4,10.7,0.0,0.0,24.4,24.3,,-0.1,0.0,-0.1,-0.214,,-10.9,-3.1,-13.9,0.0,East
55,Keith Bogans\boganke01,SG,33,BOS,6,55,9.9,0.82,1.0,0.5,0.0,6.4,3.1,7.7,0.9,0.0,12.0,6.7,,0.1,0.0,0.1,0.121,,0.1,-2.2,-2.1,0.0,East
56,Andrew Bogut\bogutan01,C,29,GSW,67,1769,17.0,0.61,0.0,0.171,11.4,29.7,20.7,9.3,1.3,5.2,19.4,12.4,,2.4,4.0,6.5,0.17600000000000002,,-1.2,5.6,4.4,2.8,West
57,Matt Bonner\bonnema01,PF,33,SAS,61,690,11.2,0.5820000000000001,0.598,0.073,2.7,17.9,10.6,6.1,1.1,1.2,8.6,12.1,,0.8,1.0,1.8,0.12300000000000001,,-0.4,0.7,0.3,0.4,West
58,Trevor Booker\booketr01,PF,26,WAS,72,1553,15.0,0.563,0.005,0.18899999999999997,10.9,17.5,14.1,6.3,1.4,2.4,11.7,14.4,,2.3,2.0,4.3,0.132,,-1.1,1.3,0.2,0.8,East
59,Carlos Boozer\boozeca01,PF,32,CHI,76,2141,14.4,0.489,0.002,0.19699999999999998,7.4,25.9,16.8,10.9,1.3,0.8,12.6,26.3,,-0.9,4.3,3.4,0.076,,-4.0,0.6,-3.4,-0.7,East
60,Chris Bosh\boshch01,C,29,MIA,79,2531,19.0,0.597,0.22899999999999998,0.285,5.1,20.3,13.0,5.8,1.7,2.7,10.4,22.6,,4.6,3.4,8.0,0.152,,0.5,0.0,0.5,1.6,East
61,Avery Bradley\bradlav01,SG,23,BOS,60,1855,12.7,0.51,0.242,0.136,2.9,11.2,6.9,8.1,1.7,0.5,9.9,23.2,,0.4,1.4,1.8,0.046,,-1.1,-1.4,-2.5,-0.2,East
62,Elton Brand\brandel01,C,34,ATL,73,1414,14.0,0.561,0.006,0.28300000000000003,8.0,21.5,14.8,8.1,1.4,4.9,13.8,13.9,,1.4,2.1,3.6,0.121,,-2.7,3.1,0.5,0.9,East
63,Corey Brewer\breweco01,SF,27,MIN,81,2609,12.7,0.55,0.261,0.281,2.6,6.2,4.3,7.9,2.9,0.9,10.4,16.5,,2.4,2.7,5.2,0.095,,0.4,1.3,1.7,2.4,West
64,Ronnie Brewer\brewero02,SF,28,TOT,24,160,3.4,0.22,0.5329999999999999,0.133,1.5,7.9,4.9,8.1,1.9,0.5,11.2,4.9,,-0.1,0.1,0.0,0.004,,-4.6,1.2,-3.4,-0.1,NaN
64,Ronnie Brewer\brewero02,SF,28,HOU,23,158,3.5,0.22,0.5329999999999999,0.133,1.5,8.0,4.9,8.2,1.9,0.5,11.2,5.0,,-0.1,0.1,0.0,0.004,,-4.6,1.2,-3.4,-0.1,West
64,Ronnie Brewer\brewero02,SF,28,CHI,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.028999999999999998,,-7.3,1.0,-6.3,0.0,East
65,Aaron Brooks\brookaa01,PG,29,TOT,72,1557,12.5,0.518,0.42700000000000005,0.16399999999999998,3.1,6.7,4.9,23.3,1.6,0.6,15.8,20.5,,1.3,0.9,2.2,0.067,,0.4,-1.9,-1.5,0.2,NaN
65,Aaron Brooks\brookaa01,PG,29,HOU,43,716,11.9,0.529,0.502,0.16699999999999998,3.8,5.7,4.8,18.1,1.7,0.6,15.3,20.4,,0.6,0.5,1.1,0.076,,0.3,-2.1,-1.9,0.0,West
65,Aaron Brooks\brookaa01,PG,29,DEN,29,841,12.9,0.508,0.365,0.16,2.6,7.5,5.0,27.7,1.6,0.6,16.2,20.5,,0.6,0.4,1.0,0.057999999999999996,,0.4,-1.6,-1.2,0.2,West
66,MarShon Brooks\brookma01,SG,25,TOT,35,316,15.5,0.551,0.2,0.35200000000000004,3.4,15.5,9.3,12.9,2.2,0.9,14.3,23.4,,0.1,0.3,0.4,0.06,,-2.1,-1.6,-3.7,-0.1,NaN
66,MarShon Brooks\brookma01,SG,25,BOS,10,73,10.7,0.514,0.16699999999999998,0.583,1.5,28.8,14.8,8.6,0.7,1.1,18.8,22.6,,-0.1,0.1,0.0,0.017,,-6.7,-1.6,-8.3,-0.1,East
66,MarShon Brooks\brookma01,SG,25,GSW,7,15,24.3,0.44,0.154,0.308,7.4,28.6,18.2,0.0,3.3,0.0,0.0,43.3,,0.0,0.0,0.0,0.087,,-7.8,-10.6,-18.4,-0.1,West
66,MarShon Brooks\brookma01,SG,25,LAL,18,228,16.5,0.578,0.21600000000000003,0.295,3.7,10.3,7.0,15.2,2.6,0.9,14.6,22.3,,0.2,0.1,0.3,0.07200000000000001,,-0.2,-1.0,-1.3,0.0,West
67,Lorenzo Brown\brownlo01,PG,23,PHI,26,224,8.2,0.349,0.349,0.151,3.7,10.0,6.8,27.5,2.8,1.1,14.9,20.4,,-0.5,0.2,-0.3,-0.068,,-5.0,-1.8,-6.8,-0.3,East
68,Shannon Brown\brownsh01,SG,28,TOT,29,251,4.7,0.419,0.03,0.318,3.2,9.5,6.4,5.0,2.7,0.0,19.3,17.1,,-0.5,0.3,-0.3,-0.05,,-6.8,-0.3,-7.0,-0.3,NaN
68,Shannon Brown\brownsh01,SG,28,SAS,10,103,-0.5,0.36,0.071,0.321,1.1,12.6,7.1,6.4,0.5,0.0,20.0,17.5,,-0.3,0.1,-0.2,-0.102,,-9.2,-0.9,-10.1,-0.2,West
68,Shannon Brown\brownsh01,SG,28,NYK,19,148,8.4,0.462,0.0,0.316,4.6,7.4,6.0,4.1,4.3,0.0,18.8,16.7,,-0.2,0.2,0.0,-0.013000000000000001,,-5.0,0.2,-4.9,-0.1,East
69,Kobe Bryant\bryanko01,SG,35,LAL,6,177,10.7,0.505,0.21899999999999997,0.28800000000000003,1.2,14.5,7.8,34.6,1.9,0.4,29.2,28.7,,-0.5,0.1,-0.4,-0.09699999999999999,,-4.7,-1.3,-5.9,-0.2,West
70,Chase Budinger\budinch01,SF,25,MIN,41,751,9.7,0.505,0.47200000000000003,0.154,2.7,12.5,7.5,6.2,1.2,0.2,8.1,16.7,,0.3,0.6,0.9,0.059000000000000004,,-1.3,-1.3,-2.6,-0.1,West
71,Reggie Bullock\bullore01,SF,22,LAC,43,395,6.7,0.46,0.603,0.07400000000000001,3.2,11.7,7.6,4.3,1.1,0.2,9.4,15.4,,-0.2,0.3,0.2,0.019,,-2.9,-1.8,-4.7,-0.3,West
72,Trey Burke\burketr01,PG,21,UTA,70,2262,12.6,0.473,0.375,0.126,1.8,9.0,5.3,29.4,1.0,0.2,12.2,21.8,,1.0,0.0,0.9,0.02,,0.5,-3.0,-2.5,-0.3,West
73,Alec Burks\burksal01,SG,22,UTA,78,2193,15.8,0.547,0.172,0.449,3.0,10.7,6.8,16.9,1.7,0.5,13.0,23.9,,2.6,0.6,3.2,0.07,,0.5,-1.7,-1.2,0.5,West
74,Caron Butler\butleca01,SF,33,TOT,56,1419,12.2,0.512,0.461,0.139,1.7,16.8,9.2,9.6,1.7,1.0,9.5,20.1,,0.6,1.2,1.8,0.062,,-0.7,-1.4,-2.1,0.0,NaN
74,Caron Butler\butleca01,SF,33,MIL,34,821,12.4,0.494,0.415,0.158,2.2,20.5,11.0,11.9,1.5,1.1,12.1,23.7,,-0.2,0.5,0.2,0.013999999999999999,,-1.7,-2.1,-3.9,-0.4,East
74,Caron Butler\butleca01,SF,33,OKC,22,598,11.9,0.5479999999999999,0.5479999999999999,0.102,1.0,11.9,6.7,6.4,2.0,0.8,4.0,15.0,,0.9,0.7,1.6,0.127,,0.6,-0.4,0.2,0.3,West
75,Jimmy Butler\butleji01,SG,24,CHI,67,2591,13.5,0.522,0.34600000000000003,0.488,3.9,10.5,7.2,11.1,2.6,1.1,10.8,16.8,,2.4,4.6,7.1,0.131,,0.0,2.4,2.4,2.9,East
76,Rasual Butler\butlera01,SG,34,IND,50,378,12.2,0.585,0.564,0.127,1.9,9.9,6.1,7.4,1.0,1.8,8.7,15.4,,0.5,0.6,1.1,0.138,,-0.6,-0.3,-0.9,0.1,East
77,Dwight Buycks\buyckdw01,PG,24,TOR,14,146,7.2,0.414,0.354,0.188,3.2,15.2,9.2,10.6,2.9,0.0,16.1,19.3,,-0.2,0.2,0.0,-0.009000000000000001,,-4.8,0.2,-4.5,-0.1,East
78,Andrew Bynum\bynuman01,C,26,TOT,26,516,15.2,0.456,0.0,0.218,11.4,20.3,15.8,9.7,0.6,4.7,12.1,24.3,,-0.2,0.6,0.4,0.038,,-4.1,0.6,-3.4,-0.2,NaN
78,Andrew Bynum\bynuman01,C,26,CLE,24,480,14.8,0.456,0.0,0.207,10.7,18.9,14.7,9.6,0.6,4.9,11.9,23.4,,-0.2,0.5,0.4,0.036000000000000004,,-4.0,0.8,-3.1,-0.1,East
78,Andrew Bynum\bynuman01,C,26,IND,2,36,19.9,0.45899999999999996,0.0,0.318,19.7,38.8,29.7,11.2,0.0,2.1,13.8,36.9,,0.0,0.1,0.0,0.063,,-5.7,-1.7,-7.4,0.0,East
79,Will Bynum\bynumwi01,PG,31,DET,56,1054,14.4,0.502,0.14400000000000002,0.281,2.4,8.2,5.1,32.5,1.9,0.5,17.6,23.8,,0.6,0.4,1.0,0.047,,-0.7,-2.8,-3.5,-0.4,East
80,Nick Calathes\calatni01,SG,24,MEM,71,1173,12.3,0.506,0.196,0.23199999999999998,2.3,11.5,6.9,26.5,3.0,0.6,22.8,17.5,,-0.1,1.6,1.5,0.062,,-1.9,0.8,-1.1,0.3,West
81,Jose Calderon\caldejo01,PG,32,DAL,81,2468,15.2,0.596,0.568,0.084,1.4,7.6,4.5,22.4,1.4,0.4,11.7,16.2,,5.4,0.8,6.3,0.122,,3.3,-2.0,1.3,2.1,West
82,Kentavious Caldwell-Pope\caldwke01,SG,20,DET,80,1583,9.4,0.483,0.402,0.133,2.5,8.6,5.4,5.0,2.4,0.6,5.4,13.9,,1.0,0.8,1.8,0.055,,-1.2,-0.8,-2.1,0.0,East
