Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Conference
14,Larry Bird*\birdla01,PF,24,BOS,82,3239,19.9,0.528,0.049,0.218,7.0,23.8,15.7,20.4,2.4,1.1,14.9,24.3,,4.7,6.1,10.8,0.16,,2.1,3.0,5.1,5.8,East
15,Otis Birdsong\birdsot01,SG,25,KCK,71,2593,20.3,0.58,0.027000000000000003,0.348,5.1,5.9,5.5,14.3,1.7,0.4,10.3,26.8,,6.2,2.0,8.2,0.152,,3.8,-1.4,2.4,2.8,West
16,Norman Black\blackno01,SG,23,DET,3,28,1.9,0.29600000000000004,0.0,0.8,0.0,8.8,4.2,10.0,1.7,0.0,6.9,21.0,,-0.1,0.0,-0.1,-0.133,,-9.0,-3.2,-12.1,-0.1,East
17,Ron Boone\boonero01,SG,34,UTA,52,1146,9.0,0.49200000000000005,0.105,0.253,1.7,6.6,4.2,19.9,1.4,0.4,21.2,19.7,,-0.8,0.2,-0.6,-0.025,,-3.4,-2.8,-6.1,-1.2,West
18,Winford Boynes\boynewi01,SG,23,DAL,44,757,6.1,0.426,0.0,0.17600000000000002,3.5,8.0,5.6,7.5,1.5,1.2,17.0,22.4,,-1.6,0.2,-1.4,-0.091,,-6.2,-2.0,-8.2,-1.2,West
19,Dudley Bradley\bradldu01,SG,23,IND,82,1867,13.7,0.515,0.028999999999999998,0.318,4.0,7.4,5.6,13.6,4.7,1.1,16.1,16.3,,1.0,2.9,3.9,0.1,,-0.4,2.3,1.9,1.8,East
20,Mike Bratz\bratzmi01,PG,25,CLE,80,2595,11.5,0.45799999999999996,0.207,0.162,2.7,5.9,4.2,22.4,2.5,0.4,15.6,16.1,,0.7,1.4,2.1,0.038,,-0.6,-0.7,-1.3,0.5,East
21,Jim Brewer\breweji01,PF,29,LAL,78,1107,10.6,0.506,0.01,0.203,13.2,14.2,13.8,5.8,1.8,2.8,18.3,9.5,,0.7,1.5,2.2,0.09699999999999999,,-1.4,2.1,0.7,0.8,West
22,Ron Brewer\brewero01,SG,25,TOT,75,1452,12.0,0.47100000000000003,0.011000000000000001,0.18100000000000002,2.6,3.8,3.2,14.0,2.0,1.3,11.9,21.1,,0.4,1.0,1.4,0.046,,-2.2,-2.0,-4.2,-0.8,NaN
22,Ron Brewer\brewero01,SG,25,POR,29,548,9.5,0.41600000000000004,0.012,0.138,2.6,4.0,3.3,13.1,2.9,0.9,12.7,21.6,,-0.6,0.5,-0.1,-0.011000000000000001,,-4.0,-1.3,-5.3,-0.5,West
22,Ron Brewer\brewero01,SG,25,SAS,46,904,13.5,0.506,0.01,0.20800000000000002,2.6,3.7,3.2,14.6,1.4,1.5,11.4,20.8,,1.0,0.5,1.5,0.08,,-1.1,-2.4,-3.5,-0.3,West
23,Junior Bridgeman\bridgju01,SF,27,MIL,77,2215,17.1,0.534,0.019,0.21899999999999997,4.0,10.2,7.2,15.1,1.8,0.7,11.0,24.0,,3.9,2.8,6.7,0.146,,0.9,-0.8,0.2,1.2,East
24,Allan Bristow\bristal01,SF,29,UTA,82,2001,14.9,0.511,0.028999999999999998,0.324,6.0,18.5,12.3,27.0,1.5,0.1,19.7,18.7,,1.4,1.3,2.7,0.065,,-0.5,-0.3,-0.8,0.6,West
25,Dave Britton\brittda01,PG,22,WSB,2,9,18.0,0.667,0.0,0.0,0.0,23.5,11.7,49.4,5.2,0.0,40.0,22.3,,0.0,0.0,0.0,0.09300000000000001,,-2.0,3.3,1.3,0.0,East
26,Michael Brooks\brookmi01,SF,22,SDC,82,2479,15.8,0.519,0.006,0.314,9.4,11.4,10.4,12.3,1.9,0.7,12.3,21.7,,3.2,1.7,4.9,0.095,,1.1,-0.1,1.0,1.9,West
27,Fred Brown\brownfr01,SG,32,SEA,78,1986,18.3,0.535,0.062,0.201,3.0,6.6,4.8,19.9,2.1,0.4,10.4,25.8,,3.5,1.8,5.2,0.127,,2.2,-1.8,0.5,1.2,West
28,Lewis Brown\brownle02,C,25,WSB,2,5,-18.6,0.192,0.0,1.6669999999999998,20.9,21.2,21.0,0.0,0.0,0.0,16.1,49.8,,-0.1,0.0,-0.1,-0.667,,-24.9,-13.6,-38.4,0.0,East
29,Rickey Brown\brownri01,C,22,GSW,45,580,10.9,0.531,0.0,0.13,9.8,22.1,15.9,4.8,0.7,1.4,15.3,13.8,,0.5,0.4,0.9,0.075,,-2.2,-1.0,-3.2,-0.2,West
30,Joe Bryant\bryanjo01,PF,26,SDC,82,2359,12.8,0.53,0.019,0.308,6.9,15.2,10.9,11.1,1.5,0.8,16.4,18.6,,1.7,1.7,3.4,0.069,,-0.8,0.3,-0.5,0.9,West
31,Quinn Buckner\bucknqu01,PG,26,MIL,82,2384,15.1,0.522,0.006,0.212,4.2,9.5,6.9,21.6,3.8,0.1,18.4,21.1,,1.4,4.0,5.4,0.10800000000000001,,0.3,1.3,1.6,2.2,East
32,Tom Burleson\burleto01,C,28,ATL,31,363,8.5,0.436,0.0,0.414,13.7,16.0,14.9,4.6,1.1,3.1,17.0,16.1,,-0.2,0.3,0.2,0.021,,-3.5,0.0,-3.6,-0.1,East
33,Don Buse\busedo01,SG,30,IND,58,1095,11.7,0.47100000000000003,0.20199999999999999,0.226,1.8,6.7,4.2,16.4,3.2,0.4,10.7,12.9,,0.9,1.2,2.0,0.08900000000000001,,-1.0,0.1,-1.0,0.3,East
34,Marty Byrnes\byrnema01,SF,24,DAL,72,1360,13.6,0.539,0.044000000000000004,0.348,6.0,8.9,7.4,12.8,1.0,0.7,10.5,17.9,,2.1,0.2,2.3,0.081,,0.1,-1.8,-1.7,0.1,West
35,Mack Calvin\calvima01,PG,33,CLE,21,128,11.0,0.478,0.128,0.897,1.6,9.1,5.2,27.4,1.9,0.0,23.8,22.4,,-0.1,0.1,0.0,-0.01,,-3.8,-3.1,-6.9,-0.2,East
36,Austin Carr\carrau01,SG,32,TOT,47,657,6.2,0.40299999999999997,0.03,0.231,3.5,6.4,4.9,11.7,1.1,0.2,13.7,18.4,,-0.9,0.5,-0.4,-0.028999999999999998,,-4.8,-0.9,-5.7,-0.6,NaN
36,Austin Carr\carrau01,SG,32,DAL,8,77,-1.9,0.26899999999999996,0.0,0.14300000000000002,5.7,7.7,6.6,16.3,0.6,0.0,23.2,21.0,,-0.4,0.0,-0.4,-0.23600000000000002,,-9.9,-3.0,-12.9,-0.2,West
36,Austin Carr\carrau01,SG,32,WSB,39,580,7.2,0.42100000000000004,0.034,0.243,3.2,6.2,4.7,11.1,1.1,0.2,12.3,18.0,,-0.5,0.5,0.0,-0.001,,-4.2,-0.6,-4.7,-0.4,East
37,Kenny Carr\carrke01,PF,25,CLE,81,2615,17.0,0.56,0.004,0.446,10.5,25.6,17.6,10.2,1.4,0.9,17.4,20.4,,3.3,2.6,5.8,0.107,,0.4,0.4,0.8,1.9,East
38,M.L. Carr\carrml01,SF,30,BOS,41,655,11.6,0.505,0.065,0.31,4.7,9.5,7.2,11.3,2.2,1.5,16.1,18.2,,0.2,0.9,1.1,0.08199999999999999,,-1.8,0.5,-1.3,0.1,East
39,Joe Barry Carroll\carrojo01,C,22,GSW,82,2919,16.4,0.534,0.002,0.35100000000000003,10.3,18.7,14.4,5.8,0.8,2.3,14.4,23.0,,3.7,2.0,5.7,0.094,,-0.1,-0.8,-0.9,0.8,West
40,Butch Carter\cartebu01,SF,22,LAL,54,672,10.7,0.521,0.04,0.385,5.8,4.7,5.2,9.9,1.6,0.1,14.8,20.2,,0.5,0.5,0.9,0.067,,-1.9,-2.5,-4.4,-0.4,West
41,Reggie Carter\cartere01,SG,23,NYK,60,536,8.8,0.40399999999999997,0.017,0.385,6.2,8.6,7.4,18.3,2.0,0.2,15.4,18.7,,-0.4,0.5,0.1,0.01,,-3.7,-1.0,-4.7,-0.4,East
42,Bill Cartwright\cartwbi01,C,23,NYK,82,2925,18.4,0.611,0.001,0.46299999999999997,6.1,18.3,12.0,5.6,0.8,1.6,12.9,21.5,,6.9,3.1,10.0,0.16399999999999998,,1.2,-0.7,0.5,1.8,East
43,Harvey Catchings\catchha01,PF,29,MIL,77,1635,10.4,0.48,0.0,0.307,10.7,21.0,16.0,7.0,0.9,6.3,23.6,10.7,,0.0,3.2,3.1,0.092,,-3.1,4.4,1.4,1.4,East
44,Maurice Cheeks*\cheekma01,PG,24,PHI,81,2415,16.4,0.579,0.013999999999999999,0.306,3.3,7.5,5.5,29.5,3.7,0.9,20.9,13.9,,4.0,4.5,8.5,0.16899999999999998,,1.3,2.0,3.3,3.2,East
45,Phil Chenier\cheniph01,SG,30,GSW,9,82,5.6,0.40700000000000003,0.091,0.182,1.3,9.6,5.4,11.1,0.0,0.0,10.1,19.2,,0.0,0.0,0.0,-0.016,,-4.9,-4.2,-9.1,-0.1,West
46,Jim Chones\choneji01,PF,31,LAL,82,2562,11.8,0.528,0.005,0.257,8.1,19.1,13.9,7.4,0.7,2.0,16.0,15.6,,1.5,3.2,4.7,0.08800000000000001,,-1.7,0.8,-0.9,0.7,West
47,Art Collins\colliar01,SG,26,ATL,29,395,4.3,0.409,0.02,0.364,5.4,6.5,6.0,8.6,1.3,0.2,21.8,15.4,,-0.6,0.2,-0.4,-0.054000000000000006,,-5.1,-1.2,-6.3,-0.4,East
48,Don Collins\collido02,SF,22,TOT,81,1845,14.5,0.5,0.006999999999999999,0.335,7.8,8.5,8.1,15.7,2.7,0.8,15.8,24.6,,0.6,2.0,2.6,0.068,,-0.1,0.3,0.2,1.0,NaN
48,Don Collins\collido02,SF,22,ATL,47,1184,15.0,0.496,0.006,0.306,9.2,8.9,9.1,15.4,2.8,0.6,15.1,24.8,,0.7,1.0,1.8,0.07200000000000001,,0.5,-0.2,0.3,0.7,East
48,Don Collins\collido02,SF,22,WSB,34,661,13.6,0.507,0.011000000000000001,0.391,5.2,7.7,6.4,16.2,2.5,1.1,16.9,24.1,,-0.1,0.9,0.8,0.062,,-1.1,1.0,-0.1,0.3,East
49,Doug Collins\collido01,SG,29,PHI,12,329,13.1,0.5329999999999999,0.0,0.23,2.1,7.1,4.8,17.6,1.0,0.7,13.7,19.7,,0.3,0.4,0.7,0.105,,-1.1,-1.1,-2.2,0.0,East
50,Darwin Cook\cookda01,SG,22,NJN,81,1980,15.0,0.503,0.031,0.22,5.3,8.2,6.7,21.9,3.2,1.0,16.4,21.4,,0.6,2.1,2.7,0.065,,0.0,0.4,0.4,1.2,East
51,Jeff Cook\cookje01,SF,24,PHO,79,2192,11.2,0.491,0.008,0.252,8.7,14.7,11.7,11.8,1.7,1.4,17.6,14.8,,0.6,3.8,4.5,0.098,,-1.6,2.4,0.8,1.6,West
52,Michael Cooper\coopemi01,SG,24,LAL,81,2625,12.2,0.53,0.028999999999999998,0.228,5.3,8.4,6.9,15.2,2.4,1.6,18.6,13.5,,2.0,3.0,5.0,0.092,,-0.4,1.9,1.5,2.3,West
53,Wayne Cooper\coopewa01,C,24,UTA,71,1420,12.2,0.479,0.006,0.191,13.6,21.9,17.8,5.3,0.6,2.1,13.1,17.8,,0.5,1.0,1.5,0.051,,-2.7,-1.5,-4.1,-0.8,West
54,Dave Corzine\corzida01,C,24,SAS,82,1960,16.5,0.52,0.004,0.23399999999999999,13.2,21.7,17.7,8.4,1.0,2.7,13.7,19.3,,2.6,2.5,5.1,0.125,,0.0,0.4,0.4,1.2,West
55,Charlie Criss\crissch01,PG,32,ATL,66,1708,13.0,0.54,0.043,0.441,1.7,5.0,3.4,23.8,1.7,0.1,18.8,17.3,,1.8,0.7,2.5,0.07,,-0.7,-2.3,-2.9,-0.4,East
56,Geoff Crompton\crompge01,C,25,POR,6,33,11.0,0.441,0.0,0.625,23.0,36.4,29.7,7.4,0.0,3.3,32.9,18.3,,-0.1,0.1,0.0,-0.028999999999999998,,-6.1,-0.2,-6.3,0.0,West
57,Pat Cummings\cummipa01,C,24,MIL,74,1084,15.2,0.57,0.004,0.304,10.2,19.4,14.9,8.0,1.3,1.0,17.9,23.0,,1.0,1.7,2.7,0.121,,-1.0,-1.1,-2.1,0.0,East
58,Earl Cureton\curetea01,C,23,PHI,52,528,13.8,0.47,0.005,0.312,11.4,20.0,16.0,6.4,1.8,2.4,11.1,20.0,,0.1,1.1,1.2,0.109,,-2.7,0.7,-2.0,0.0,East
59,Bob Dandridge\dandrbo01,SF,33,WSB,23,545,11.6,0.452,0.004,0.165,3.6,12.4,8.0,15.5,1.4,0.9,11.5,21.2,,-0.2,0.7,0.5,0.044000000000000004,,-2.3,0.8,-1.5,0.1,East
60,Adrian Dantley*\dantlad01,SF,24,UTA,80,3417,24.3,0.622,0.004,0.48200000000000004,6.5,10.5,8.5,16.3,1.6,0.3,12.5,28.4,,12.3,1.3,13.6,0.191,,6.4,-1.8,4.6,5.7,West
61,Brad Davis\davisbr01,PG,25,DAL,56,1686,16.4,0.626,0.040999999999999995,0.498,1.9,8.5,5.1,33.9,1.5,0.4,19.8,15.4,,3.8,0.4,4.2,0.11900000000000001,,1.5,-2.3,-0.8,0.5,West
62,Johnny Davis\davisjo01,PG,25,IND,76,2536,15.2,0.522,0.036000000000000004,0.326,2.3,5.0,3.7,26.4,1.8,0.3,13.7,19.2,,4.1,1.6,5.7,0.107,,0.9,-2.0,-1.1,0.6,East
63,Monti Davis\davismo01,PF,22,TOT,2,10,4.5,0.20800000000000002,0.0,1.0,21.9,22.0,22.5,0.0,0.0,5.7,0.0,30.0,,-0.1,0.0,-0.1,-0.311,,-13.4,-8.9,-22.3,-0.1,NaN
63,Monti Davis\davismo01,PF,22,PHI,1,2,44.2,1.0,0.0,0.0,0.0,50.9,27.3,0.0,0.0,0.0,0.0,20.2,,0.0,0.0,0.0,0.455,,5.5,-8.4,-2.9,0.0,East
63,Monti Davis\davismo01,PF,22,DAL,1,8,-5.4,0.081,0.0,1.25,27.4,14.8,21.3,0.0,0.0,7.1,0.0,32.4,,-0.1,0.0,-0.1,-0.503,,-18.2,-9.0,-27.2,-0.1,West
64,Ron Davis\davisro01,SF,26,SDC,64,817,11.8,0.488,0.025,0.503,6.4,10.7,8.5,8.1,2.1,0.8,13.7,22.2,,0.0,0.6,0.6,0.035,,-2.6,-1.4,-4.0,-0.4,West
65,Walter Davis\daviswa03,SG,26,PHO,78,2182,18.4,0.579,0.015,0.22699999999999998,3.2,6.8,5.1,21.8,2.0,0.3,15.5,25.6,,4.0,3.2,7.1,0.157,,1.9,-1.0,0.9,1.6,West
66,Darryl Dawkins\dawkida01,C,24,PHI,76,2088,15.9,0.6409999999999999,0.0,0.436,6.0,21.4,14.2,7.3,0.8,3.0,20.9,20.3,,2.2,4.1,6.3,0.145,,-0.8,1.6,0.8,1.5,East
67,Larry Demic\demicla01,PF,23,NYK,76,964,10.4,0.5329999999999999,0.008,0.36200000000000004,13.0,15.8,14.4,3.9,0.6,0.8,16.5,14.8,,0.8,0.8,1.6,0.081,,-2.0,-1.6,-3.6,-0.4,East
68,Coby Dietrick\dietrco01,C,32,CHI,82,1243,11.8,0.503,0.019,0.34700000000000003,7.6,16.4,12.1,12.6,1.8,2.4,19.3,15.0,,0.5,1.5,2.1,0.08,,-1.8,1.4,-0.4,0.5,East
69,James Donaldson\donalja01,C,23,SEA,68,980,15.9,0.574,0.0,0.7140000000000001,12.3,22.2,17.3,6.0,0.4,4.1,17.9,15.8,,1.1,1.4,2.5,0.124,,-1.7,1.0,-0.7,0.3,West
70,Jacky Dorsey\dorseja01,SF,26,SEA,29,253,5.4,0.327,0.0,0.35700000000000004,10.2,27.6,19.1,4.6,1.7,0.2,14.7,15.3,,-0.5,0.4,-0.1,-0.01,,-7.1,-0.3,-7.5,-0.4,West
71,Leon Douglas\douglle01,C,26,KCK,79,1356,12.5,0.583,0.009000000000000001,0.5760000000000001,12.4,19.1,15.7,6.7,0.9,1.6,18.2,15.1,,1.6,1.6,3.2,0.11199999999999999,,-0.8,0.5,-0.4,0.6,West
72,John Drew\drewjo01,SF,26,ATL,67,2075,19.2,0.539,0.006,0.526,7.9,13.3,10.6,6.5,2.3,0.4,12.6,30.9,,3.5,1.9,5.4,0.124,,0.6,-2.4,-1.8,0.1,East
73,Larry Drew\drewla01,PG,22,DET,76,1581,9.3,0.46399999999999997,0.035,0.275,1.7,7.5,4.4,22.7,2.6,0.3,23.4,18.1,,-1.6,1.6,0.0,-0.001,,-4.1,-0.9,-5.0,-1.2,East
74,Ralph Drollinger\drollra01,C,26,DAL,6,67,5.3,0.47600000000000003,0.0,0.28600000000000003,8.2,24.7,16.1,29.6,0.7,1.7,45.2,17.9,,-0.2,0.1,-0.2,-0.11699999999999999,,-7.1,0.8,-6.4,-0.1,West
75,Terry Duerod\duerote01,SG-SF,24,TOT,50,451,13.8,0.49,0.068,0.175,4.2,7.0,5.5,13.3,1.8,0.5,12.2,26.4,,0.0,0.2,0.2,0.018000000000000002,,-1.6,-3.1,-4.7,-0.3,NaN
75,Terry Duerod\duerote01,SF,24,DAL,18,337,13.7,0.486,0.037000000000000005,0.168,4.9,8.4,6.6,15.1,1.7,0.7,12.6,24.6,,-0.1,0.1,0.0,0.004,,-1.4,-2.3,-3.7,-0.1,West
75,Terry Duerod\duerote01,SG,24,BOS,32,114,14.3,0.499,0.13699999999999998,0.192,2.1,2.9,2.5,8.2,2.1,0.0,11.2,31.8,,0.0,0.1,0.1,0.057999999999999996,,-2.4,-5.3,-7.6,-0.2,East
76,Mike Dunleavy\dunlemi01,SG,26,HOU,74,1609,15.0,0.544,0.025,0.294,1.9,6.3,4.1,23.5,1.9,0.1,16.1,21.5,,2.1,0.9,3.0,0.091,,0.3,-2.1,-1.7,0.1,West
77,T.R. Dunn\dunntr01,SG,25,DEN,82,1427,10.2,0.456,0.006,0.342,9.3,12.3,10.8,6.7,2.0,1.0,12.1,12.1,,0.7,0.8,1.6,0.052000000000000005,,-1.2,0.4,-0.8,0.4,West
78,John Duren\durenjo01,PG,22,UTA,40,458,2.6,0.33799999999999997,0.01,0.08900000000000001,2.0,6.7,4.4,15.3,1.9,0.3,26.1,13.3,,-1.1,0.2,-0.9,-0.099,,-7.2,-1.3,-8.5,-0.8,West
79,James Edwards\edwarja01,C,25,IND,81,2375,18.2,0.547,0.003,0.34600000000000003,8.5,18.0,13.1,13.3,0.6,3.1,12.4,22.3,,4.4,2.6,7.0,0.141,,1.2,0.3,1.5,2.1,East
80,Bob Elliott\elliobo01,C,25,NJN,73,1320,12.3,0.541,0.005,0.48200000000000004,8.7,13.7,11.2,13.7,1.2,0.7,19.0,18.8,,0.6,0.9,1.6,0.057,,-1.1,-0.6,-1.7,0.1,East
81,Len Elmore\elmorle01,C,28,MIL,72,925,8.6,0.42,0.0,0.354,8.4,16.3,12.4,8.7,1.9,3.2,15.2,12.2,,0.0,1.6,1.6,0.083,,-3.3,2.6,-0.6,0.3,East
82,Alex English*\englial01,SF,27,DEN,81,3093,19.7,0.5489999999999999,0.003,0.295,8.8,12.6,10.7,13.4,1.5,1.6,12.1,24.0,,6.7,1.6,8.3,0.129,,3.3,-0.3,3.0,3.9,West
83,Julius Erving*\ervinju01,SF,30,PHI,82,2874,25.1,0.5720000000000001,0.012,0.35200000000000004,10.0,14.6,12.5,19.8,2.8,2.8,13.1,28.4,,7.8,6.1,13.8,0.231,,4.9,3.1,8.0,7.2,East
84,Mike Evans\evansmi01,PG,25,MIL,71,911,11.1,0.501,0.048,0.22,2.7,7.7,5.3,23.1,1.7,0.2,18.4,16.8,,0.6,1.0,1.6,0.08199999999999999,,-2.0,-1.6,-3.6,-0.4,East
85,Eric Fernsten\fernser01,C,27,BOS,45,279,11.0,0.521,0.0,0.38,12.4,12.9,12.7,4.7,1.0,1.4,17.8,16.4,,0.1,0.3,0.5,0.079,,-2.2,-1.0,-3.2,-0.1,East
86,Chris Ford\fordch01,SG,32,BOS,82,2723,8.8,0.488,0.154,0.12300000000000001,3.1,3.7,3.4,13.7,1.7,0.5,14.6,13.0,,1.3,2.4,3.7,0.066,,-0.7,0.2,-0.5,1.0,East
87,Don Ford\forddo01,SF,28,CLE,64,996,8.2,0.473,0.013000000000000001,0.107,7.8,10.5,9.1,10.6,0.7,0.7,17.3,11.4,,0.3,0.3,0.6,0.027999999999999997,,-2.5,-0.5,-3.0,-0.3,East
88,Phil Ford\fordph01,PG,24,KCK,66,2287,17.3,0.5529999999999999,0.040999999999999995,0.39899999999999997,1.3,4.9,3.1,35.5,2.1,0.1,18.8,23.3,,3.4,1.9,5.2,0.11,,1.2,-2.3,-1.1,0.5,West
89,World B. Free\freewo01,SG,27,GSW,65,2370,19.5,0.542,0.027000000000000003,0.561,2.2,5.3,3.7,22.3,1.7,0.3,11.9,27.4,,6.8,0.6,7.4,0.15,,2.9,-2.8,0.1,1.3,West
90,Tony Fuller\fulleto01,SG,22,DET,15,248,6.9,0.41100000000000003,0.015,0.242,5.8,14.4,9.8,15.6,1.9,0.2,23.9,15.7,,-0.4,0.3,-0.1,-0.021,,-5.2,0.2,-5.0,-0.2,East
91,Mike Gale\galemi01,PG,30,TOT,77,1112,13.7,0.547,0.023,0.22,1.6,8.0,4.8,19.6,3.9,0.3,18.5,14.8,,1.0,1.4,2.4,0.105,,-0.9,0.4,-0.4,0.4,NaN
91,Mike Gale\galemi01,PG,30,SAS,35,636,13.4,0.547,0.018000000000000002,0.159,1.3,7.4,4.5,20.3,4.0,0.2,18.2,13.4,,0.6,0.8,1.4,0.107,,-0.5,0.5,0.0,0.3,West
91,Mike Gale\galemi01,PG,30,POR,42,476,13.9,0.547,0.027999999999999997,0.29,2.1,8.7,5.4,18.5,3.8,0.6,18.9,16.8,,0.4,0.6,1.0,0.102,,-1.3,0.3,-1.0,0.1,West
92,Calvin Garrett\garreca01,SF,24,HOU,70,1638,8.8,0.483,0.006999999999999999,0.149,5.7,12.3,9.0,10.2,1.5,0.3,16.9,13.2,,0.2,1.2,1.4,0.04,,-1.9,0.7,-1.2,0.3,West
93,Gus Gerard\gerargu01,SF,27,TOT,27,252,12.5,0.424,0.036000000000000004,0.36,13.4,15.7,14.6,8.1,1.9,2.0,10.4,23.1,,0.0,0.3,0.3,0.057999999999999996,,-2.5,-1.0,-3.6,-0.1,NaN
93,Gus Gerard\gerargu01,SF,27,KCK,16,123,12.2,0.447,0.059000000000000004,0.569,11.8,14.4,13.1,6.5,1.2,2.8,9.9,23.8,,0.0,0.1,0.2,0.061,,-3.0,-1.4,-4.4,-0.1,West
93,Gus Gerard\gerargu01,SF,27,SAS,11,129,12.8,0.401,0.017,0.183,15.0,17.0,16.0,9.5,2.5,1.2,11.0,22.4,,0.0,0.2,0.1,0.055,,-2.1,-0.6,-2.7,0.0,West
94,George Gervin*\gervige01,SG,28,SAS,82,2765,22.9,0.555,0.02,0.359,5.2,11.1,8.2,15.8,1.6,1.1,11.1,32.3,,8.1,2.4,10.5,0.182,,3.6,-2.0,1.6,2.5,West
95,Artis Gilmore*\gilmoar01,C,31,CHI,82,2832,21.7,0.6990000000000001,0.0,0.652,9.2,23.5,16.7,8.9,0.8,4.0,18.4,18.5,,8.4,3.9,12.3,0.20800000000000002,,3.1,1.7,4.9,4.9,East
96,Mike Glenn\glennmi01,PG,25,NYK,82,1506,15.0,0.601,0.022000000000000002,0.215,2.0,4.8,3.3,10.3,2.3,0.2,10.0,16.8,,3.1,1.3,4.4,0.139,,0.5,-1.3,-0.7,0.5,East
97,Mike Gminski\gminsmi01,C,21,NJN,56,1579,14.5,0.474,0.001,0.294,9.6,20.6,15.0,6.6,1.6,3.6,14.1,22.7,,-0.5,2.0,1.5,0.045,,-3.0,0.7,-2.3,-0.1,East
