Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Conference
11,Rick Barry*\barryri01,SF,35,HOU,72,1816,14.8,0.517,0.287,0.198,3.1,11.5,7.2,20.4,2.1,0.9,15.3,21.6,,2.2,1.2,3.4,0.09,,1.4,-0.7,0.6,1.2,East
12,Tim Bassett\basseti01,PF,28,TOT,12,164,6.7,0.419,0.0,0.441,7.1,14.0,10.6,9.7,2.2,0.0,18.1,11.6,,-0.1,0.2,0.1,0.033,,-3.8,0.3,-3.6,-0.1,NaN
12,Tim Bassett\basseti01,PF,28,NJN,7,92,7.9,0.44,0.0,0.545,7.9,12.4,10.1,5.5,2.5,0.0,12.8,13.1,,0.0,0.1,0.1,0.063,,-3.7,0.1,-3.5,0.0,East
12,Tim Bassett\basseti01,PF,28,SAS,5,72,5.3,0.375,0.0,0.25,6.1,16.0,11.1,15.1,1.8,0.0,27.3,9.6,,-0.1,0.0,0.0,-0.005,,-4.0,0.4,-3.6,0.0,East
13,Billy Ray Bates\batesbi01,SG,23,POR,16,235,24.1,0.552,0.13,0.267,6.0,7.6,6.8,23.8,2.9,0.5,10.9,32.0,,0.7,0.3,0.9,0.188,,5.4,-2.1,3.3,0.3,West
14,Ron Behagen\behagro01,PF,29,WSB,6,64,10.2,0.449,0.0,0.261,9.3,12.7,11.0,14.4,0.0,3.3,13.5,18.3,,0.0,0.1,0.1,0.055,,-2.7,0.1,-2.6,0.0,East
15,Kent Benson\bensoke01,C,25,TOT,73,1891,13.1,0.513,0.008,0.228,7.3,18.3,12.9,12.2,1.8,2.7,18.8,17.4,,0.4,2.7,3.2,0.08,,-1.6,2.1,0.5,1.2,NaN
15,Kent Benson\bensoke01,C,25,MIL,56,1389,13.3,0.519,0.002,0.225,7.7,18.0,13.0,11.8,1.8,2.9,18.3,16.6,,0.6,2.3,2.9,0.1,,-1.4,2.7,1.3,1.2,West
15,Kent Benson\bensoke01,C,25,DET,17,502,12.4,0.499,0.021,0.235,6.2,19.0,12.6,13.6,1.7,1.9,19.8,19.7,,-0.2,0.4,0.3,0.026000000000000002,,-2.4,0.5,-1.9,0.0,East
16,Del Beshore\beshode01,PG,23,CHI,68,869,6.4,0.423,0.10400000000000001,0.348,2.1,5.9,4.1,21.5,3.1,0.3,26.5,18.4,,-1.7,0.8,-0.9,-0.052000000000000005,,-5.3,-1.1,-6.4,-1.0,West
17,Henry Bibby\bibbyhe01,PG,30,PHI,82,2035,11.1,0.491,0.083,0.457,3.6,7.1,5.4,19.8,1.4,0.2,16.4,17.7,,1.3,2.1,3.4,0.079,,-1.5,-1.1,-2.6,-0.3,East
18,Larry Bird*\birdla01,PF,23,BOS,82,2955,20.5,0.5379999999999999,0.098,0.24600000000000002,8.3,23.6,16.0,18.5,2.3,1.0,14.0,25.3,,5.6,5.6,11.2,0.182,,2.7,2.6,5.3,5.4,East
19,Otis Birdsong\birdsot01,SG,24,KCK,82,2885,18.5,0.5379999999999999,0.023,0.266,6.1,6.2,6.1,11.1,2.2,0.4,9.4,26.4,,4.9,3.7,8.6,0.14300000000000002,,2.6,-0.4,2.2,3.1,West
20,Ron Boone\boonero01,SG,33,TOT,81,2392,12.1,0.501,0.055,0.214,2.7,8.1,5.5,18.8,2.0,0.1,16.4,21.5,,0.4,0.6,1.0,0.02,,-1.3,-2.1,-3.4,-0.8,NaN
20,Ron Boone\boonero01,SG,33,LAL,6,106,3.0,0.395,0.0,0.175,4.5,6.6,5.7,7.8,2.2,0.0,23.2,21.2,,-0.3,0.1,-0.2,-0.098,,-7.5,-1.8,-9.2,-0.2,West
20,Ron Boone\boonero01,SG,33,UTA,75,2286,12.5,0.506,0.057,0.21600000000000003,2.7,8.2,5.5,19.3,2.0,0.1,16.1,21.5,,0.7,0.5,1.2,0.026000000000000002,,-1.0,-2.1,-3.1,-0.6,West
21,Lawrence Boston\bostola01,PF,23,WSB,13,125,12.6,0.485,0.0,0.25,15.1,16.2,15.7,2.3,1.5,0.8,12.2,20.7,,0.1,0.1,0.2,0.075,,-2.3,-2.4,-4.7,-0.1,East
22,Tom Boswell\bosweto01,PF,26,TOT,79,2077,14.3,0.616,0.016,0.445,8.2,15.8,12.1,11.2,0.7,1.0,19.8,18.5,,3.0,0.7,3.7,0.086,,0.2,-1.3,-1.1,0.5,NaN
22,Tom Boswell\bosweto01,PF,26,DEN,18,522,13.5,0.612,0.015,0.519,7.8,15.1,11.4,12.0,0.4,0.8,19.0,15.4,,0.9,0.2,1.1,0.10400000000000001,,-0.1,-0.8,-0.9,0.1,West
22,Tom Boswell\bosweto01,PF,26,UTA,61,1555,14.6,0.617,0.017,0.425,8.3,16.1,12.3,10.9,0.8,1.1,20.0,19.6,,2.1,0.5,2.6,0.081,,0.3,-1.5,-1.2,0.3,West
23,Winford Boynes\boynewi01,SG,22,NJN,64,1102,13.1,0.518,0.009000000000000001,0.29100000000000004,4.8,7.7,6.3,12.8,2.4,0.9,15.4,21.8,,0.3,1.3,1.7,0.07200000000000001,,-1.7,-0.6,-2.3,-0.1,East
24,Alonzo Bradley\bradlal01,SF,26,HOU,22,96,4.1,0.395,0.021,0.188,2.2,4.7,3.5,4.3,1.5,0.0,13.3,24.7,,-0.2,0.0,-0.2,-0.09699999999999999,,-7.4,-4.5,-11.9,-0.2,East
25,Dudley Bradley\bradldu01,SG,22,IND,82,2027,13.5,0.502,0.008,0.28600000000000003,3.4,8.1,5.7,15.9,4.8,1.3,19.5,16.3,,0.2,2.9,3.1,0.073,,-1.5,2.2,0.7,1.4,East
26,Mike Bratz\bratzmi01,PG,24,PHO,82,1589,11.6,0.462,0.125,0.23600000000000002,3.5,7.9,5.8,19.1,2.7,0.3,15.1,22.3,,-0.5,2.0,1.5,0.046,,-2.1,-0.5,-2.6,-0.2,West
27,Jim Brewer\breweji01,PF,28,POR,67,1016,11.3,0.493,0.027000000000000003,0.158,10.8,17.1,13.9,9.6,2.0,2.5,19.3,9.8,,0.5,1.5,2.0,0.096,,-1.6,2.8,1.2,0.8,West
28,Ron Brewer\brewero01,SG,24,POR,82,2815,13.2,0.503,0.027000000000000003,0.185,2.1,6.3,4.2,11.5,1.7,1.0,11.6,21.1,,2.0,2.3,4.3,0.07400000000000001,,-0.9,-0.9,-1.7,0.2,West
29,Junior Bridgeman\bridgju01,SF,26,MIL,81,2316,17.1,0.523,0.022000000000000002,0.214,5.0,9.0,7.1,15.2,1.9,0.5,11.2,26.3,,3.6,2.5,6.1,0.127,,1.2,-1.1,0.1,1.2,West
30,Allan Bristow\bristal01,SF,28,UTA,82,2304,16.6,0.534,0.009000000000000001,0.31,9.0,16.7,13.0,21.4,1.9,0.1,16.7,20.0,,3.2,1.2,4.4,0.091,,1.3,-0.3,1.1,1.8,West
31,Fred Brown\brownfr01,SG,31,SEA,80,1701,16.4,0.532,0.10400000000000001,0.16,2.2,7.5,4.8,15.5,1.8,0.6,10.4,23.4,,2.8,2.1,4.9,0.138,,0.8,-1.5,-0.7,0.6,West
32,John Brown\brownjo01,SF,28,TOT,32,385,5.1,0.444,0.0,0.457,7.4,12.7,10.0,6.3,0.4,0.6,18.7,16.5,,-0.3,0.4,0.1,0.012,,-4.7,-1.0,-5.7,-0.4,NaN
32,John Brown\brownjo01,SF,28,UTA,4,24,-0.5,0.228,0.0,0.5710000000000001,25.4,18.8,21.9,19.5,0.0,0.0,36.3,24.6,,-0.1,0.0,-0.1,-0.273,,-9.4,-2.2,-11.6,-0.1,West
32,John Brown\brownjo01,SF,28,ATL,28,361,5.4,0.46,0.0,0.449,6.2,12.3,9.2,5.4,0.4,0.7,17.0,16.0,,-0.1,0.4,0.2,0.031,,-4.4,-0.9,-5.3,-0.3,East
33,Roger Brown\brownro02,C,29,CHI,4,37,7.0,0.33299999999999996,0.0,0.0,6.2,23.8,15.2,3.3,0.0,4.6,0.0,3.3,,0.0,0.0,0.1,0.069,,-5.5,2.1,-3.4,0.0,West
34,Joe Bryant\bryanjo01,PF,25,SDC,81,2328,11.1,0.485,0.05,0.318,7.7,16.6,12.0,8.1,2.1,0.9,17.9,16.3,,0.1,1.7,1.8,0.038,,-1.9,0.6,-1.3,0.4,West
35,Quinn Buckner\bucknqu01,PG,25,MIL,67,1690,16.5,0.501,0.008,0.218,4.6,10.5,7.6,30.2,3.7,0.1,17.2,20.4,,1.7,2.7,4.4,0.125,,1.0,1.2,2.2,1.8,West
36,Tom Burleson\burleto01,C,27,KCK,37,272,7.8,0.391,0.028999999999999998,0.385,8.7,20.0,14.2,9.5,1.4,2.8,17.1,21.5,,-0.6,0.5,-0.1,-0.012,,-6.2,1.2,-5.0,-0.2,West
37,Don Buse\busedo01,PG,29,PHO,81,2499,10.7,0.485,0.134,0.217,3.1,7.0,5.1,16.0,2.4,0.2,12.4,11.7,,1.7,2.9,4.6,0.08800000000000001,,-0.7,1.1,0.4,1.5,West
38,Marty Byrnes\byrnema01,SF,23,LAL,32,194,6.3,0.557,0.0,0.3,5.5,9.3,7.6,7.9,1.2,0.3,28.0,16.2,,-0.1,0.2,0.0,0.009000000000000001,,-4.3,-1.7,-6.0,-0.2,West
39,Corky Calhoun\calhoco01,SF,29,IND,7,30,10.6,0.405,0.0,0.222,23.5,10.7,17.3,0.0,3.1,0.0,9.2,14.1,,0.0,0.0,0.0,0.067,,-2.4,-4.8,-7.2,0.0,East
40,Mack Calvin\calvima01,PG,32,UTA,48,772,14.5,0.5489999999999999,0.048,0.515,2.0,10.4,6.4,24.0,1.7,0.0,17.0,18.7,,1.2,0.2,1.4,0.085,,-0.7,-2.7,-3.5,-0.3,West
41,Austin Carr\carrau01,SG,31,CLE,77,1595,14.3,0.49700000000000005,0.006999999999999999,0.205,5.1,5.8,5.5,13.2,1.1,0.1,10.6,24.6,,1.3,0.6,2.0,0.059000000000000004,,-0.1,-2.7,-2.8,-0.3,East
42,Kenny Carr\carrke01,PF,24,TOT,79,1838,15.9,0.526,0.005,0.342,11.0,23.3,16.9,5.6,1.6,1.5,14.8,21.7,,1.4,2.3,3.8,0.099,,-1.0,-0.2,-1.2,0.4,NaN
42,Kenny Carr\carrke01,PF,24,LAL,5,57,5.2,0.474,0.0,0.125,10.5,21.1,16.3,2.0,1.6,0.9,34.8,18.2,,-0.2,0.1,-0.1,-0.067,,-8.2,-1.6,-9.8,-0.1,West
42,Kenny Carr\carrke01,PF,24,CLE,74,1781,16.3,0.527,0.005,0.34700000000000003,11.0,23.4,16.9,5.7,1.6,1.5,14.3,21.8,,1.6,2.3,3.9,0.10400000000000001,,-0.7,-0.2,-0.9,0.5,East
43,M.L. Carr\carrml01,SF,29,BOS,82,1994,14.6,0.526,0.054000000000000006,0.316,6.0,12.3,9.2,10.7,2.8,1.0,14.1,20.2,,1.9,3.2,5.2,0.125,,-0.2,1.5,1.3,1.7,East
44,Bob Carrington\carribo01,SG,26,SDC,10,134,5.9,0.444,0.054000000000000006,0.21600000000000003,4.7,5.8,5.2,2.9,1.4,0.4,11.0,13.6,,0.0,0.0,0.0,0.001,,-3.9,-2.2,-6.1,-0.1,West
45,Ron Carter\cartero01,SG,23,IND,13,117,4.2,0.39899999999999997,0.0,0.18899999999999997,4.3,12.8,8.4,9.8,0.8,1.4,20.0,16.6,,-0.2,0.1,-0.1,-0.057999999999999996,,-6.8,-1.6,-8.4,-0.2,East
46,Bill Cartwright\cartwbi01,C,22,NYK,82,3150,17.9,0.608,0.0,0.466,6.6,18.6,12.6,7.0,0.7,1.7,13.2,20.6,,7.7,2.1,9.7,0.14800000000000002,,1.5,-0.9,0.6,2.1,East
47,Harvey Catchings\catchha01,C,28,MIL,72,1366,10.9,0.429,0.004,0.254,13.4,19.0,16.3,7.0,0.8,6.5,20.0,9.9,,0.2,2.4,2.6,0.09,,-2.7,4.5,1.8,1.3,West
48,Don Chaney\chanedo01,SG,33,BOS,60,523,7.8,0.402,0.032,0.222,6.7,8.8,7.8,9.3,2.8,1.2,13.7,18.3,,-0.4,0.8,0.4,0.033,,-4.0,0.9,-3.1,-0.1,East
49,Maurice Cheeks*\cheekma01,PG,23,PHI,79,2623,15.9,0.589,0.013999999999999999,0.349,3.2,7.6,5.5,28.2,3.3,0.7,22.1,14.9,,3.8,4.1,7.9,0.145,,1.0,1.2,2.2,2.8,East
50,Phil Chenier\cheniph01,SG,29,TOT,43,850,9.5,0.431,0.034,0.192,2.2,7.2,4.7,14.0,1.8,0.9,12.7,20.0,,-0.6,0.6,0.0,0.002,,-3.6,-1.2,-4.9,-0.6,NaN
50,Phil Chenier\cheniph01,SG,29,WSB,20,470,10.1,0.435,0.027999999999999997,0.192,2.1,7.1,4.6,12.4,1.8,0.6,11.1,21.9,,-0.3,0.4,0.0,0.004,,-3.1,-1.0,-4.1,-0.3,East
50,Phil Chenier\cheniph01,SG,29,IND,23,380,8.9,0.423,0.044000000000000004,0.193,2.4,7.3,4.8,15.9,1.8,1.4,15.1,17.6,,-0.3,0.2,0.0,0.0,,-4.3,-1.6,-5.8,-0.4,East
51,Jim Chones\choneji01,C,30,LAL,82,2394,11.3,0.521,0.003,0.222,7.1,17.6,12.8,7.6,1.1,1.4,17.3,16.9,,0.7,2.8,3.5,0.071,,-2.1,0.3,-1.8,0.1,West
52,Jim Cleamons\cleamji01,PG,30,TOT,79,1789,10.8,0.519,0.069,0.251,3.0,5.7,4.3,20.4,1.5,0.3,17.9,13.4,,1.3,1.0,2.3,0.063,,-1.2,-0.7,-1.9,0.0,NaN
52,Jim Cleamons\cleamji01,PG,30,NYK,22,254,11.1,0.496,0.11599999999999999,0.217,4.2,3.9,4.1,18.7,2.3,0.4,18.4,14.0,,0.2,0.1,0.3,0.048,,-1.8,-2.0,-3.8,-0.1,East
52,Jim Cleamons\cleamji01,PG,30,WSB,57,1535,10.7,0.523,0.06,0.257,2.8,5.9,4.3,20.7,1.3,0.3,17.8,13.3,,1.2,0.9,2.1,0.065,,-1.1,-0.5,-1.6,0.2,East
53,Doug Collins\collido01,SG,28,PHI,36,963,13.6,0.5329999999999999,0.002,0.302,3.4,6.8,5.2,15.1,1.5,0.4,15.0,22.7,,0.9,1.0,1.9,0.094,,-1.0,-1.5,-2.5,-0.1,East
54,Jeff Cook\cookje01,PF,23,PHO,66,904,14.4,0.546,0.011000000000000001,0.469,11.2,18.0,14.6,12.2,1.4,1.1,17.6,17.7,,1.1,1.3,2.4,0.126,,-0.8,0.6,-0.2,0.4,West
55,Michael Cooper\coopemi01,SG,23,LAL,82,1973,12.5,0.563,0.035,0.247,6.1,6.5,6.3,13.5,2.0,1.0,18.1,15.9,,2.2,1.8,4.0,0.09699999999999999,,0.0,-0.1,-0.1,0.9,West
56,Wayne Cooper\coopewa01,PF,23,GSW,79,1781,14.8,0.525,0.005,0.24100000000000002,12.1,19.5,15.7,3.5,0.5,2.6,14.4,22.4,,1.1,1.6,2.8,0.07400000000000001,,-2.0,-1.9,-3.9,-0.9,West
57,Hollis Copeland\copelho01,SF,24,NYK,75,1142,11.0,0.526,0.005,0.23399999999999999,6.6,8.3,7.4,8.7,2.4,1.2,17.1,16.5,,0.5,0.8,1.2,0.052000000000000005,,-1.7,-0.4,-2.1,0.0,East
58,Dave Corzine\corzida01,C,23,WSB,78,826,10.3,0.457,0.0,0.315,12.5,20.4,16.4,9.7,0.5,2.0,19.6,14.6,,-0.1,0.9,0.9,0.05,,-3.2,1.1,-2.1,0.0,East
59,John Coughran\coughjo01,SF,28,GSW,24,160,6.0,0.39,0.111,0.17300000000000001,1.3,12.1,6.5,10.6,2.1,0.4,13.0,25.8,,-0.4,0.1,-0.3,-0.086,,-6.5,-2.6,-9.1,-0.3,West
60,Dave Cowens*\cowenda01,C,31,BOS,66,2159,14.8,0.47700000000000004,0.013000000000000001,0.131,6.6,20.7,13.8,13.4,1.5,1.6,9.9,20.1,,1.9,3.6,5.4,0.121,,-0.7,2.0,1.4,1.8,East
61,Charlie Criss\crissch01,PG,31,ATL,81,1794,11.5,0.5,0.028999999999999998,0.36700000000000005,1.6,5.4,3.5,20.0,2.0,0.1,16.2,18.2,,1.0,1.8,2.8,0.075,,-1.5,-0.9,-2.4,-0.2,East
62,Terry Crosby\crosbte01,PG,23,KCK,4,28,3.5,0.615,0.0,0.5,0.0,4.0,1.9,30.0,0.0,0.0,50.6,14.1,,0.0,0.0,0.0,-0.051,,-8.3,-4.9,-13.3,-0.1,West
63,Pat Cummings\cummipa01,C,23,MIL,71,900,15.3,0.552,0.0,0.332,10.1,18.4,14.4,8.2,1.1,1.0,14.9,22.0,,1.2,1.2,2.5,0.131,,-0.8,-1.2,-2.0,0.0,West
64,Bob Dandridge\dandrbo01,SF,32,WSB,45,1457,14.8,0.49200000000000005,0.015,0.209,4.3,12.7,8.5,18.2,0.9,1.3,13.4,24.9,,0.5,1.2,1.7,0.055999999999999994,,-0.2,-0.1,-0.3,0.6,East
65,Adrian Dantley*\dantlad01,SF,23,UTA,68,2674,24.3,0.635,0.002,0.415,8.3,14.0,11.3,12.3,1.8,0.3,13.5,27.8,,9.5,1.1,10.5,0.18899999999999997,,5.6,-1.9,3.6,3.8,West
66,Brad Davis\davisbr01,PG,24,TOT,18,268,14.1,0.593,0.016,0.254,1.8,5.4,3.7,25.9,2.3,0.2,16.7,13.3,,0.5,0.1,0.6,0.10800000000000001,,-0.4,-3.0,-3.4,-0.1,NaN
66,Brad Davis\davisbr01,PG,24,IND,5,43,3.9,0.4,0.0,0.5710000000000001,0.0,5.0,2.4,13.4,3.2,0.0,25.5,10.6,,0.0,0.0,0.0,-0.013000000000000001,,-6.3,-1.0,-7.2,-0.1,East
66,Brad Davis\davisbr01,PG,24,UTA,13,225,16.0,0.62,0.018000000000000002,0.214,2.2,5.5,3.9,28.3,2.2,0.3,15.2,13.8,,0.6,0.0,0.6,0.131,,0.8,-3.4,-2.6,0.0,West
67,Harry Davis\davisha01,SF,24,SAS,4,30,5.8,0.505,0.0,0.16699999999999998,7.3,14.0,10.7,0.0,1.5,0.0,18.9,20.0,,0.0,0.0,0.0,-0.03,,-6.2,-5.8,-12.0,-0.1,East
68,Johnny Davis\davisjo01,PG,24,IND,82,2912,13.6,0.495,0.036000000000000004,0.304,3.5,4.5,4.0,20.3,1.7,0.4,13.3,20.2,,3.1,1.3,4.4,0.073,,-0.2,-2.1,-2.3,-0.2,East
69,Walter Davis\daviswa03,SF,25,PHO,75,2309,21.3,0.608,0.003,0.313,3.6,9.2,6.5,23.6,2.3,0.5,15.4,27.0,,5.5,2.8,8.3,0.17300000000000001,,3.7,-0.4,3.3,3.1,West
70,Darryl Dawkins\dawkida01,C,23,PHI,80,2541,14.6,0.5479999999999999,0.006,0.308,8.7,19.6,14.5,8.5,0.9,3.0,17.6,20.5,,1.3,4.3,5.7,0.107,,-1.3,1.4,0.1,1.4,East
71,Paul Dawkins\dawkipa01,SF,22,UTA,57,776,11.0,0.49200000000000005,0.017,0.16,6.6,12.0,9.4,14.8,2.1,0.7,19.1,22.0,,-0.5,0.4,-0.1,-0.009000000000000001,,-2.8,-1.6,-4.4,-0.5,West
72,Greg Deane\deanegr01,SG,22,UTA,7,48,4.5,0.355,0.091,0.636,5.1,9.4,7.3,15.4,0.0,0.0,17.6,15.3,,-0.1,0.0,-0.1,-0.07,,-5.9,-3.8,-9.7,-0.1,West
73,Larry Demic\demicla01,PF,22,NYK,82,1872,7.4,0.46799999999999997,0.0,0.34700000000000003,11.2,16.9,14.1,4.1,1.3,0.9,21.6,16.0,,-1.4,1.3,-0.1,-0.002,,-3.8,-0.9,-4.7,-1.3,East
74,Coby Dietrick\dietrco01,C,31,CHI,79,1830,12.1,0.494,0.018000000000000002,0.23600000000000002,6.4,15.7,11.1,16.4,2.3,1.6,16.9,14.8,,0.8,2.1,2.9,0.076,,-1.2,1.8,0.6,1.2,West
75,Leon Douglas\douglle01,C,25,DET,70,1782,11.4,0.529,0.002,0.40700000000000003,10.0,19.6,14.8,8.5,0.8,1.8,19.1,14.3,,1.0,1.1,2.1,0.057,,-1.7,0.1,-1.5,0.2,East
76,John Drew\drewjo01,SF,25,ATL,80,2306,17.8,0.532,0.006,0.547,9.4,12.5,11.0,7.4,1.9,0.6,14.1,30.2,,3.3,3.1,6.4,0.134,,0.7,-1.3,-0.7,0.8,East
77,Terry Duerod\duerote01,SG,23,DET,67,1331,11.7,0.498,0.08900000000000001,0.11,2.3,5.5,3.9,12.4,1.4,0.4,11.2,20.4,,0.6,0.2,0.7,0.026000000000000002,,-1.5,-3.3,-4.8,-1.0,East
78,Mike Dunleavy\dunlemi01,PG,25,HOU,51,1036,12.9,0.542,0.063,0.42,2.7,8.1,5.3,26.7,1.8,0.2,22.5,18.6,,0.9,0.5,1.4,0.065,,-0.7,-1.9,-2.7,-0.2,East
79,T.R. Dunn\dunntr01,SG,24,POR,82,1841,12.5,0.47,0.005,0.201,7.8,11.6,9.7,10.9,2.7,1.0,13.2,15.4,,0.9,2.3,3.3,0.086,,-1.1,1.5,0.4,1.1,West
80,James Edwards\edwarja01,C,24,IND,82,2314,17.6,0.545,0.001,0.32799999999999996,7.8,18.4,12.9,8.0,1.1,2.4,10.0,22.0,,4.4,2.4,6.7,0.14,,0.2,-1.0,-0.7,0.7,East
81,Bob Elliott\elliobo01,PF,24,NJN,54,722,11.6,0.521,0.018000000000000002,0.667,9.6,16.9,13.3,10.0,1.8,1.1,23.0,20.5,,-0.3,1.0,0.8,0.05,,-3.3,0.1,-3.2,-0.2,East
82,Bo Ellis\ellisbo02,PF,25,DEN,48,502,12.1,0.508,0.022000000000000002,0.39,10.3,13.8,12.0,8.0,0.9,2.6,13.1,14.3,,0.5,0.4,0.9,0.085,,-1.9,-0.3,-2.2,0.0,West
83,Len Elmore\elmorle01,C,27,KCK,58,915,10.6,0.47200000000000003,0.0,0.306,8.4,22.2,15.0,8.8,2.1,2.5,19.6,14.9,,-0.3,1.8,1.5,0.08,,-3.6,3.3,-0.3,0.4,West
84,Alex English*\englial01,SF,26,TOT,78,2401,18.0,0.536,0.005,0.239,11.3,14.9,13.1,13.9,1.4,1.4,14.8,23.4,,3.3,2.0,5.3,0.105,,1.4,-0.5,1.0,1.8,NaN
84,Alex English*\englial01,SF,26,IND,54,1526,17.7,0.539,0.004,0.204,11.0,14.9,12.9,13.5,1.4,1.2,14.2,22.2,,2.4,1.3,3.6,0.114,,1.3,-0.7,0.6,1.0,East
84,Alex English*\englial01,SF,26,DEN,24,875,18.5,0.531,0.006999999999999999,0.295,11.9,15.0,13.4,14.7,1.5,1.8,15.7,25.6,,0.9,0.7,1.6,0.08900000000000001,,1.6,0.0,1.6,0.8,West
85,Julius Erving*\ervinju01,SF,29,PHI,78,2812,25.4,0.568,0.012,0.331,8.6,12.9,10.9,21.4,2.8,2.7,13.3,30.3,,7.3,5.2,12.5,0.213,,5.0,2.2,7.2,6.5,East
86,Earl Evans\evansea01,PF,24,DET,36,381,10.3,0.495,0.129,0.3,7.1,13.6,10.3,12.9,1.6,0.1,18.5,19.6,,-0.1,0.2,0.1,0.015,,-2.2,-2.1,-4.3,-0.2,East
87,Mike Evans\evansmi01,SG,24,SAS,79,1246,9.8,0.485,0.091,0.183,2.5,6.6,4.6,22.8,2.1,0.4,20.3,19.1,,-0.4,0.5,0.1,0.004,,-2.2,-2.3,-4.5,-0.8,East
88,Eric Fernsten\fernser01,PF,26,BOS,56,431,14.4,0.49700000000000005,0.0,0.34,10.5,14.3,12.4,8.7,1.8,1.6,10.2,18.1,,0.5,0.6,1.2,0.133,,-1.0,0.4,-0.6,0.2,East
89,Chris Ford\fordch01,SG,31,BOS,73,2115,13.0,0.537,0.231,0.161,4.1,5.4,4.8,13.5,2.5,0.7,12.2,16.2,,2.9,2.6,5.6,0.126,,1.4,0.8,2.2,2.2,East
90,Don Ford\forddo01,SF,27,TOT,73,999,9.6,0.518,0.011000000000000001,0.193,4.9,14.8,9.9,7.8,1.0,1.1,14.6,13.7,,0.6,0.9,1.5,0.07200000000000001,,-2.5,-0.2,-2.7,-0.2,NaN
90,Don Ford\forddo01,SF,27,LAL,52,580,8.3,0.545,0.008,0.215,4.7,13.0,9.2,7.2,0.9,1.3,17.4,11.9,,0.3,0.6,0.9,0.073,,-2.8,-0.4,-3.2,-0.2,West
90,Don Ford\forddo01,SF,27,CLE,21,419,11.4,0.494,0.013999999999999999,0.174,5.1,17.4,11.0,8.6,1.2,0.8,11.9,16.1,,0.2,0.4,0.6,0.071,,-2.0,0.0,-2.0,0.0,East
91,Phil Ford\fordph01,PG,23,KCK,82,2621,16.5,0.534,0.022000000000000002,0.4,1.1,6.1,3.5,32.4,2.4,0.1,18.5,23.3,,2.7,3.4,6.1,0.111,,0.6,-1.0,-0.4,1.1,West
92,Walt Frazier*\fraziwa01,PG,34,CLE,3,27,13.6,0.42100000000000004,0.091,0.182,3.7,8.2,5.9,36.7,3.4,2.0,25.2,22.6,,0.0,0.0,0.0,-0.012,,-3.3,-0.1,-3.4,0.0,East
