Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Conference
59,Johnny Davis\davisjo01,PG,28,ATL,75,2079,14.3,0.507,0.01,0.32,2.9,4.8,3.8,24.4,1.5,0.2,12.8,21.7,,1.9,1.4,3.3,0.075,,0.1,-1.9,-1.8,0.1,East
60,Walter Davis\daviswa03,SG,29,PHO,78,2546,18.5,0.5589999999999999,0.068,0.212,1.7,7.6,4.6,25.0,2.0,0.3,13.3,25.9,,4.2,2.0,6.2,0.11800000000000001,,2.3,-1.8,0.5,1.6,West
61,Darryl Dawkins\dawkida01,C,27,NJN,81,2417,17.6,0.6409999999999999,0.006,0.5429999999999999,7.4,18.4,12.8,7.2,1.2,3.3,17.9,21.2,,4.3,3.6,7.9,0.156,,0.8,1.5,2.4,2.7,East
62,Darren Daye\dayeda01,SF,23,WSB,75,1174,12.3,0.488,0.015,0.326,9.0,9.7,9.3,21.8,1.6,0.6,17.1,20.5,,0.2,1.1,1.3,0.053,,-1.3,-0.1,-1.4,0.2,East
63,Kenny Dennard\dennake01,PF,25,DEN,43,413,7.6,0.41100000000000003,0.10099999999999999,0.242,9.2,16.7,12.8,12.0,2.4,1.0,20.9,12.6,,-0.3,0.3,0.1,0.006999999999999999,,-3.3,0.9,-2.4,0.0,West
64,James Donaldson\donalja01,C,26,SDC,82,2525,15.3,0.648,0.0,0.541,7.4,21.6,14.6,4.6,0.8,3.0,18.6,14.5,,3.9,1.9,5.8,0.11,,0.1,1.1,1.2,2.1,West
65,John Drew\drewjo01,SF,29,UTA,81,1797,20.5,0.552,0.021,0.485,9.0,10.6,9.9,12.0,2.2,0.1,12.9,32.9,,2.8,1.7,4.5,0.121,,1.4,-2.6,-1.2,0.4,West
66,Larry Drew\drewla01,PG,25,KCK,73,2363,16.5,0.513,0.01,0.305,1.6,5.6,3.5,34.3,2.4,0.2,14.3,23.1,,2.6,2.0,4.6,0.09300000000000001,,0.9,-1.8,-0.9,0.6,West
67,Clyde Drexler*\drexlcl01,SG,21,POR,82,1408,14.5,0.496,0.006999999999999999,0.302,9.2,10.6,9.9,14.7,3.6,1.2,16.3,21.6,,0.5,1.9,2.4,0.083,,-0.3,1.2,0.9,1.0,West
68,Mike Dunleavy\dunlemi01,PG,29,MIL,17,404,16.4,0.66,0.354,0.315,1.8,6.0,3.9,28.0,1.5,0.1,19.9,18.9,,1.0,0.4,1.4,0.16699999999999998,,2.6,-2.5,0.1,0.2,East
69,T.R. Dunn\dunntr01,SG,28,DEN,80,2705,10.2,0.523,0.003,0.392,7.4,15.1,11.1,9.1,2.8,0.6,18.3,7.4,,2.0,2.1,4.1,0.073,,-0.2,2.8,2.6,3.1,West
70,Mark Eaton\eatonma01,C,27,UTA,82,2139,12.3,0.49,0.002,0.29600000000000004,7.7,20.8,14.6,6.4,0.5,8.5,17.2,10.6,,0.2,3.5,3.7,0.084,,-3.3,5.3,1.9,2.1,West
71,Jerry Eaves\eavesje01,PG,24,UTA,80,1034,10.6,0.507,0.02,0.451,3.1,5.4,4.3,24.7,1.5,0.2,20.9,17.1,,0.1,0.6,0.7,0.032,,-2.7,-2.5,-5.2,-0.8,West
72,Keith Edmonson\edmonke01,SG,23,TOT,55,622,15.5,0.545,0.0,0.39299999999999996,8.0,7.1,7.5,7.5,1.9,0.6,13.9,27.1,,0.5,0.2,0.7,0.057999999999999996,,-0.6,-3.1,-3.7,-0.3,NaN
72,Keith Edmonson\edmonke01,SG,23,SAS,40,521,16.2,0.5429999999999999,0.0,0.369,8.3,6.0,7.2,7.2,1.9,0.6,12.4,27.0,,0.6,0.2,0.8,0.073,,0.1,-3.1,-3.0,-0.1,West
72,Keith Edmonson\edmonke01,SG,23,DEN,15,101,12.2,0.552,0.0,0.532,6.1,12.8,9.4,9.1,1.7,0.5,21.6,27.6,,-0.1,0.0,0.0,-0.019,,-4.0,-3.4,-7.3,-0.1,West
73,Franklin Edwards\edwarfr01,PG,24,PHI,60,654,7.9,0.41700000000000004,0.005,0.217,2.1,7.9,5.1,19.1,2.3,0.4,16.0,18.2,,-0.6,0.8,0.1,0.009000000000000001,,-4.7,-0.8,-5.5,-0.6,East
74,James Edwards\edwarja01,C,28,PHO,72,1897,16.2,0.57,0.001,0.311,6.6,14.9,10.7,13.9,0.6,0.9,13.1,23.1,,3.0,1.4,4.4,0.11199999999999999,,0.8,-1.2,-0.4,0.8,West
75,Craig Ehlo\ehlocr01,SG,22,HOU,7,63,8.2,0.419,0.0,0.037000000000000005,6.9,8.5,7.7,12.4,2.2,0.0,9.9,19.0,,0.0,0.1,0.0,0.018000000000000002,,-3.1,-1.1,-4.3,0.0,West
76,Dale Ellis\ellisda01,SF,23,DAL,67,1059,15.1,0.503,0.059000000000000004,0.245,11.6,15.8,13.7,7.6,1.9,0.5,12.5,24.6,,0.5,1.0,1.5,0.066,,-1.0,-2.0,-3.0,-0.3,West
77,Len Elmore\elmorle01,PF,31,NYK,65,832,6.1,0.446,0.0,0.242,9.1,15.0,12.1,4.6,1.7,2.2,20.9,11.0,,-0.5,1.4,0.9,0.053,,-4.1,2.6,-1.5,0.1,East
78,Chris Engler\englech01,C,24,GSW,46,360,5.3,0.43,0.0,0.27699999999999997,7.6,22.8,14.7,3.8,1.2,0.5,20.5,12.7,,-0.4,0.4,0.0,0.0,,-6.5,-0.9,-7.4,-0.5,West
79,Alex English*\englial01,SF,30,DEN,82,2870,22.2,0.57,0.004,0.249,7.7,9.3,8.5,20.9,1.3,1.7,10.5,27.9,,7.2,1.0,8.2,0.136,,4.7,-1.4,3.3,3.9,West
80,Julius Erving*\ervinju01,SF,33,PHI,77,2683,22.9,0.562,0.016,0.365,8.3,14.1,11.2,19.3,2.5,3.0,13.0,27.2,,5.6,4.5,10.1,0.18,,3.6,2.3,5.9,5.3,East
81,Mike Evans\evansmi01,PG,28,DEN,78,1687,10.4,0.506,0.158,0.23199999999999998,1.4,7.4,4.3,20.1,1.6,0.1,15.8,16.5,,0.5,0.4,0.9,0.024,,-1.5,-2.5,-4.1,-0.9,West
82,Eric Fernsten\fernser01,PF,30,NYK,32,402,9.6,0.62,0.0,0.654,8.8,17.2,13.0,3.5,1.9,1.2,22.1,8.9,,0.3,0.7,1.0,0.11800000000000001,,-2.2,2.1,-0.1,0.2,East
83,Sleepy Floyd\floydsl01,PG,23,GSW,77,2555,14.6,0.531,0.043,0.369,3.5,8.4,5.8,15.1,1.9,0.7,13.9,21.5,,2.7,1.8,4.4,0.084,,0.1,-0.8,-0.8,0.8,West
84,Phil Ford\fordph01,PG,27,HOU,81,2020,10.4,0.5479999999999999,0.032,0.249,1.5,5.8,3.7,24.5,1.3,0.2,20.6,12.8,,1.7,1.1,2.9,0.068,,-1.6,-1.6,-3.2,-0.6,West
85,Rod Foster\fostero01,PG,23,PHO,80,1424,11.9,0.512,0.145,0.267,3.2,6.7,4.9,16.2,1.8,0.4,14.3,21.8,,0.6,1.0,1.6,0.054000000000000006,,-1.1,-2.0,-3.1,-0.4,West
86,World B. Free\freewo01,SG,30,CLE,75,2375,18.8,0.512,0.049,0.358,4.1,6.3,5.2,16.3,2.0,0.2,8.6,31.3,,3.7,1.6,5.3,0.107,,2.6,-2.3,0.2,1.3,East
87,Bill Garnett\garnebi02,PF,23,DAL,80,1529,12.3,0.546,0.006999999999999999,0.589,9.3,15.8,12.6,10.3,1.4,2.4,15.3,12.1,,1.9,1.5,3.5,0.109,,-0.7,1.6,1.0,1.1,West
88,Calvin Garrett\garreca01,SF,27,LAL,41,478,10.2,0.556,0.039,0.257,6.1,10.4,8.4,8.0,1.2,0.2,16.7,17.1,,0.3,0.4,0.6,0.064,,-1.9,-1.5,-3.4,-0.2,West
89,John Garris\garrijo01,PF,24,CLE,33,267,18.5,0.56,0.0,0.33299999999999996,14.4,18.5,16.4,5.7,1.5,1.3,8.6,20.0,,0.6,0.3,0.9,0.166,,0.8,-1.4,-0.6,0.1,East
90,George Gervin*\gervige01,SG,31,SAS,76,2584,19.3,0.551,0.015,0.325,4.4,8.4,6.4,12.5,1.4,0.9,11.2,30.1,,4.6,0.9,5.5,0.102,,1.9,-2.3,-0.4,1.1,West
91,Mike Gibson\gibsomi01,PF,23,WSB,32,229,8.6,0.424,0.0,0.309,14.8,18.8,16.8,5.3,1.1,1.8,18.3,14.3,,-0.1,0.3,0.1,0.031,,-4.7,0.4,-4.4,-0.1,East
92,Artis Gilmore*\gilmoar01,C,34,SAS,64,2034,18.8,0.675,0.005,0.701,11.4,23.1,17.3,4.3,0.8,3.4,17.0,16.7,,4.8,1.9,6.7,0.159,,1.9,0.8,2.7,2.4,West
93,Mike Glenn\glennmi01,SG,28,ATL,81,1503,15.5,0.5820000000000001,0.004,0.126,1.3,6.7,4.0,18.8,1.5,0.2,9.7,18.6,,2.8,1.1,3.9,0.124,,1.0,-1.8,-0.9,0.4,East
94,Mike Gminski\gminsmi01,C,24,NJN,82,1655,14.1,0.5720000000000001,0.006,0.39799999999999996,10.9,19.1,14.9,7.2,1.0,2.5,18.1,15.9,,1.7,2.3,4.0,0.11599999999999999,,-1.1,1.4,0.3,1.0,East
95,Stewart Granger\grangst01,PG,22,CLE,56,738,10.1,0.489,0.057999999999999996,0.31,1.2,7.5,4.2,25.4,1.6,0.0,18.2,17.7,,0.0,0.5,0.5,0.032,,-2.9,-2.3,-5.1,-0.6,East
96,Rickey Green\greenri01,PG,29,UTA,81,2768,18.0,0.532,0.019,0.259,2.3,6.2,4.4,35.9,3.6,0.2,14.6,16.9,,5.0,3.0,7.9,0.138,,1.8,-0.4,1.4,2.4,West
97,Sidney Green\greensi02,PF,23,CHI,49,667,9.2,0.48700000000000004,0.0,0.33799999999999997,9.8,20.3,15.0,5.5,1.3,1.5,18.6,20.0,,-0.6,0.8,0.3,0.02,,-4.8,-0.5,-5.2,-0.5,East
98,Dave Greenwood\greenda01,PF,26,CHI,78,2718,13.5,0.54,0.001,0.384,8.9,24.6,16.6,7.4,1.2,1.5,14.5,15.7,,2.1,3.6,5.7,0.10099999999999999,,-1.3,1.8,0.5,1.7,East
99,Kevin Grevey\greveke01,SG,30,MIL,64,923,13.1,0.516,0.134,0.213,3.8,6.0,5.0,12.1,1.4,0.3,9.4,21.8,,1.0,1.0,2.0,0.105,,-0.7,-2.1,-2.8,-0.2,East
100,Darrell Griffith\griffda01,SG,25,UTA,82,2650,16.1,0.539,0.177,0.152,4.0,9.1,6.7,16.5,2.0,0.4,13.8,26.4,,1.3,2.2,3.5,0.063,,1.3,-1.3,0.0,1.4,West
101,Ernie Grunfeld\grunfer01,SG,28,NYK,76,1119,9.6,0.499,0.025,0.22899999999999998,2.6,10.5,6.6,13.7,1.9,0.4,15.1,17.5,,0.0,1.6,1.6,0.069,,-2.9,0.4,-2.5,-0.1,East
102,Bob Hansen\hansebo01,SG,23,UTA,55,419,7.6,0.47,0.055,0.193,3.5,8.3,6.0,13.9,1.6,0.5,18.2,18.3,,-0.4,0.3,-0.1,-0.008,,-4.2,-1.6,-5.8,-0.4,West
103,Bill Hanzlik\hanzlbi01,SF,26,DEN,80,1469,10.6,0.546,0.039,0.6759999999999999,4.6,10.2,7.3,19.0,2.0,0.7,21.5,13.0,,1.2,0.7,1.9,0.062,,-1.2,-0.4,-1.6,0.1,West
104,Derek Harper\harpede01,PG,22,DAL,82,1712,10.5,0.475,0.057999999999999996,0.217,3.6,8.1,5.8,17.7,2.7,0.7,18.3,14.7,,-0.3,1.5,1.3,0.035,,-2.2,0.5,-1.7,0.1,West
105,Scott Hastings\hastisc01,PF,23,ATL,68,1135,10.3,0.539,0.017,0.439,9.5,17.8,13.6,5.7,1.8,1.9,18.9,13.3,,0.5,1.6,2.1,0.09,,-2.1,1.8,-0.4,0.5,East
106,Steve Hawes\hawesst01,PF,33,SEA,79,1153,9.5,0.534,0.017,0.32899999999999996,4.9,16.7,10.8,11.1,1.0,0.8,16.1,11.6,,0.7,1.1,1.8,0.07400000000000001,,-2.7,0.6,-2.0,0.0,West
107,Elvin Hayes*\hayesel01,PF,38,HOU,81,994,10.3,0.45,0.005,0.33899999999999997,9.5,18.7,14.1,9.1,0.7,1.5,15.5,21.0,,-0.8,1.0,0.2,0.01,,-4.3,-0.8,-5.1,-0.8,West
108,Steve Hayes\hayesst01,C,28,SEA,43,253,8.9,0.507,0.0,0.28,8.6,19.2,13.9,6.7,1.0,4.0,18.8,11.4,,0.0,0.3,0.3,0.061,,-4.0,2.0,-2.0,0.0,West
