Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Conference
27,Elmer Bennett\benneel01,PG,26,DEN,5,59,-1.3,0.40700000000000003,0.462,0.308,0.0,5.7,2.9,17.8,1.8,0.0,40.4,18.7,,-0.3,0.0,-0.3,-0.213,,-9.7,-2.9,-12.6,-0.2,West
28,Travis Best\besttr01,PG,24,IND,76,2064,13.3,0.5329999999999999,0.25,0.318,2.1,7.4,4.8,26.4,2.6,0.2,17.8,19.3,,1.8,2.3,4.1,0.096,,0.6,-0.2,0.4,1.3,East
29,Mookie Blaylock\blaylmo01,PG,29,ATL,78,3056,20.4,0.5479999999999999,0.521,0.15,4.6,11.4,8.1,27.7,3.8,0.5,13.0,21.9,,7.0,5.6,12.5,0.19699999999999998,,5.3,2.0,7.2,7.1,East
30,Corie Blount\blounco01,PF,28,LAL,58,1009,11.9,0.5589999999999999,0.017,0.46399999999999997,12.9,18.3,15.6,5.2,1.1,2.0,18.8,11.8,,1.1,1.4,2.5,0.11699999999999999,,-2.0,1.0,-1.0,0.3,West
31,Muggsy Bogues\boguemu01,PG,32,CHH,65,1880,15.7,0.5539999999999999,0.325,0.14400000000000002,1.7,7.2,4.5,38.6,2.4,0.1,18.6,14.5,,3.9,1.1,5.0,0.127,,1.3,-2.7,-1.3,0.3,East
32,Dexter Boney\boneyde01,SG,26,PHO,8,48,10.2,0.42200000000000004,0.316,0.42100000000000004,7.3,7.2,7.3,0.0,2.1,1.5,4.3,22.1,,0.0,0.0,0.0,0.013000000000000001,,-4.7,-5.0,-9.7,-0.1,West
33,Melvin Booker\bookeme01,PG,24,TOT,21,430,8.8,0.536,0.35200000000000004,0.19,1.9,6.1,4.0,19.1,0.4,0.4,19.2,14.6,,0.3,-0.1,0.1,0.013999999999999999,,-1.8,-3.6,-5.4,-0.4,NaN
33,Melvin Booker\bookeme01,PG,24,DEN,5,21,-5.1,0.625,0.5,0.0,0.0,5.4,2.7,22.3,0.0,0.0,63.6,23.4,,-0.2,0.0,-0.2,-0.38,,-14.4,-5.3,-19.7,-0.1,West
33,Melvin Booker\bookeme01,PG,24,GSW,16,409,9.5,0.5329999999999999,0.34700000000000003,0.198,2.0,6.1,4.1,18.9,0.4,0.4,15.4,14.1,,0.4,-0.1,0.3,0.034,,-1.1,-3.6,-4.7,-0.3,West
34,Bruce Bowen\bowenbr01,SF,25,MIA,1,1,37.7,,,,0.0,0.0,0.0,0.0,0.0,77.8,,0.0,,0.0,0.0,0.0,0.321,,-10.6,46.8,36.2,0.0,East
35,Donnie Boyce\boycedo01,SG,23,ATL,22,154,7.0,0.37799999999999995,0.254,0.349,5.5,6.1,5.8,14.7,3.6,2.0,18.0,27.2,,-0.5,0.3,-0.3,-0.081,,-6.7,0.0,-6.7,-0.2,East
36,Shawn Bradley\bradlsh01,C,24,TOT,73,2288,16.5,0.478,0.009000000000000001,0.252,10.4,19.8,14.9,4.2,0.9,8.3,11.8,22.1,,0.0,3.0,3.0,0.062,,-3.8,2.2,-1.6,0.2,NaN
36,Shawn Bradley\bradlsh01,C,24,NJN,40,1228,16.3,0.47,0.011000000000000001,0.268,9.8,19.4,14.3,2.7,1.0,9.8,11.2,19.9,,0.2,1.6,1.8,0.071,,-4.2,2.8,-1.4,0.2,East
36,Shawn Bradley\bradlsh01,C,24,DAL,33,1060,16.7,0.486,0.006999999999999999,0.23600000000000002,11.1,20.4,15.7,5.9,0.9,6.5,12.4,24.5,,-0.2,1.3,1.2,0.052000000000000005,,-3.4,1.5,-1.9,0.0,West
37,Mark Bradtke\bradtma01,C,28,PHI,36,251,9.6,0.46299999999999997,0.0,0.22399999999999998,11.0,18.7,14.8,4.2,1.0,1.4,12.4,12.2,,0.1,0.1,0.2,0.044000000000000004,,-4.3,-1.8,-6.1,-0.3,East
38,Terrell Brandon\brandte01,PG,26,CLE,78,2868,21.5,0.526,0.20600000000000002,0.226,2.1,11.7,6.8,35.6,2.8,0.9,11.0,28.3,,6.2,4.7,10.8,0.18100000000000002,,3.8,0.8,4.6,4.8,East
39,Frank Brickowski\brickfr01,PF,37,BOS,17,255,6.9,0.512,0.27399999999999997,0.192,2.5,13.7,7.7,9.1,1.0,1.2,19.4,16.5,,-0.2,0.1,-0.1,-0.02,,-4.5,-2.2,-6.7,-0.3,East
40,Scott Brooks\brooksc01,PG,31,NYK,38,251,11.0,0.625,0.308,0.385,3.0,5.5,4.3,17.8,4.4,0.0,27.2,11.5,,0.2,0.5,0.7,0.136,,-1.4,1.7,0.3,0.1,East
41,Chucky Brown\brownch01,SF,28,TOT,70,757,11.3,0.552,0.039,0.455,6.6,17.1,11.9,5.7,0.6,2.2,9.3,12.4,,1.0,0.6,1.6,0.10099999999999999,,-2.2,-0.4,-2.7,-0.1,NaN
41,Chucky Brown\brownch01,SF,28,PHO,10,83,11.6,0.551,0.0,0.423,4.3,18.2,11.3,7.6,0.0,1.8,11.5,18.9,,0.1,0.0,0.1,0.075,,-3.7,-2.1,-5.8,-0.1,West
41,Chucky Brown\brownch01,SF,28,MIL,60,674,11.3,0.552,0.047,0.461,6.9,17.0,12.0,5.4,0.7,2.2,8.9,11.6,,0.9,0.5,1.5,0.10400000000000001,,-2.0,-0.2,-2.3,0.0,East
42,Dee Brown\brownde01,PG,28,BOS,21,522,11.3,0.455,0.392,0.133,1.6,9.6,5.3,19.6,3.0,1.0,12.0,16.4,,0.1,0.3,0.3,0.03,,-1.5,-1.0,-2.5,-0.1,East
43,Marcus Brown\brownma01,PG,22,POR,21,184,12.9,0.523,0.457,0.271,2.7,6.9,4.8,18.0,2.3,0.8,14.2,22.4,,0.2,0.2,0.4,0.105,,-0.1,-1.8,-1.9,0.0,West
44,Mike Brown\brownmi01,C,33,PHO,6,83,11.1,0.488,0.0,0.833,12.8,22.4,17.6,8.2,0.6,0.9,10.9,10.0,,0.1,0.1,0.2,0.107,,-2.1,0.1,-2.0,0.0,West
45,P.J. Brown\brownpj01,PF,27,MIA,80,2592,13.8,0.505,0.003,0.335,11.1,19.4,15.3,5.9,1.8,2.9,13.1,15.7,,2.1,5.4,7.5,0.139,,-2.1,3.5,1.4,2.2,East
46,Randy Brown\brownra02,PG,28,CHI,72,1057,13.0,0.461,0.066,0.252,3.7,8.1,5.9,18.0,4.1,1.2,13.6,18.1,,0.4,2.0,2.4,0.107,,-2.1,1.9,-0.2,0.5,East
47,Kobe Bryant\bryanko01,SG,18,LAL,71,1103,14.4,0.544,0.322,0.39299999999999996,4.9,8.7,6.8,13.8,2.3,1.6,18.5,24.7,,0.5,1.3,1.8,0.079,,-0.9,-0.8,-1.7,0.1,West
48,Mark Bryant\bryanma01,PF,31,PHO,41,1018,13.3,0.589,0.0,0.39299999999999996,7.7,16.5,12.2,7.2,1.1,0.4,12.5,16.3,,1.6,0.7,2.3,0.109,,-0.6,-0.5,-1.1,0.2,West
49,Jud Buechler\buechju01,SF,28,CHI,76,703,9.8,0.423,0.342,0.08900000000000001,7.3,12.8,10.1,11.4,1.7,2.2,14.1,12.1,,0.1,1.1,1.2,0.08199999999999999,,-2.5,1.6,-0.9,0.2,East
50,Matt Bullard\bullama01,PF,29,HOU,71,1025,10.3,0.535,0.644,0.12,1.5,11.2,6.6,10.0,1.1,1.3,11.3,15.0,,0.7,1.0,1.7,0.08,,-1.3,-0.7,-2.0,0.0,West
51,Scott Burrell\burresc01,SF,26,TOT,57,939,10.3,0.483,0.428,0.28,6.4,13.7,10.1,12.1,1.6,1.5,14.8,17.4,,0.3,0.5,0.8,0.042,,-1.3,-0.8,-2.1,0.0,NaN
51,Scott Burrell\burresc01,SF,26,CHH,28,482,10.9,0.489,0.42,0.405,6.2,13.4,9.9,12.2,1.6,1.7,13.9,17.5,,0.3,0.4,0.6,0.065,,-1.0,-0.5,-1.5,0.1,East
51,Scott Burrell\burresc01,SF,26,GSW,29,457,9.6,0.47600000000000003,0.436,0.16399999999999998,6.5,14.1,10.3,12.0,1.6,1.3,15.7,17.4,,0.0,0.2,0.2,0.017,,-1.6,-1.2,-2.8,-0.1,West
52,Willie Burton\burtowi01,SF,28,ATL,24,380,8.6,0.507,0.397,0.586,3.5,9.2,6.4,4.8,1.2,0.6,15.1,21.3,,0.1,0.4,0.5,0.06,,-3.4,-2.3,-5.7,-0.4,East
53,Mitchell Butler\butlemi02,SG,26,POR,49,465,9.0,0.503,0.312,0.4,5.0,8.4,6.8,10.0,1.5,0.3,15.5,16.9,,0.1,0.5,0.6,0.063,,-2.3,-1.1,-3.4,-0.2,West
54,Jason Caffey\caffeja01,PF,23,CHI,75,1405,14.3,0.574,0.003,0.5479999999999999,11.0,13.1,12.1,9.3,0.9,0.5,16.9,18.3,,2.2,1.7,3.9,0.134,,-0.4,-0.5,-0.9,0.4,East
55,Michael Cage\cagemi01,C,35,PHI,82,1247,10.3,0.475,0.0,0.29100000000000004,9.6,18.6,14.0,4.9,1.9,2.4,9.7,6.0,,1.0,1.0,2.0,0.078,,-2.8,1.5,-1.3,0.2,East
56,Adrian Caldwell\caldwad01,PF,30,TOT,45,569,7.5,0.44299999999999995,0.022000000000000002,0.5429999999999999,10.7,21.6,16.0,3.1,1.4,1.0,19.7,10.6,,-0.2,0.4,0.2,0.016,,-5.2,-0.9,-6.1,-0.6,NaN
56,Adrian Caldwell\caldwad01,PF,30,NJN,18,204,5.1,0.341,0.057,0.486,10.0,20.3,14.8,3.5,2.0,0.4,22.0,11.4,,-0.3,0.2,-0.1,-0.03,,-6.7,-0.3,-6.9,-0.3,East
56,Adrian Caldwell\caldwad01,PF,30,PHI,27,365,8.8,0.503,0.0,0.579,11.1,22.3,16.6,2.8,1.1,1.4,18.3,10.1,,0.1,0.3,0.3,0.040999999999999995,,-4.3,-1.2,-5.6,-0.3,East
57,Marcus Camby\cambyma01,C,22,TOR,63,1897,17.8,0.523,0.018000000000000002,0.33899999999999997,7.9,16.7,12.2,9.6,1.8,5.5,13.0,24.3,,1.4,2.3,3.7,0.095,,-1.8,1.5,-0.3,0.8,East
58,Elden Campbell\campbel01,PF,28,LAL,77,2516,16.8,0.52,0.004,0.39299999999999996,9.5,18.3,14.0,8.6,1.0,3.5,10.5,22.0,,3.4,3.6,7.0,0.134,,-1.1,1.1,0.0,1.3,West
59,Antoine Carr\carran01,PF,35,UTA,82,1460,12.1,0.522,0.006,0.243,5.5,10.9,8.3,8.2,0.9,3.6,11.5,20.8,,0.8,1.6,2.4,0.079,,-2.5,0.1,-2.3,-0.1,West
60,Chris Carr\carrch01,SG,22,MIN,55,830,13.3,0.556,0.325,0.26899999999999996,4.4,11.6,8.0,9.8,1.5,0.9,10.9,18.8,,1.0,0.6,1.7,0.096,,-0.3,-1.9,-2.2,0.0,West
61,Jimmy Carruth\carruji01,PF,27,MIL,4,21,9.7,0.727,0.0,0.33299999999999996,0.0,23.2,11.7,0.0,0.0,7.1,22.5,9.8,,0.0,0.0,0.0,0.09,,-6.5,-0.4,-6.9,0.0,East
62,Sam Cassell\cassesa01,PG,27,TOT,61,1714,18.4,0.541,0.295,0.321,3.0,9.1,6.0,31.8,2.3,0.8,15.8,27.3,,2.7,1.1,3.9,0.10800000000000001,,2.8,-1.6,1.2,1.4,NaN
62,Sam Cassell\cassesa01,PG,27,PHO,22,539,18.3,0.55,0.257,0.515,2.6,8.2,5.4,30.3,2.2,0.8,16.9,29.7,,0.8,0.4,1.2,0.10300000000000001,,1.8,-2.0,-0.2,0.2,West
62,Sam Cassell\cassesa01,PG,27,DAL,16,398,15.8,0.527,0.297,0.303,4.0,10.7,7.3,26.8,2.3,1.2,18.0,26.3,,0.2,0.3,0.5,0.062,,0.6,-0.8,-0.1,0.2,West
62,Sam Cassell\cassesa01,PG,27,NJN,23,777,19.7,0.542,0.318,0.204,2.8,9.0,5.7,35.4,2.5,0.7,14.0,26.2,,1.8,0.4,2.2,0.136,,4.7,-1.9,2.8,0.9,East
63,Duane Causwell\causwdu01,C,28,SAC,46,581,8.9,0.535,0.032,0.39399999999999996,11.3,14.2,12.7,5.1,1.4,4.9,23.6,11.1,,0.1,0.6,0.7,0.06,,-3.3,2.2,-1.1,0.1,West
64,Cedric Ceballos\cebalce01,SF,27,TOT,50,1426,16.2,0.522,0.165,0.301,8.4,18.5,13.5,7.6,1.2,1.2,10.8,24.7,,1.1,1.3,2.4,0.08199999999999999,,-1.0,-1.5,-2.5,-0.2,NaN
64,Cedric Ceballos\cebalce01,SF,27,LAL,8,279,9.7,0.48,0.253,0.18100000000000002,4.5,17.0,10.8,8.5,0.9,1.6,15.9,17.1,,-0.1,0.3,0.2,0.040999999999999995,,-3.5,0.2,-3.3,-0.1,West
64,Cedric Ceballos\cebalce01,SF,27,PHO,42,1147,17.7,0.528,0.152,0.32,9.3,18.8,14.1,7.4,1.3,1.1,10.0,26.6,,1.2,1.0,2.2,0.092,,-0.4,-1.9,-2.3,-0.1,West
65,Tom Chambers\chambto01,PF,37,CHH,12,83,-3.9,0.29,0.09699999999999999,0.129,4.5,15.6,10.2,7.2,0.7,0.0,21.6,23.7,,-0.5,0.0,-0.4,-0.239,,-12.5,-3.3,-15.9,-0.3,East
66,Rex Chapman\chapmre01,SG,29,PHO,65,1833,15.2,0.551,0.419,0.19899999999999998,1.6,9.9,5.8,16.3,1.5,0.3,10.5,22.4,,2.4,0.9,3.3,0.086,,1.8,-2.0,-0.2,0.8,West
67,Calbert Cheaney\cheanca01,SG,25,WSB,79,2411,11.1,0.53,0.040999999999999995,0.188,3.4,9.5,6.5,7.2,1.7,0.6,10.6,16.5,,1.6,2.2,3.9,0.077,,-1.7,-0.1,-1.7,0.2,East
68,Pete Chilcutt\chilcpe01,PF,28,VAN,54,662,14.5,0.521,0.418,0.133,11.6,15.8,13.7,11.8,2.1,2.0,13.8,14.2,,0.7,0.4,1.1,0.08,,-0.2,-0.1,-0.3,0.3,West
69,Randolph Childress\childra01,PG,24,TOT,23,155,4.5,0.44799999999999995,0.475,0.2,0.8,3.8,2.3,16.6,3.1,0.0,29.3,18.3,,-0.4,0.2,-0.2,-0.054000000000000006,,-5.8,-1.4,-7.2,-0.2,NaN
69,Randolph Childress\childra01,PG,24,POR,19,125,5.0,0.433,0.5329999999999999,0.267,1.0,3.7,2.4,17.8,3.0,0.0,27.9,16.8,,-0.2,0.1,-0.1,-0.034,,-5.2,-1.5,-6.7,-0.1,West
69,Randolph Childress\childra01,PG,24,DET,4,30,2.4,0.5,0.3,0.0,0.0,4.1,2.1,11.5,3.8,0.0,33.3,24.7,,-0.1,0.0,-0.1,-0.13699999999999998,,-8.2,-1.2,-9.4,-0.1,East
70,Chris Childs\childch01,PG,29,NYK,65,2076,11.2,0.526,0.355,0.292,1.3,9.4,5.5,30.7,2.0,0.4,23.8,16.8,,0.8,3.2,3.9,0.091,,-1.0,0.2,-0.8,0.6,East
71,Doug Christie\chrisdo01,SG,26,TOR,81,3127,15.1,0.5429999999999999,0.40399999999999997,0.322,3.1,13.4,8.1,16.7,3.4,1.2,15.6,18.4,,3.3,3.6,7.0,0.107,,1.2,1.4,2.6,3.7,East
72,Derrick Coleman\colemde01,PF,29,PHI,57,2102,17.3,0.518,0.142,0.43700000000000006,7.9,22.1,14.9,15.7,1.2,2.6,15.6,23.7,,1.8,1.6,3.3,0.076,,-0.3,0.4,0.1,1.1,East
73,Bimbo Coles\colesbi01,PG,28,GSW,51,1183,9.5,0.46299999999999997,0.325,0.156,3.9,7.9,5.9,19.4,1.5,0.5,15.0,14.9,,0.4,0.0,0.5,0.019,,-1.4,-1.9,-3.2,-0.4,West
74,Marty Conlon\conloma01,C,29,BOS,74,1614,12.8,0.542,0.022000000000000002,0.377,8.5,15.1,11.5,10.1,1.4,0.8,17.1,17.0,,1.3,0.5,1.8,0.053,,-1.9,-1.1,-3.1,-0.4,East
75,Tyrone Corbin\corbity01,SF,34,ATL,70,2305,11.0,0.514,0.34700000000000003,0.18,4.0,11.0,7.6,9.0,2.2,0.2,11.6,15.0,,1.8,3.1,5.0,0.10400000000000001,,-0.6,1.0,0.5,1.4,East
76,Joe Courtney\courtjo01,PF,27,TOT,9,100,3.8,0.38799999999999996,0.0,0.16699999999999998,10.0,8.2,9.1,0.0,0.0,0.0,8.5,15.7,,-0.1,0.0,-0.1,-0.059000000000000004,,-7.1,-6.8,-13.8,-0.3,NaN
76,Joe Courtney\courtjo01,PF,27,PHI,4,52,5.1,0.429,0.0,0.0,10.2,8.6,9.4,0.0,0.0,0.0,6.7,12.2,,0.0,0.0,0.0,-0.006999999999999999,,-5.6,-6.1,-11.7,-0.1,East
76,Joe Courtney\courtjo01,PF,27,SAS,5,48,2.4,0.35700000000000004,0.0,0.313,9.7,7.8,8.7,0.0,0.0,0.0,9.9,19.6,,-0.1,0.0,-0.1,-0.115,,-8.7,-7.5,-16.2,-0.2,West
77,John Crotty\crottjo01,PG,27,MIA,48,659,14.3,0.637,0.318,0.41600000000000004,2.8,5.7,4.2,26.1,1.5,0.0,18.7,16.0,,1.6,0.8,2.4,0.17600000000000002,,0.5,-1.8,-1.2,0.1,East
78,Terry Cummings\cummite01,PF,35,SEA,45,828,15.2,0.521,0.016,0.257,10.2,16.4,13.3,8.3,2.1,0.7,11.2,22.1,,0.9,1.2,2.1,0.121,,-1.6,-0.7,-2.3,-0.1,West
79,Earl Cureton\curetea01,PF,39,TOR,9,46,4.9,0.376,0.0,0.375,9.9,13.1,11.5,13.1,0.0,0.0,9.7,10.0,,0.0,0.0,0.0,0.026000000000000002,,-4.2,-2.1,-6.4,-0.1,East
80,Dell Curry\curryde01,SG,32,CHH,68,2078,15.0,0.561,0.354,0.17,2.4,9.7,6.1,10.0,1.6,0.5,9.4,22.5,,2.8,1.0,3.8,0.08900000000000001,,1.5,-2.2,-0.7,0.7,East
81,Michael Curry\currymi01,SG,28,DET,81,1217,10.4,0.5920000000000001,0.348,0.489,2.4,9.6,6.1,5.6,1.4,0.8,9.4,12.1,,2.0,1.2,3.2,0.126,,-0.8,-0.3,-1.1,0.3,East
82,Erick Dampier\dampier01,C,21,IND,72,1052,11.8,0.451,0.003,0.5,11.1,22.1,16.7,6.9,1.0,5.6,17.0,21.7,,-1.0,1.9,0.9,0.04,,-5.3,2.2,-3.0,-0.3,East
83,Lloyd Daniels\daniell01,SG,29,TOT,22,310,8.3,0.40299999999999997,0.588,0.05,6.3,8.9,7.6,13.1,1.7,0.7,10.3,18.8,,-0.1,0.1,0.0,0.001,,-1.4,-2.3,-3.7,-0.1,NaN
83,Lloyd Daniels\daniell01,SG,29,SAC,5,28,-10.5,0.188,0.688,0.0,4.1,12.6,8.3,5.2,1.9,0.0,15.8,30.4,,-0.3,0.0,-0.2,-0.39799999999999996,,-13.5,-5.5,-19.0,-0.1,West
83,Lloyd Daniels\daniell01,SG,29,NJN,17,282,10.1,0.435,0.573,0.057999999999999996,6.5,8.6,7.5,13.9,1.7,0.8,9.4,17.6,,0.1,0.1,0.2,0.040999999999999995,,-0.2,-2.0,-2.2,0.0,East
