Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Conference
28,Tom Boswell\bosweto01,PF,24,BOS,65,1149,12.9,0.563,,0.345,10.6,14.8,12.7,8.6,1.0,0.6,18.8,17.1,,1.6,1.1,2.7,0.111,,-0.3,-0.5,-0.8,0.4,East
29,Freddie Boyd\boydfr01,SG,27,NOJ,21,363,7.7,0.426,,0.2,0.5,4.4,2.5,16.9,1.1,0.4,14.3,14.6,,-0.1,0.2,0.1,0.013000000000000001,,-4.0,-2.2,-6.2,-0.4,East
30,Alonzo Bradley\bradlal01,SF,24,HOU,43,798,9.0,0.45899999999999996,,0.19399999999999998,3.1,10.3,6.6,9.3,0.9,0.4,14.3,19.2,,-0.1,0.0,-0.1,-0.005,,-2.8,-2.1,-4.9,-0.6,East
31,Mike Bratz\bratzmi01,PG,22,PHO,80,933,9.5,0.44,,0.172,4.6,8.2,6.3,17.1,1.8,0.3,17.3,20.5,,-0.6,1.0,0.4,0.022000000000000002,,-3.5,-1.1,-4.7,-0.6,West
32,Jim Brewer\breweji01,PF,26,CLE,80,1798,10.5,0.456,,0.256,10.1,17.8,13.9,7.0,1.5,1.4,19.2,11.9,,0.2,2.5,2.6,0.07,,-1.9,2.3,0.4,1.1,East
33,Junior Bridgeman\bridgju01,SF,24,MIL,82,1876,17.0,0.539,,0.21600000000000003,6.3,10.1,8.2,13.4,1.7,0.8,14.5,24.5,,2.9,1.1,4.0,0.102,,1.1,-1.7,-0.6,0.7,West
34,Allan Bristow\bristal01,SF,26,SAS,82,1481,14.6,0.529,,0.387,7.3,10.7,9.1,16.7,2.1,0.1,18.8,20.2,,1.6,1.2,2.8,0.08900000000000001,,0.3,-0.8,-0.5,0.6,East
35,Wayman Britt\brittwa01,SG,25,DET,7,16,13.5,0.38299999999999995,,0.4,6.7,19.4,13.1,17.7,2.8,0.0,7.8,30.5,,0.0,0.0,0.0,0.046,,-2.8,-1.9,-4.7,0.0,East
36,Gary Brokaw\brokaga01,SG,24,BUF,13,130,13.3,0.504,,0.5579999999999999,2.5,7.4,5.0,21.3,1.1,2.0,18.3,20.1,,0.1,0.1,0.1,0.053,,-2.3,-2.2,-4.6,-0.1,East
37,Fred Brown\brownfr01,SG,29,SEA,72,1965,19.6,0.528,,0.188,3.0,6.9,4.9,19.9,2.6,0.7,12.7,25.0,,4.1,2.5,6.7,0.163,,2.4,-0.5,1.9,1.9,West
38,John Brown\brownjo01,SF,26,ATL,75,1594,11.4,0.557,,0.494,9.1,11.7,10.3,9.1,1.6,0.3,19.0,15.4,,2.1,1.5,3.7,0.11,,0.0,0.1,0.1,0.8,East
39,Joe Bryant\bryanjo01,PF,23,PHI,81,1236,12.6,0.49200000000000005,,0.33,8.8,14.0,11.5,13.7,2.0,1.0,18.7,18.8,,0.8,1.4,2.2,0.086,,-0.9,0.2,-0.6,0.4,East
40,Quinn Buckner\bucknqu01,PG,23,MIL,82,2072,14.4,0.499,,0.303,3.9,8.8,6.3,27.5,4.0,0.5,23.1,18.1,,0.8,2.3,3.2,0.073,,-0.2,0.7,0.6,1.3,West
41,Ticky Burden\burdeti01,SG,24,NYK,2,15,6.9,0.5,,0.0,0.0,0.0,0.0,7.5,2.9,0.0,0.0,5.0,,0.0,0.0,0.0,0.067,,-3.0,-1.8,-4.8,0.0,East
42,Tom Burleson\burleto01,C,25,KCK,76,1525,16.5,0.515,,0.47200000000000003,11.4,21.0,16.2,11.3,1.8,2.8,16.2,18.9,,2.2,2.0,4.3,0.134,,0.2,1.6,1.9,1.5,West
43,Don Buse\busedo01,PG,27,PHO,82,2547,12.5,0.5,,0.217,2.3,7.8,5.0,18.5,3.1,0.3,15.3,11.8,,2.4,3.6,6.0,0.113,,-0.6,1.7,1.1,2.0,West
44,Corky Calhoun\calhoco01,SF,27,POR,79,1370,10.8,0.522,,0.20800000000000002,5.7,10.6,8.2,8.2,1.4,0.6,13.8,13.3,,1.5,1.6,3.1,0.109,,-0.9,0.4,-0.4,0.5,West
45,Mack Calvin\calvima01,PG,30,DEN,77,988,14.0,0.551,,0.619,1.2,7.3,4.4,20.1,2.1,0.3,20.3,20.6,,1.2,0.7,1.8,0.09,,-1.6,-2.5,-4.1,-0.5,West
46,Austin Carr\carrau01,SG,29,CLE,82,2186,13.6,0.484,,0.23800000000000002,3.5,5.2,4.3,14.9,1.4,0.5,12.3,21.6,,1.8,1.6,3.4,0.07400000000000001,,-0.1,-1.2,-1.3,0.4,East
47,Kenny Carr\carrke01,PF,22,LAL,52,733,9.2,0.47600000000000003,,0.281,7.7,20.9,14.5,4.7,1.1,1.0,20.8,22.8,,-0.9,0.9,0.0,-0.001,,-5.2,-1.9,-7.0,-0.9,West
48,M.L. Carr\carrml01,SF,27,DET,79,2556,13.6,0.502,,0.316,8.4,14.3,11.4,9.8,2.6,0.5,17.7,17.8,,1.7,2.8,4.5,0.085,,-0.1,1.2,1.1,2.0,East
49,Bob Carrington\carribo01,SG,24,TOT,72,1653,9.7,0.479,,0.29,4.0,6.4,5.1,9.7,1.7,0.7,15.1,17.6,,0.2,1.1,1.3,0.038,,-2.1,-0.7,-2.8,-0.3,NaN
49,Bob Carrington\carribo01,SG,24,NJN,37,1032,8.3,0.444,,0.247,3.8,6.9,5.3,7.2,1.8,0.6,13.2,17.9,,-0.4,0.8,0.4,0.017,,-2.7,-0.3,-3.1,-0.3,East
49,Bob Carrington\carribo01,SG,24,IND,35,621,12.1,0.545,,0.376,4.3,5.5,4.9,13.7,1.6,0.9,18.5,17.0,,0.6,0.3,1.0,0.07400000000000001,,-1.1,-1.4,-2.4,-0.1,West
50,Harvey Catchings\catchha01,C,26,PHI,61,748,11.2,0.43,,0.309,14.8,19.0,16.9,5.5,1.2,4.6,17.9,12.5,,0.2,1.1,1.4,0.087,,-2.1,2.0,-0.2,0.3,East
51,Don Chaney\chanedo01,SG,31,TOT,51,835,8.1,0.426,,0.16699999999999998,5.0,9.0,7.1,10.2,2.4,0.8,17.4,16.2,,-0.6,0.9,0.3,0.019,,-3.6,0.4,-3.2,-0.3,NaN
51,Don Chaney\chanedo01,SG,31,LAL,9,133,7.2,0.401,,0.16699999999999998,3.2,5.2,4.2,15.1,2.7,1.1,22.2,14.6,,-0.1,0.1,0.0,-0.008,,-4.3,0.2,-4.1,-0.1,West
51,Don Chaney\chanedo01,SG,31,BOS,42,702,8.2,0.43,,0.16699999999999998,5.3,9.8,7.6,9.3,2.3,0.7,16.7,16.6,,-0.4,0.8,0.4,0.024,,-3.5,0.4,-3.1,-0.2,East
52,Ken Charles\charlke01,SG,26,ATL,21,520,11.1,0.456,,0.272,1.2,3.9,2.5,22.5,2.2,0.6,15.2,18.8,,0.1,0.4,0.6,0.051,,-2.0,-2.0,-4.0,-0.3,East
53,Phil Chenier\cheniph01,SG,27,WSB,36,937,14.8,0.49700000000000005,,0.306,1.6,9.3,5.4,11.3,1.7,0.5,11.6,23.2,,1.0,0.8,1.8,0.091,,-0.7,-1.2,-1.9,0.0,East
54,Jim Chones\choneji01,C,28,CLE,82,2906,14.9,0.503,,0.225,7.6,22.0,14.7,6.5,0.8,1.0,13.1,19.2,,2.6,3.8,6.4,0.105,,-0.6,0.5,-0.1,1.4,East
55,Jim Cleamons\cleamji01,PG,28,NYK,79,2009,10.4,0.518,,0.23,3.6,7.2,5.5,16.6,1.5,0.4,18.6,11.4,,1.8,0.9,2.7,0.065,,-0.9,-0.4,-1.3,0.3,East
56,E.C. Coleman\colemec01,PF,27,GSW,72,1801,9.1,0.493,,0.12300000000000001,6.5,14.9,10.6,7.1,1.7,0.7,16.8,12.3,,0.6,2.1,2.7,0.071,,-2.0,1.4,-0.6,0.6,West
57,Doug Collins\collido01,SG,26,PHI,79,2770,16.9,0.568,,0.26899999999999996,3.3,5.0,4.2,16.9,2.0,0.5,15.5,22.1,,5.6,2.0,7.6,0.132,,2.3,-1.3,1.0,2.1,East
58,Norm Cook\cookno01,SF,22,DEN,2,10,3.8,0.33299999999999996,,0.0,10.7,19.8,15.4,12.6,0.0,0.0,0.0,11.5,,0.0,0.0,0.0,0.064,,-2.8,-2.0,-4.7,0.0,West
59,Dave Cowens*\cowenda01,C,29,BOS,77,3215,18.6,0.5329999999999999,,0.233,8.0,25.6,17.0,15.7,1.4,1.1,13.9,18.8,,6.1,4.8,10.8,0.162,,1.9,2.5,4.4,5.2,East
60,Wesley Cox\coxwe01,SF,23,GSW,43,453,11.7,0.452,,0.578,9.2,23.1,16.0,3.5,2.1,1.2,14.2,21.9,,-0.2,0.8,0.6,0.062,,-4.6,-1.3,-5.9,-0.5,West
61,Charlie Criss\crissch01,PG,29,ATL,77,1935,14.8,0.496,,0.39399999999999996,1.3,5.6,3.4,22.5,2.6,0.2,14.5,21.4,,1.9,1.8,3.7,0.092,,-0.3,-1.5,-1.8,0.1,East
62,Mark Crow\crowma01,SF,23,NJN,15,154,12.8,0.473,,0.25,8.4,8.6,8.5,7.8,1.4,0.3,11.9,24.1,,0.1,0.1,0.2,0.051,,-1.6,-2.8,-4.4,-0.1,East
63,Louie Dampier*\dampilo01,PG,33,SAS,82,2037,13.7,0.531,,0.153,1.3,4.8,3.1,17.6,1.9,0.3,11.9,15.2,,3.0,1.0,4.0,0.094,,0.2,-1.8,-1.5,0.2,East
64,Bob Dandridge\dandrbo01,SF,30,WSB,75,2777,16.1,0.528,,0.35200000000000004,4.9,10.9,7.9,14.7,1.6,0.8,14.9,21.9,,4.2,2.6,6.8,0.11800000000000001,,1.6,0.5,2.0,2.8,East
65,Adrian Dantley*\dantlad01,SF,21,TOT,79,2933,20.9,0.595,,0.603,9.2,12.0,10.6,11.8,1.8,0.4,13.8,21.7,,9.6,2.5,12.2,0.19899999999999998,,4.1,-0.2,4.0,4.4,NaN
65,Adrian Dantley*\dantlad01,SF,21,IND,23,948,23.4,0.5870000000000001,,0.653,9.4,12.8,11.1,10.2,2.2,0.9,11.4,23.2,,3.5,0.9,4.5,0.225,,4.6,-0.1,4.5,1.6,West
65,Adrian Dantley*\dantlad01,SF,21,LAL,56,1985,19.8,0.599,,0.575,9.1,11.6,10.4,12.6,1.6,0.2,15.1,21.0,,6.1,1.6,7.7,0.18600000000000003,,3.9,-0.2,3.7,2.9,West
66,Brad Davis\davisbr01,PG,22,LAL,33,334,10.5,0.484,,0.40299999999999997,1.3,9.2,5.4,29.1,2.0,0.3,29.2,14.0,,0.0,0.3,0.3,0.040999999999999995,,-3.5,-1.5,-5.1,-0.3,West
67,Johnny Davis\davisjo01,SG,22,POR,82,2188,12.1,0.511,,0.3,3.2,5.0,4.1,13.3,1.7,0.3,15.0,18.2,,2.1,2.2,4.3,0.094,,-0.5,-0.6,-1.1,0.5,West
68,Walter Davis\daviswa03,SF,23,PHO,81,2590,22.1,0.5770000000000001,,0.312,6.2,13.2,9.6,16.5,1.9,0.4,14.3,28.5,,6.7,3.4,10.1,0.187,,3.8,-0.5,3.3,3.5,West
69,Darryl Dawkins\dawkida01,C,21,PHI,70,1722,18.0,0.608,,0.381,7.1,24.9,16.3,6.8,0.9,3.7,15.4,17.5,,3.6,2.7,6.4,0.17800000000000002,,0.3,1.1,1.5,1.5,East
70,Derrek Dickey\dickede01,PF,26,TOT,47,493,10.5,0.47700000000000004,,0.182,7.6,13.2,10.3,6.1,1.3,0.4,15.8,20.4,,-0.1,0.4,0.3,0.033,,-3.3,-2.0,-5.3,-0.4,NaN
70,Derrek Dickey\dickede01,PF,26,GSW,22,273,14.0,0.495,,0.131,7.7,10.6,9.1,5.9,1.7,0.4,11.0,22.2,,0.2,0.3,0.5,0.084,,-1.5,-2.2,-3.6,-0.1,West
70,Derrek Dickey\dickede01,PF,26,CHI,25,220,6.1,0.445,,0.27899999999999997,7.5,16.3,11.9,6.3,0.9,0.5,23.1,18.2,,-0.3,0.1,-0.1,-0.031,,-5.5,-1.9,-7.4,-0.3,West
71,Coby Dietrick\dietrco01,PF,29,SAS,79,1876,11.3,0.496,,0.21,4.3,15.3,10.0,14.0,1.9,1.4,19.5,15.2,,0.5,2.0,2.5,0.063,,-1.4,1.2,-0.3,0.8,East
72,Ernie DiGregorio\digreer01,PG,27,TOT,52,606,8.5,0.456,,0.158,1.2,7.0,4.2,29.7,1.3,0.1,29.4,20.3,,-0.9,0.4,-0.6,-0.046,,-5.2,-3.1,-8.3,-1.0,NaN
72,Ernie DiGregorio\digreer01,PG,27,LAL,25,332,7.1,0.45,,0.2,1.6,5.4,3.5,26.1,0.8,0.0,29.7,18.2,,-0.5,0.1,-0.4,-0.052000000000000005,,-5.4,-3.6,-9.0,-0.6,West
72,Ernie DiGregorio\digreer01,PG,27,BOS,27,274,10.1,0.462,,0.11900000000000001,0.8,9.1,5.0,34.0,2.0,0.2,29.1,22.9,,-0.5,0.2,-0.2,-0.039,,-5.0,-2.4,-7.4,-0.4,East
73,Jacky Dorsey\dorseja01,SF,23,TOT,11,88,12.2,0.447,,0.516,13.3,21.5,17.6,7.5,1.0,1.8,13.6,19.5,,0.0,0.1,0.2,0.092,,-2.7,-1.2,-3.9,0.0,NaN
73,Jacky Dorsey\dorseja01,SF,23,DEN,7,37,9.2,0.317,,0.41700000000000004,14.4,40.2,27.7,6.6,2.4,2.7,17.4,17.8,,-0.1,0.1,0.0,0.02,,-7.3,0.9,-6.4,0.0,West
73,Jacky Dorsey\dorseja01,SF,23,POR,4,51,14.4,0.524,,0.579,12.5,8.0,10.2,8.1,0.0,1.1,11.2,20.8,,0.1,0.0,0.2,0.145,,0.6,-2.8,-2.1,0.0,West
74,Leon Douglas\douglle01,C,23,DET,79,1993,13.6,0.527,,0.517,9.7,20.8,15.3,7.7,1.3,1.2,19.4,19.5,,1.4,2.2,3.6,0.087,,-1.3,-0.1,-1.4,0.3,East
75,John Drew\drewjo01,SF,23,ATL,70,2203,23.7,0.545,,0.465,10.2,15.2,12.6,11.2,2.5,0.7,12.4,31.0,,6.0,2.9,8.9,0.19399999999999998,,3.8,-0.8,3.1,2.8,East
76,Charles Dudley\dudlech01,PG,27,GSW,78,1660,13.4,0.585,,0.7829999999999999,5.2,12.6,8.8,29.8,1.9,0.1,32.7,11.8,,1.9,1.8,3.6,0.105,,-0.9,0.3,-0.6,0.6,West
77,Mike Dunleavy\dunlemi01,PG,23,TOT,15,119,15.9,0.45799999999999996,,0.36,0.9,8.2,4.4,32.3,3.6,0.4,17.2,23.2,,0.1,0.1,0.1,0.057,,-1.1,-2.0,-3.1,0.0,NaN
77,Mike Dunleavy\dunlemi01,PG,23,PHI,4,17,17.4,0.508,,0.28600000000000003,0.0,5.8,3.0,47.8,2.6,0.0,27.6,24.2,,0.0,0.0,0.0,0.061,,-2.6,-5.4,-7.9,0.0,East
77,Mike Dunleavy\dunlemi01,PG,23,HOU,11,102,15.7,0.45,,0.37200000000000005,1.0,8.6,4.7,29.7,3.7,0.5,15.2,23.1,,0.1,0.1,0.1,0.055999999999999994,,-0.9,-1.5,-2.3,0.0,East
78,T.R. Dunn\dunntr01,SG,22,POR,63,768,11.7,0.44799999999999995,,0.233,8.7,11.1,10.0,7.6,2.8,0.6,11.7,15.4,,0.4,1.2,1.6,0.099,,-1.2,1.1,-0.1,0.4,West
79,Jim Eakins\eakinji01,C,31,TOT,33,406,11.2,0.614,,0.698,7.7,11.7,9.7,8.4,0.8,2.1,22.7,13.7,,0.6,0.3,0.9,0.105,,-0.8,-0.5,-1.3,0.1,NaN
79,Jim Eakins\eakinji01,C,31,SAS,16,251,11.1,0.665,,0.654,7.4,11.6,9.6,8.1,0.5,2.0,26.4,14.0,,0.4,0.2,0.5,0.10300000000000001,,-0.5,-0.6,-1.2,0.1,East
79,Jim Eakins\eakinji01,C,31,MIL,17,155,11.5,0.539,,0.765,8.0,11.8,9.9,9.0,1.1,2.3,16.5,13.3,,0.2,0.1,0.3,0.10800000000000001,,-1.3,-0.3,-1.6,0.0,West
80,Al Eberhard\eberhal01,SF,25,DET,37,576,10.0,0.49,,0.381,6.9,11.7,9.3,5.9,1.0,0.4,11.0,13.9,,0.6,0.3,0.9,0.078,,-1.7,-1.4,-3.0,-0.1,East
81,James Edwards\edwarja01,C,22,TOT,83,2405,14.7,0.494,,0.385,8.0,17.3,12.6,5.1,1.0,1.7,11.7,22.9,,2.1,2.3,4.5,0.08900000000000001,,-1.3,-1.6,-3.0,-0.6,NaN
81,James Edwards\edwarja01,C,22,LAL,25,723,14.3,0.499,,0.396,6.5,18.6,12.7,5.4,1.0,1.9,13.3,23.1,,0.4,0.8,1.2,0.079,,-2.0,-1.1,-3.1,-0.2,West
81,James Edwards\edwarja01,C,22,IND,58,1682,14.8,0.49200000000000005,,0.381,8.6,16.7,12.6,4.9,1.0,1.5,11.0,22.8,,1.8,1.5,3.3,0.094,,-1.0,-1.9,-2.9,-0.4,West
82,Bo Ellis\ellisbo02,PF,23,DEN,78,1213,9.1,0.462,,0.325,10.0,15.5,12.9,7.7,1.8,2.0,21.3,14.6,,-0.3,1.4,1.1,0.044000000000000004,,-2.9,0.8,-2.1,0.0,West
83,Len Elmore\elmorle01,C,25,IND,69,1327,12.5,0.419,,0.342,9.9,21.1,15.4,7.8,2.5,2.8,14.1,14.6,,0.1,2.1,2.1,0.078,,-2.6,2.4,-0.2,0.6,West
84,Alex English*\englial01,SF,24,MIL,82,1552,17.4,0.568,,0.226,9.6,17.4,13.4,11.4,1.2,1.8,16.4,20.3,,2.7,1.3,4.0,0.12300000000000001,,1.0,-0.5,0.4,1.0,West
85,Julius Erving*\ervinju01,SF,27,PHI,74,2429,21.7,0.555,,0.297,7.7,12.2,10.0,17.3,2.5,2.0,14.7,25.1,,6.0,3.1,9.1,0.179,,3.6,1.0,4.6,4.0,East
86,Al Fleming\flemial01,SF,23,SEA,20,97,10.7,0.52,,0.5479999999999999,13.1,18.6,15.7,10.1,0.0,2.8,29.4,21.4,,-0.1,0.1,0.0,0.018000000000000002,,-4.2,-0.3,-4.5,-0.1,West
