Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
24,Charles Barkley*\barklch01,PF,30,PHO,65,2298,22.8,0.563,0.17,0.432,9.8,25.6,17.8,20,2.2,1,14.2,26.5,,5.6,3.3,8.8,0.185,,4.1,1.5,5.7,4.5
25,Dana Barros\barroda01,PG,26,PHI,81,2519,16,0.571,0.403,0.165,1.2,7.3,4.3,27.2,2.1,0.1,15.1,19.1,,3.9,0.8,4.7,0.089,,2.3,-2.5,-0.2,1.2
26,Jon Barry\barryjo01,SG,24,MIL,72,1242,14.6,0.511,0.301,0.319,3.2,10.8,6.8,21,4.2,0.9,16,18.1,,0.8,1.3,2.1,0.08,,-0.5,0.4,-0.1,0.6
27,John Battle\battljo01,SG,31,CLE,51,814,12.2,0.535,0.07,0.355,1,4.6,2.8,16.2,1.4,0.1,11.5,19.6,,0.9,0.5,1.4,0.084,,-1.6,-3,-4.6,-0.5
28,Benoit Benjamin\benjabe01,C,29,NJN,77,1817,14.2,0.525,0,0.363,7.7,21.5,14.5,3.8,1,3.1,12.4,18.1,,1.4,2.6,4.1,0.107,,-2.8,0.4,-2.4,-0.2
29,Tony Bennett\benneto01,PG,24,CHH,74,983,9.9,0.46,0.285,0.057,1.9,8.1,5.1,22.2,2,0.1,12.9,13.4,,0.5,0.5,0.9,0.045,,-1.7,-1.7,-3.4,-0.3
30,David Benoit\benoida01,SF,25,UTA,55,1070,10.9,0.448,0.163,0.244,9.7,18.2,14,3.2,1.1,2.4,8.5,18.1,,0.1,1.5,1.6,0.072,,-3.1,-0.2,-3.3,-0.3
31,Rolando Blackman\blackro01,SG,34,NYK,55,969,11.3,0.51,0.228,0.144,2.7,8,5.4,12.7,1.3,0.4,10.1,19.7,,0.9,1.5,2.4,0.118,,-1.4,-0.5,-1.8,0
32,Mookie Blaylock\blaylmo01,PG,26,ATL,81,2915,19.6,0.487,0.316,0.147,4.4,11.6,8,40.4,3.7,1,14.6,19.8,,4.9,5.3,10.2,0.168,,3.4,1.9,5.3,5.4
33,Corie Blount\blounco01,PF,25,CHI,67,690,12.3,0.478,0,0.431,12.9,20,16.5,11.4,1.4,3.3,20.1,16.6,,0,1.2,1.2,0.085,,-3.3,2.1,-1.2,0.1
34,Muggsy Bogues\boguemu01,PG,29,CHH,77,2746,16.2,0.51,0.016,0.206,3.2,9.2,6.3,39.2,2.4,0,17.3,15.4,,4.8,1.7,6.4,0.112,,1.1,-1,0.1,1.5
35,Manute Bol\bolma01,C,31,TOT,14,116,3.1,0.211,0.158,0,2.9,14.6,8.7,1.1,0.9,8.8,20.8,8.9,,-0.3,0.1,-0.2,-0.066,,-10.4,2.4,-8,-0.2
35,Manute Bol\bolma01,C,31,MIA,8,61,-3.4,0.083,0.25,0,1.9,18.7,10.2,0,0,6.8,29.4,12,,-0.3,0.1,-0.3,-0.197,,-14.5,0.3,-14.1,-0.2
35,Manute Bol\bolma01,C,31,WSB,2,6,10.7,,,,0,19.9,9.7,20.6,0,10.4,,0,,0,0,0,0.104,,-6.2,5.5,-0.7,0
35,Manute Bol\bolma01,C,31,PHI,4,49,10.2,0.429,0,0,4.5,9,6.7,0,2,11.1,0,6.2,,0,0.1,0.1,0.076,,-5.9,4.7,-1.2,0
36,Walter Bond\bondwa01,SG,24,UTA,56,559,9.1,0.507,0.346,0.256,4.2,8.3,6.3,8,1.5,1.5,8.9,15.1,,0.5,0.6,1,0.089,,-1.1,-0.2,-1.3,0.1
37,Anthony Bonner\bonnean01,SF,25,NYK,73,1402,12.6,0.56,0,0.365,12.4,15.4,13.9,9.4,2.8,0.7,21,13.2,,0.9,3.2,4.1,0.14,,-0.8,3.7,2.9,1.7
38,Anthony Bowie\bowiean01,SG,30,ORL,70,948,11.5,0.515,0.062,0.17,3.5,10.7,7.1,15.4,1.7,0.8,15.7,16.6,,0.6,0.7,1.3,0.065,,-2.2,-0.7,-2.9,-0.2
39,Sam Bowie\bowiesa01,C,32,LAL,25,556,13.6,0.535,0.023,0.483,5.1,21.2,12.8,12.1,0.4,3.2,17.1,19.1,,0.4,0.4,0.8,0.073,,-3,0,-3.1,-0.1
40,Shawn Bradley\bradlsh01,C,21,PHI,49,1385,11.6,0.446,0.006,0.342,7.7,16.5,12.1,11.1,1.6,6.4,20.8,22.4,,-2.7,1.6,-1.1,-0.039,,-5.4,2.9,-2.6,-0.2
41,Terrell Brandon\brandte01,PG,23,CLE,73,1548,15,0.489,0.058,0.296,2.8,9.1,6,27.9,2.8,0.7,15.2,21.1,,1.1,1.8,2.9,0.091,,-0.8,-0.2,-1,0.4
42,Randy Breuer\breuera01,C,33,SAC,26,247,5.4,0.295,0.038,0.538,6.5,18.5,12.4,4.2,1.2,4.9,21.9,7,,-0.3,0.3,0,-0.007,,-7.1,3.1,-3.9,-0.1
43,Frank Brickowski\brickfr01,C,34,TOT,71,2094,14.3,0.54,0.027,0.337,4.5,17.9,11,17.2,1.9,0.8,17.3,21.5,,1,1.7,2.7,0.062,,-1.2,0,-1.2,0.4
43,Frank Brickowski\brickfr01,C,34,MIL,43,1441,14.7,0.54,0.035,0.367,4,19.1,11.1,19.1,1.8,0.7,17.1,21.9,,0.8,1.1,1.9,0.065,,-1.1,0,-1.1,0.3
43,Frank Brickowski\brickfr01,C,34,CHH,28,653,13.4,0.541,0.009,0.27,5.6,15.3,10.6,13,2.1,1,17.7,20.7,,0.2,0.6,0.7,0.055,,-1.5,0.2,-1.3,0.1
44,Kevin Brooks\brookke01,SF,24,DEN,34,190,5.3,0.411,0.232,0.101,3,9.1,6.1,2.6,0,0.7,10.4,25.9,,-0.4,0.1,-0.2,-0.062,,-6.9,-5.4,-12.3,-0.5
45,Scott Brooks\brooksc01,PG,28,HOU,73,1225,12.2,0.584,0.211,0.294,1,7.9,4.6,17.6,2.1,0.1,14.4,13.8,,1.8,1.6,3.3,0.131,,-1.2,-0.2,-1.4,0.2
46,Chucky Brown\brownch01,SF,25,DAL,1,10,10.8,1.042,0,1,0,12.1,5.6,0,0,0,0,6.1,,0,0,0,0.183,,-1.3,-4.8,-6.1,0
47,Dee Brown\brownde01,SG,25,BOS,77,2867,16,0.533,0.094,0.214,2.5,9.4,5.9,18.2,2.7,1,10.1,18.8,,4.1,2.3,6.4,0.108,,1.7,0.8,2.4,3.2
48,Mike Brown\brownmi01,C,30,MIN,82,1921,7.2,0.479,0.008,0.454,7.4,19.6,13.6,5.4,1.3,1,19.4,8.8,,0,1.6,1.5,0.038,,-3.7,1.1,-2.6,-0.3
49,P.J. Brown\brownpj01,C,24,NJN,79,1950,12.2,0.48,0.015,0.378,10,16.8,13.3,6.7,1.8,3,13.3,11.7,,1.4,2.8,4.2,0.105,,-1.7,3,1.3,1.6
50,Randy Brown\brownra02,PG,25,SAC,61,1041,9.3,0.472,0.016,0.347,4.1,7.7,5.9,18.3,3,0.9,20.6,14.8,,-0.4,0.8,0.4,0.017,,-3.3,0.6,-2.7,-0.2
51,Mark Bryant\bryanma01,C,28,POR,79,1441,9.9,0.514,0.003,0.271,8.5,15.6,11.9,3.5,1.1,1.3,13.3,14,,0.9,1.4,2.3,0.076,,-2.8,-0.2,-3,-0.4
52,Jud Buechler\buechju01,SF,25,GSW,36,218,14.9,0.571,0.345,0.238,6.6,9.3,7.9,10.6,1.8,0.3,11.5,19.8,,0.4,0.1,0.5,0.112,,1.2,-2.8,-1.6,0
53,Matt Bullard\bullama01,PF,26,HOU,65,725,8.8,0.476,0.681,0.115,3.7,8.9,6.4,12.6,1,0.5,10.5,16.2,,0.2,0.8,1,0.068,,-1.2,-1.4,-2.6,-0.1
54,Evers Burns\burnsev01,PF,22,SAC,23,143,9.7,0.43,0,0.418,9.7,13.3,11.5,9.7,2.1,1.3,9.7,21.3,,-0.1,0.1,0.1,0.02,,-3.6,-1.2,-4.8,-0.1
55,Scott Burrell\burresc01,SF,23,CHH,51,767,10.4,0.461,0.026,0.299,6.8,12,9.5,11.1,2.4,1.3,14.5,17.2,,-0.2,0.7,0.5,0.03,,-2.8,0.4,-2.3,-0.1
56,Willie Burton\burtowi01,SF,25,MIA,53,697,15.6,0.526,0.053,0.558,8.1,14,11.1,8.9,1.3,2,13.3,25.1,,0.9,0.7,1.6,0.113,,-1.4,-1.7,-3.1,-0.2
57,Mitchell Butler\butlemi02,SG,23,WSB,75,1321,13,0.521,0.012,0.431,9.2,10.7,10,8.9,2,0.9,14.9,19,,0.7,0.4,1.1,0.04,,-1.2,-1.3,-2.5,-0.2
58,Michael Cage\cagemi01,C,32,SEA,82,1708,11.9,0.545,0.003,0.236,11.3,19.5,15.4,3.5,2.3,1.6,12.8,10,,1.9,3,4.9,0.137,,-1.2,1.9,0.7,1.2
59,Elden Campbell\campbel01,PF,25,LAL,76,2253,15.2,0.503,0.002,0.338,7.7,17.7,12.5,5.7,1.4,4.1,9.6,19.2,,2,2.2,4.2,0.089,,-1.9,0.7,-1.2,0.5
60,Tony Campbell\campbto01,SF,31,TOT,63,1214,13.3,0.491,0.055,0.234,6.8,10.7,8.6,11.4,2.1,0.8,12.9,22.8,,0.4,1.2,1.5,0.061,,-1.8,-0.9,-2.7,-0.2
60,Tony Campbell\campbto01,SF,31,NYK,22,379,13.3,0.544,0.023,0.289,8.5,9.4,9,13.2,2.7,0.2,16.7,20,,0.3,0.7,1.1,0.139,,-0.8,1.6,0.8,0.3
60,Tony Campbell\campbto01,SF,31,DAL,41,835,13.3,0.473,0.065,0.216,6,11.3,8.5,10.6,1.8,1.1,11.6,24.1,,0,0.4,0.5,0.026,,-2.3,-2,-4.3,-0.5
61,Antoine Carr\carran01,PF,32,SAS,34,465,12.8,0.534,0.006,0.363,3.1,9,6.2,5.1,1,3.1,7.5,19.3,,0.7,0.5,1.2,0.124,,-2.1,-0.9,-3,-0.1
62,Bill Cartwright\cartwbi01,C,36,CHI,42,780,10.1,0.544,0,0.298,6.4,16.4,11.4,10.5,0.5,0.7,18.8,15.1,,0.4,0.9,1.3,0.077,,-3.1,-0.1,-3.2,-0.2
63,Sam Cassell\cassesa01,PG,24,HOU,66,1122,13.1,0.506,0.227,0.276,2.6,10.2,6.6,25.8,2.7,0.4,17.8,20.9,,0.4,1.8,2.2,0.093,,-1.5,0.2,-1.3,0.2
64,Duane Causwell\causwdu01,C,25,SAC,41,674,11.8,0.545,0,0.496,10.8,19.6,15.1,2.3,1.4,4.6,16.5,12.5,,0.4,0.8,1.2,0.085,,-3.5,1.2,-2.3,0
65,Cedric Ceballos\cebalce01,SF,24,PHO,53,1602,20.9,0.566,0.011,0.278,10.9,13.3,12.1,9.4,1.8,0.9,9.4,25.8,,4.1,1.4,5.5,0.166,,2.7,-1.4,1.4,1.4
66,Tom Chambers\chambto01,PF,34,UTA,80,1838,13.4,0.512,0.06,0.376,5.5,14.8,10.2,6.8,1.1,1.2,9.3,23.1,,1.8,2.1,3.9,0.101,,-1.6,-0.9,-2.5,-0.2
67,Rex Chapman\chapmre01,SG,26,WSB,60,2025,16.9,0.572,0.191,0.238,3.2,5.2,4.2,15.3,1.5,0.2,10.9,22.7,,4.2,-0.3,3.9,0.092,,2.7,-3.3,-0.5,0.7
68,Calbert Cheaney\cheanca01,SG,22,WSB,65,1604,14,0.508,0.033,0.231,6.3,7.6,6.9,12.9,2,0.4,12.3,23.4,,1,0.2,1.2,0.035,,-0.5,-2.3,-2.8,-0.3
69,Pete Chilcutt\chilcpe01,PF,25,TOT,76,1365,12.7,0.472,0.033,0.145,10.1,19.8,14.9,9.7,1.9,1.8,13.4,17.2,,0.1,1.4,1.5,0.052,,-2.5,0.9,-1.6,0.1
69,Pete Chilcutt\chilcpe01,PF,25,SAC,46,974,13.6,0.477,0.003,0.159,11,19.6,15.2,11.2,2.2,1.8,13.8,17.6,,0.2,1.1,1.3,0.063,,-1.8,1.4,-0.4,0.4
69,Pete Chilcutt\chilcpe01,PF,25,DET,30,391,10.5,0.457,0.117,0.108,8.1,20.4,14.2,5.7,1.3,1.8,12.5,16.1,,-0.1,0.3,0.2,0.025,,-4.2,-0.4,-4.6,-0.3
70,Doug Christie\chrisdo01,SG,23,LAL,65,1515,13.5,0.514,0.212,0.37,6.4,10.6,8.4,13.4,3,1.2,17.6,22.1,,0.1,1.2,1.4,0.044,,-0.5,0,-0.5,0.6
71,Ben Coleman\colembe01,PF,32,DET,9,77,11.6,0.491,0,0.32,14.2,23.4,18.7,0,1.3,1.7,19.7,20.2,,-0.1,0.1,0,-0.004,,-7.4,-5.3,-12.7,-0.2
72,Derrick Coleman\colemde01,PF,26,NJN,77,2778,21.4,0.534,0.1,0.469,9.8,23.5,16.5,15.6,1.2,3.2,12.5,25.3,,5.5,4.4,9.9,0.171,,2.4,2.1,4.5,4.5
73,Bimbo Coles\colesbi01,PG,25,MIA,76,1726,13,0.51,0.191,0.252,3.3,7.2,5.2,22.7,2.2,0.5,15.7,17.1,,1.8,1.4,3.2,0.089,,-0.1,-1,-1.1,0.4
74,Marty Conlon\conloma01,C,26,TOT,30,579,15,0.619,0.012,0.321,10.4,16.6,13.5,8.7,0.8,0.9,14.9,16.3,,1.2,0.3,1.4,0.12,,0.5,-1.4,-1,0.2
74,Marty Conlon\conloma01,C,26,CHH,16,378,16.7,0.648,0.009,0.349,10.2,15.6,13,10.9,0.7,1.1,15.5,16.8,,0.9,0.2,1.1,0.145,,1.6,-0.7,0.9,0.3
74,Marty Conlon\conloma01,C,26,WSB,14,201,11.8,0.559,0.018,0.268,10.9,18.4,14.5,4.5,1,0.3,13.8,15.5,,0.3,0.1,0.3,0.073,,-1.8,-2.7,-4.5,-0.1
75,Lester Conner\connele01,PG,34,IND,11,169,12,0.381,0.079,0.158,7.1,9.2,8.2,25.5,4.3,0.4,18.1,12.9,,0,0.3,0.3,0.075,,-1.5,2.2,0.7,0.1
76,Anthony Cook\cookan01,PF,26,TOT,25,203,11.3,0.477,0.019,0.463,10.7,21.6,15.8,3.1,0.8,4.6,15.6,16.4,,-0.1,0.2,0.1,0.02,,-5.9,-0.9,-6.7,-0.2
76,Anthony Cook\cookan01,PF,26,ORL,2,2,-7.9,0,0,0,0,0,0,0,0,62.9,50,42.7,,0,0,0,-0.949,,-43.1,30.5,-12.6,0
76,Anthony Cook\cookan01,PF,26,MIL,23,201,11.5,0.484,0.019,0.472,10.8,21.8,16,3.1,0.8,4,14.7,16.1,,0,0.2,0.1,0.029,,-5.5,-1.2,-6.7,-0.2
77,Duane Cooper\coopedu01,PG,24,PHO,23,136,7.9,0.504,0.171,0.366,1.7,5.7,3.7,27.9,1.1,0,29.6,20.8,,-0.2,0,-0.1,-0.038,,-5.1,-4.4,-9.5,-0.3
78,Tyrone Corbin\corbity01,SF,31,UTA,82,2149,11.8,0.506,0.049,0.245,8.2,12.7,10.4,8.3,2.4,0.8,12.4,15.3,,1.6,2.8,4.4,0.099,,-0.6,2,1.4,1.8
79,Chris Corchiani\corchch01,PG,25,BOS,51,467,10.4,0.528,0.404,0.404,1.9,8.7,5.3,24.5,2.4,0.3,25.6,13.8,,0.1,0.3,0.4,0.038,,-2.1,-1.4,-3.5,-0.2
80,Joe Courtney\courtjo01,PF,24,TOT,52,345,13.4,0.498,0.02,0.318,9,9.5,9.2,6.9,1.5,2.3,11.1,23.4,,0.2,0.2,0.4,0.054,,-2.8,-2.5,-5.3,-0.3
80,Joe Courtney\courtjo01,PF,24,PHO,33,168,17.9,0.559,0,0.41,9.5,8.6,9,8.5,0.9,2.2,9.8,25.5,,0.4,0.1,0.5,0.142,,0,-3.2,-3.2,-0.1
80,Joe Courtney\courtjo01,PF,24,MIL,19,177,9,0.424,0.043,0.214,8.6,10.3,9.4,5.5,2,2.3,12.6,21.4,,-0.2,0.1,-0.1,-0.031,,-5.5,-1.9,-7.3,-0.2
81,John Crotty\crottjo01,PG,24,UTA,45,313,17.5,0.575,0.242,0.364,4.1,7.3,5.7,37,2.5,0.2,19,20,,0.7,0.3,1,0.16,,2,-1.8,0.1,0.2
82,Terry Cummings\cummite01,PF,32,SAS,59,1133,12.7,0.452,0.005,0.25,13.8,15.6,14.8,6.9,1.5,0.8,11,21.1,,0.4,1.4,1.8,0.076,,-1.8,-0.9,-2.8,-0.2
83,Earl Cureton\curetea01,PF,36,HOU,2,30,2.2,0.225,0,0.25,15.7,28.1,22.2,0,0,0,10.1,14.6,,-0.1,0,0,-0.06,,-11.7,-5.6,-17.3,-0.1
84,Dell Curry\curryde01,SG,29,CHH,82,2173,18.5,0.543,0.323,0.114,3.7,9.4,6.7,16.7,2.2,0.8,8.9,26.5,,3.6,1.4,5,0.11,,3.7,-1.9,1.8,2.1
85,Michael Curry\currymi01,SG,25,PHI,10,43,-3.9,0.286,0.143,0.286,0,2.6,1.3,3.3,1.2,0,16,19,,-0.2,0,-0.2,-0.217,,-11.2,-4.2,-15.5,-0.1
86,Lloyd Daniels\daniell01,SG,26,SAS,65,980,11.2,0.462,0.336,0.172,5.4,7.2,6.4,14.5,1.6,1.1,13,21,,0.2,0.9,1.1,0.054,,-0.9,-1.4,-2.3,-0.1
87,Brad Daugherty\daughbr01,C,28,CLE,50,1838,18.4,0.566,0,0.538,8.1,24.1,16.1,12.9,1.2,1.3,12.8,21,,3.9,2.6,6.4,0.168,,0.9,1.3,2.2,1.9
88,Antonio Davis\davisan01,PF,25,IND,81,1732,15.2,0.561,0.002,0.711,13.2,20.3,16.9,4.7,1.3,3.3,16.1,16.8,,2.3,2.8,5,0.139,,-0.9,1.1,0.2,1
89,Brian Davis\davisbr02,SF,23,MIN,68,374,9.2,0.42,0.024,0.54,6.7,10.4,8.6,9.1,2.2,0.7,10.9,20.4,,-0.2,0.2,0,0,,-4.7,-1.8,-6.5,-0.4
90,Dale Davis\davisda01,PF,24,IND,66,2292,15.9,0.542,0.002,0.505,14.7,21.3,18.1,6.5,1.1,3.2,12.5,15.6,,3.5,3.6,7,0.147,,0.8,2.2,2.9,2.9
91,Hubert Davis\davishu01,SG,23,NYK,56,1333,14,0.558,0.261,0.204,2,3.7,2.8,20.4,1.6,0.2,12.1,20.6,,2.3,1.9,4.2,0.152,,0.9,-1.4,-0.5,0.5
92,Terry Davis\daviste01,PF,26,DAL,15,286,9.6,0.436,0,0.203,11,18.7,14.5,3,1.6,0.2,7.2,10.3,,0.2,0.2,0.4,0.059,,-3.6,-1.1,-4.6,-0.2
93,Johnny Dawkins\dawkijo01,PG,30,PHI,72,1343,13.5,0.509,0.248,0.236,2.3,7.8,5,30.1,2.4,0.2,19.2,18.7,,0.6,0.6,1.1,0.041,,-1.1,-2.4,-3.5,-0.5
94,Todd Day\dayto01,SG,24,MIL,76,2127,13.5,0.488,0.175,0.392,5.9,11.2,8.4,10.7,2.5,1.7,11.5,22.8,,0.6,1.5,2.1,0.047,,-1.1,-0.6,-1.8,0.1
95,Terry Dehere\deherte01,PG,22,LAC,64,759,9.5,0.453,0.167,0.237,3.5,6,4.8,15.2,1.8,0.2,13.9,23.9,,-0.7,0.2,-0.4,-0.028,,-3.5,-3.3,-6.8,-0.9
96,Vinny Del Negro\delnevi01,SG,27,SAS,77,1949,15.3,0.545,0.068,0.268,1.6,7.4,4.6,25.5,1.7,0,12.6,18.6,,4,1.7,5.7,0.14,,0.9,-1.7,-0.8,0.6
97,Bison Dele\delebi01,C,24,DEN,80,1507,16.5,0.574,0.006,0.455,10.5,22,16.4,5.2,1.6,3.6,15.7,18.7,,1.8,2.9,4.7,0.151,,-1.4,1.4,0,0.8
98,Dell Demps\dempsde01,PG,23,GSW,2,11,4.5,0.291,0,0.333,0,0,0,12.9,8.8,0,12.7,29.5,,-0.1,0,0,-0.207,,-10.9,-1.5,-12.4,0
99,Vlade Divac\divacvl01,C,25,LAL,79,2685,18.8,0.546,0.053,0.339,10.9,24,17.2,17.2,1.7,2.6,15.7,19.1,,4.2,3.2,7.4,0.132,,1.5,2.3,3.8,3.9
100,Sherman Douglas\douglsh01,PG,27,BOS,78,2789,14.3,0.5,0.061,0.3,2.8,5,3.9,35.8,1.6,0.2,18.3,19.8,,1.9,0.8,2.7,0.046,,0.2,-2.6,-2.4,-0.3
101,Greg Dreiling\dreilgr01,C,31,DAL,54,685,7.2,0.547,0.01,0.365,7.2,21.8,13.9,6.5,1.2,2.4,26.3,10.1,,0,0.6,0.6,0.04,,-4.9,0.9,-4,-0.4
102,Clyde Drexler*\drexlcl01,SG,31,POR,68,2334,18.4,0.514,0.198,0.333,6.9,14.2,10.4,21.9,2,0.9,11.6,25,,4.2,2.7,6.8,0.14,,3.3,0.6,3.9,3.5
103,Kevin Duckworth\duckwke01,C,29,WSB,69,1485,8.2,0.457,0,0.299,8,17.8,12.8,5.5,1.2,1.5,16.8,17.3,,-1.1,0.6,-0.5,-0.017,,-4.5,-1.1,-5.7,-1.4
104,Chris Dudley\dudlech02,C,28,POR,6,86,6.8,0.262,0,0.16,19.4,10.6,15.2,7.4,2.3,2.2,7,13.6,,-0.1,0.1,0,0.022,,-3,1.6,-1.5,0
