Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
56,Maurice Cheeks*\cheekma01,PG,33,TOT,81,2519,14.9,0.565,0.026,0.332,2.3,8.2,5.3,24.3,2.4,0.2,14.8,13.5,,4.2,2.9,7.1,0.135,,0.4,0.3,0.7,1.7
56,Maurice Cheeks*\cheekma01,PG,33,SAS,50,1766,13.9,0.534,0.02,0.304,2.6,7.9,5.3,23.2,2.3,0.2,14.3,14,,2.3,2.1,4.4,0.119,,0.1,0.5,0.6,1.2
56,Maurice Cheeks*\cheekma01,PG,33,NYK,31,753,17.1,0.65,0.044,0.409,1.7,8.9,5.4,27,2.7,0.4,16.1,12.4,,1.9,0.8,2.7,0.172,,1.1,-0.3,0.8,0.5
57,Derrick Chievous\chievde01,SF,22,TOT,55,591,13.3,0.545,0.041,0.505,6.4,9.8,8.1,7.6,2.1,0.5,14.3,21.8,,0.4,0.8,1.2,0.096,,-2.2,-1,-3.2,-0.2
57,Derrick Chievous\chievde01,SF,22,HOU,41,492,13.5,0.564,0.045,0.489,6.1,9.9,8.1,7.9,2.2,0.5,15.6,21.1,,0.4,0.7,1.1,0.103,,-1.9,-0.5,-2.4,0
57,Derrick Chievous\chievde01,SF,22,CLE,14,99,11.9,0.466,0.024,0.571,7.9,9.1,8.5,6.2,1.5,0.6,8.7,25.2,,0,0.1,0.1,0.058,,-4,-3.2,-7.2,-0.1
58,Ben Coleman\colembe01,PF,28,MIL,22,305,12.2,0.548,0.01,0.423,11.5,21.4,16.4,5.6,1.1,1.4,18.4,19.4,,0.1,0.4,0.5,0.079,,-3.4,-1.1,-4.5,-0.2
59,Steve Colter\coltest01,PG,27,WSB,73,977,15.9,0.533,0.017,0.32,6,13.5,9.7,19.9,2.3,0.6,10.1,15.8,,1.7,1,2.7,0.134,,0.2,0.2,0.4,0.6
60,Lester Conner\connele01,PG,30,NJN,82,2355,12.8,0.486,0.023,0.373,3.8,8.4,6,23.3,3.5,0.2,17.1,13.7,,1.1,2.6,3.7,0.075,,-1.2,1.5,0.3,1.4
61,Michael Cooper\coopemi01,SG,33,LAL,80,1851,9.6,0.482,0.318,0.191,3.8,10,7,15.3,1.8,1.1,14.6,14.4,,0.7,2,2.7,0.07,,-1,0.6,-0.3,0.8
62,Wayne Cooper\coopewa01,C,33,POR,79,1176,10.6,0.469,0.01,0.128,10.7,20.7,15.7,4.8,0.7,4.9,10.8,12,,0.6,2.1,2.7,0.112,,-3.1,3.1,0,0.6
63,Lanard Copeland\copella01,SG,24,PHI,23,110,10,0.499,0.074,0.206,4.2,6.1,5.2,14,0.5,0.6,20.4,35.9,,-0.3,0,-0.2,-0.109,,-5.6,-5.4,-11,-0.3
64,Tyrone Corbin\corbity01,SF,27,MIN,82,3011,15.9,0.512,0.01,0.193,8.2,16.4,12,12,3.1,0.9,10.9,19.3,,2.8,4,6.8,0.108,,0.5,2,2.6,3.5
65,Dave Corzine\corzida01,C,33,ORL,6,79,3.2,0.368,0,0.069,9.1,15.2,12,3.5,1.2,0,21.1,18.7,,-0.2,0,-0.2,-0.139,,-8.1,-2.6,-10.7,-0.2
66,Pat Cummings\cummipa01,C,33,MIA,37,391,10.5,0.499,0,0.233,7.6,19.1,13.1,5,1.5,0.6,15.4,21.4,,-0.3,0.4,0.1,0.017,,-4.9,-1.7,-6.6,-0.5
67,Terry Cummings\cummite01,PF,28,SAS,81,2821,19.6,0.527,0.039,0.287,9.3,17.5,13.5,12.9,1.9,1.1,10.5,28.3,,4.3,4.4,8.7,0.149,,1.7,0.1,1.8,2.7
68,Dell Curry\curryde01,SG,25,CHH,67,1860,15.9,0.517,0.148,0.105,1.8,8.9,5.1,14.7,2.6,0.8,8.8,26,,0.4,1.5,1.8,0.048,,0.6,-0.7,-0.1,0.9
69,Quintin Dailey\dailequ01,SG,29,SEA,30,491,10,0.459,0.021,0.275,4.1,8.2,6.1,10.3,1.2,0,11.2,25.8,,-0.1,0.2,0.1,0.012,,-2.9,-3.2,-6.1,-0.5
70,Adrian Dantley*\dantlad01,SF,33,DAL,45,1300,15.4,0.556,0.004,0.525,6.9,8.1,7.5,9.6,0.8,0.3,11.2,22.6,,2.2,0.8,3.1,0.113,,0.5,-1.7,-1.2,0.3
71,Brad Daugherty\daughbr01,C,24,CLE,41,1438,16,0.543,0.004,0.564,5.9,23.3,14.5,14.2,1,0.9,14.8,22.4,,1.2,1.9,3.1,0.104,,-1.3,0.8,-0.5,0.6
72,Brad Davis\davisbr01,PG,34,DAL,73,1292,13.7,0.575,0.285,0.274,1.1,7,4.1,27.6,1.8,0.4,17.4,16.8,,1.8,1.1,2.9,0.109,,0.3,-1.9,-1.6,0.1
73,Charles Davis\davisch02,SF,31,CHI,53,429,6.7,0.402,0.158,0.051,6.9,15.5,11.1,5.6,1.2,1.2,11,18.1,,-0.5,0.3,-0.2,-0.017,,-5.7,-2.4,-8.1,-0.7
74,Terry Davis\daviste01,PF,22,MIA,63,884,9,0.496,0.004,0.332,11.2,17.7,14.3,3.9,1.3,1.9,18.5,16.8,,-0.4,0.9,0.5,0.029,,-4.5,-0.2,-4.7,-0.6
75,Walter Davis\daviswa03,SG,35,DEN,69,1635,18.3,0.533,0.045,0.22,2.8,9.1,5.7,14.9,1.6,0.3,8.3,29.6,,2.1,1.5,3.6,0.105,,1.1,-2.5,-1.4,0.3
76,Johnny Dawkins\dawkijo01,PG,26,PHI,81,2865,16,0.549,0.069,0.257,1.9,7.8,4.9,29.7,2.1,0.2,16.8,18.8,,4.2,2.2,6.4,0.107,,1.4,-1,0.4,1.7
77,Vinny Del Negro\delnevi01,SG,23,SAC,76,1858,12.6,0.52,0.05,0.241,2.4,9.6,6,19.9,1.7,0.3,13.5,19.1,,1,1.2,2.2,0.057,,-1.5,-1.1,-2.6,-0.3
78,Byron Dinkins\dinkiby01,PG,22,HOU,33,362,10.9,0.471,0.083,0.275,3.9,7.7,5.8,27.3,2.5,0.3,23.2,17.8,,-0.2,0.5,0.3,0.043,,-3.7,-0.4,-4.1,-0.2
79,Vlade Divac\divacvl01,C,21,LAL,82,1611,17.5,0.544,0.009,0.393,12.3,23.7,18.2,6.7,2.4,4.2,14.6,20,,1.7,3.2,5,0.148,,-1,2.5,1.5,1.4
80,James Donaldson\donalja01,C,32,DAL,73,2265,12.2,0.581,0,0.445,7.9,23.4,15.8,3.6,0.5,1.3,17.2,13.4,,1.7,2.8,4.5,0.094,,-2.4,0.6,-1.7,0.1
81,Sherman Douglas\douglsh01,PG,23,MIA,81,2470,17,0.534,0.033,0.348,3,6.3,4.6,37.4,2.8,0.2,18.5,21.7,,2.3,2.1,4.4,0.086,,1,-1.1,-0.2,1.2
82,Terry Dozier\doziete01,SF,23,CHH,9,92,5.1,0.36,0.037,0.296,8.2,10.5,9.3,4.5,3.2,1.3,18.7,17.4,,-0.3,0.1,-0.2,-0.084,,-7.2,1.1,-6,-0.1
83,Greg Dreiling\dreilgr01,C,27,IND,49,307,6,0.478,0,0.642,8.4,24,16.6,3.3,0.6,2.7,21.8,12.3,,-0.1,0.3,0.2,0.028,,-6,-0.4,-6.3,-0.3
84,Larry Drew\drewla01,PG,31,LAL,80,1333,10.2,0.511,0.211,0.157,1.1,7.1,4.2,22.1,1.8,0.2,18.8,16.2,,0.3,1.1,1.4,0.05,,-2,-1.6,-3.6,-0.5
85,Clyde Drexler*\drexlcl01,SG,27,POR,73,2683,22.2,0.551,0.078,0.317,8.3,12.3,10.3,24.8,2.5,1.2,11,25.5,,7.3,4.3,11.6,0.208,,5.4,2.4,7.9,6.6
86,Kevin Duckworth\duckwke01,C,25,POR,82,2462,13.3,0.517,0,0.272,8,14.6,11.2,5.5,0.7,0.8,11.8,23.2,,1.8,2.9,4.8,0.093,,-1.6,-0.8,-2.4,-0.2
87,Chris Dudley\dudlech02,PF,24,TOT,64,1356,9.5,0.402,0,0.513,13.5,20.8,17,4.1,1.5,3.2,16.2,16,,-1.8,1.9,0.2,0.005,,-5.3,1.3,-4,-0.7
87,Chris Dudley\dudlech02,PF,24,CLE,37,684,8.7,0.388,0,0.379,14.3,19,16.6,4.2,1.4,3.6,16.8,18,,-1.2,1,-0.2,-0.013,,-6.2,1,-5.1,-0.5
87,Chris Dudley\dudlech02,PF,24,NJN,27,672,10.3,0.419,0,0.691,12.8,22.7,17.4,4,1.6,2.8,15.4,14,,-0.6,0.9,0.3,0.025,,-4.4,1.6,-2.9,-0.1
88,Joe Dumars*\dumarjo01,SG,26,DET,75,2578,17.2,0.555,0.052,0.312,2.7,6.7,4.7,22.2,1.2,0,10.8,22.5,,5.8,3,8.7,0.162,,2.1,-0.5,1.5,2.3
89,Mike Dunleavy\dunlemi01,PG,35,MIL,5,43,5.1,0.485,0.643,0.571,0,5.4,2.7,30.6,1.1,0,31.3,24.9,,-0.1,0,-0.1,-0.09,,-5.4,-5.7,-11.1,-0.1
90,T.R. Dunn\dunntr01,SF,34,DEN,65,657,9.8,0.499,0.021,0.402,8.4,13.9,11,7.5,2.8,0.4,14.3,7.9,,0.5,0.9,1.4,0.101,,-2.3,2.5,0.2,0.4
91,Ledell Eackles\eacklle01,SG,23,WSB,78,1696,14.3,0.496,0.063,0.298,4.7,6.5,5.6,16.2,1.4,0.1,11.9,29.1,,0.2,0.8,1,0.029,,-0.8,-3.4,-4.2,-0.9
92,Mark Eaton\eatonma01,C,33,UTA,82,2281,10.6,0.561,0,0.393,9.4,20.8,15.4,2.2,0.7,5.5,17.6,8.2,,1.4,3.9,5.3,0.112,,-2.3,4.2,1.9,2.3
93,Blue Edwards\edwarbl01,SF,24,UTA,82,1889,10.7,0.556,0.053,0.36,4.6,10.6,7.8,11.2,2,1.2,18.9,18.6,,0.2,2.4,2.7,0.068,,-1.5,1.5,0,1
94,James Edwards\edwarja01,C,34,DET,82,2283,13.3,0.549,0.003,0.381,5.6,11.6,8.6,4.3,0.5,1,10.9,22.9,,2.7,2.9,5.6,0.117,,-1.4,-1,-2.4,-0.2
95,Jay Edwards\edwarja02,SG,21,LAC,4,26,7.8,0.421,0.286,0.429,4.5,4.3,4.4,21.3,1.9,0,10.7,15,,0,0,0,0.022,,-2.3,-2.7,-5.1,0
96,Kevin Edwards\edwarke01,SG,24,MIA,78,2211,11.6,0.451,0.031,0.191,3.7,10.6,7,16.8,2.7,0.9,14.8,22.2,,-2,2.3,0.3,0.005,,-3.1,0.8,-2.3,-0.1
97,Craig Ehlo\ehlocr01,SG,28,CLE,81,2894,14.5,0.539,0.264,0.197,5.6,11.4,8.5,19.5,2.2,0.5,13.6,17.7,,3.3,3.2,6.5,0.108,,1.5,1.1,2.6,3.4
98,Sean Elliott\elliose01,SF,21,SAS,81,2032,12.5,0.546,0.014,0.334,7.2,9.2,8.2,10.7,1.1,0.4,13.1,17.4,,2.6,2,4.6,0.108,,-0.4,-0.6,-0.9,0.6
99,Dale Ellis\ellisda01,SG,29,SEA,55,2033,19,0.58,0.253,0.233,5,8.9,6.9,8.7,1.5,0.2,9.6,25.3,,5.4,1,6.4,0.15,,4.6,-2.1,2.5,2.3
100,Pervis Ellison\ellispe01,C,22,SAC,34,866,10.3,0.475,0.008,0.311,8.4,17.2,12.8,10.6,0.9,3.9,17.9,17.3,,-0.5,0.9,0.4,0.021,,-3.9,1.8,-2.1,0
101,Alex English*\englial01,SF,36,DEN,80,2211,17.9,0.522,0.004,0.142,5.3,8.4,6.8,15.6,1.1,0.6,6.3,26,,3.3,1.7,5.1,0.11,,1.5,-1.7,-0.2,1
102,Patrick Ewing*\ewingpa01,C,27,NYK,82,3165,25.8,0.599,0.002,0.387,8.5,22.4,15.7,10,1.2,5.9,12.4,29.4,,8.3,5.3,13.5,0.205,,2.6,1.9,4.6,5.2
103,Jim Farmer\farmeji01,SG,25,SEA,38,400,15.5,0.51,0.133,0.394,4.8,7.9,6.3,9.6,2.1,0.2,10.2,27.7,,0.5,0.3,0.7,0.087,,0,-3.2,-3.3,-0.1
104,Duane Ferrell\ferredu01,SF,24,ATL,14,29,8.1,0.361,0.071,0.429,11.6,16.3,13.9,9.9,1.7,0,10.7,27,,-0.1,0,-0.1,-0.092,,-5.1,-3.5,-8.6,0
105,Vern Fleming\flemive01,PG,27,IND,82,2876,16.3,0.561,0.037,0.32,5,7.9,6.5,30.8,1.6,0.2,16.4,18.9,,5.6,1.2,6.7,0.112,,2,-1.3,0.7,2
106,Sleepy Floyd\floydsl01,PG,29,HOU,82,2630,14.2,0.552,0.291,0.289,1.9,6,4,30.8,1.7,0.2,18.4,17.1,,3.4,2.9,6.3,0.115,,0.6,-1.4,-0.8,0.8
107,Tellis Frank\frankte01,PF,24,MIA,77,1762,11.1,0.518,0,0.386,9.1,15.2,12.1,6.9,1.4,0.9,15.9,19.3,,0.4,1.6,2,0.054,,-2.6,-0.2,-2.8,-0.4
108,Corey Gaines\gaineco01,SG,24,PHI,9,81,6.2,0.363,0.167,0.333,1.4,5.6,3.5,39.2,2.5,0,42.1,12.4,,-0.1,0.1,-0.1,-0.044,,-6.4,-3.6,-9.9,-0.2
109,Kevin Gamble\gamblke01,SF,24,BOS,71,990,12.3,0.52,0.06,0.355,4.9,7.4,6.2,15.7,1.4,0.5,11.2,16.7,,1.2,0.7,1.9,0.092,,-0.7,-1,-1.7,0.1
110,Winston Garland\garlawi01,PG,25,TOT,79,1762,9.8,0.458,0.063,0.213,3.3,9.9,6.7,23.5,2.1,0.3,20.1,18.2,,-1.4,1.1,-0.3,-0.008,,-2.9,-0.8,-3.8,-0.8
