Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
20,Dudley Bradley\bradldu01,SG,25,CHI,58,683,12.6,0.562,0.031,0.283,4.2,12.2,8.2,20.2,3.2,0.8,24.8,13.5,,0.4,0.7,1.1,0.077,,-1.4,0.8,-0.6,0.2
21,Brad Branson\bransbr01,PF,24,IND,62,680,16,0.475,0.003,0.351,11,16.7,13.7,9.1,1.8,2.1,11.2,23.1,,0.5,0.5,1,0.071,,-1.4,-1.6,-3,-0.2
22,Mike Bratz\bratzmi01,PG,27,CHI,15,140,7,0.409,0.19,0.31,2.3,12.2,7.3,20.8,2.3,0,22.7,17,,-0.2,0.1,-0.1,-0.031,,-4.6,-1.2,-5.8,-0.1
23,Ron Brewer\brewero01,SG,27,TOT,74,1964,11.5,0.475,0.022,0.211,3.2,4.9,4,6.9,2.1,0.7,9.9,20,,0.6,0.9,1.6,0.038,,-1.8,-1.4,-3.3,-0.6
23,Ron Brewer\brewero01,SG,27,CLE,21,563,10.8,0.449,0.012,0.208,1.8,5.8,3.7,7.4,1.7,0.6,8.5,21.8,,-0.1,0.3,0.2,0.02,,-3,-1.9,-5,-0.4
23,Ron Brewer\brewero01,SG,27,GSW,53,1401,11.8,0.486,0.027,0.212,3.7,4.6,4.1,6.6,2.3,0.8,10.5,19.2,,0.7,0.6,1.3,0.045,,-1.3,-1.2,-2.6,-0.2
24,Junior Bridgeman\bridgju01,SF,29,MIL,70,1855,16.1,0.534,0.015,0.229,2.7,11.4,7.3,17.1,1,0.3,11.5,23.7,,2.7,2.1,4.8,0.125,,0.4,-1.2,-0.8,0.6
25,Allan Bristow\bristal01,SF,31,DAL,37,371,10.2,0.494,0.131,0.141,6.8,10.3,8.6,23.2,0.8,0.1,22.8,14.5,,0.2,0,0.2,0.03,,-1.1,-2.2,-3.3,-0.1
26,Jim Brogan\brogaji01,SG,24,SDC,58,466,13.4,0.472,0.061,0.202,7.5,7.7,7.6,19.7,2.6,1.1,15.6,22.9,,0.2,0.2,0.4,0.043,,-0.7,-1.9,-2.7,-0.1
27,Michael Brooks\brookmi01,SF,24,SDC,82,2457,15.2,0.526,0.018,0.334,10.3,14.2,12.1,14.2,2.1,0.9,15.7,17.9,,3.4,1.3,4.7,0.091,,1.4,0.2,1.5,2.2
28,Fred Brown\brownfr01,PG,34,SEA,80,1432,17.7,0.546,0.045,0.101,2.5,4.6,3.6,26,1.9,0.5,12.9,23.9,,2.3,1.3,3.6,0.12,,1.4,-2.3,-0.9,0.4
29,Rickey Brown\brownri01,C,24,TOT,76,1048,10.1,0.505,0.009,0.301,9.2,18.4,13.7,3.3,0.6,1.4,17.2,18.2,,-0.1,0.8,0.7,0.034,,-3.8,-2.1,-5.9,-1
29,Rickey Brown\brownri01,C,24,GSW,50,743,9.1,0.504,0.008,0.265,7.9,18.4,13,2.8,0.5,1.6,18,17.6,,-0.2,0.4,0.2,0.016,,-4.3,-2.3,-6.6,-0.9
29,Rickey Brown\brownri01,C,24,ATL,26,305,12.4,0.506,0.01,0.385,12.2,18.4,15.3,4.3,0.8,0.9,15.3,19.6,,0.1,0.4,0.5,0.077,,-2.6,-1.7,-4.3,-0.2
30,Joe Bryant\bryanjo01,SF,28,HOU,81,2055,10.4,0.483,0.047,0.215,4.3,10.5,7.2,13.3,1.9,0.8,17.4,19.8,,-1.2,1.1,0,-0.001,,-2.5,-0.4,-2.9,-0.5
31,Quinn Buckner\bucknqu01,SG,28,BOS,72,1565,11.5,0.465,0.007,0.209,4.3,8.5,6.4,22.6,3.2,0.2,20.6,19.3,,-0.7,2.2,1.6,0.048,,-1.8,0.8,-0.9,0.4
32,Don Buse\busedo01,PG,32,POR,41,643,13.8,0.48,0.192,0.253,3.3,6.1,4.7,23.4,3.3,0.2,11,14.4,,0.9,0.7,1.7,0.124,,0.4,-0.3,0,0.3
33,Marty Byrnes\byrnema01,SF,26,IND,80,1436,9.6,0.47,0.07,0.254,5.4,9.2,7.2,15.1,1.3,0.2,14.9,13.4,,0.8,0.2,1,0.034,,-1.7,-1.6,-3.3,-0.5
34,Kenny Carr\carrke01,PF,27,POR,82,2331,13.7,0.559,0.008,0.51,8.7,19.7,14.2,6.9,1.3,1,17.4,18.5,,2.3,2.8,5.1,0.106,,-0.7,0.3,-0.4,0.9
35,M.L. Carr\carrml01,SF,32,BOS,77,883,9.7,0.475,0.06,0.257,6.2,10.4,8.3,10.3,2.5,0.6,18.4,19.1,,-0.4,1.2,0.8,0.046,,-2.8,0.2,-2.6,-0.1
36,Joe Barry Carroll\carrojo01,C,24,GSW,79,2988,20.1,0.549,0.002,0.307,7.7,17.5,12.5,8.6,1.7,2.9,14.1,26.5,,4.3,2.8,7,0.113,,1.2,0.1,1.3,2.5
37,Butch Carter\cartebu01,SG,24,IND,81,1716,14.9,0.549,0.072,0.218,3.7,5.8,4.7,15.5,2.1,0.4,13.2,20.4,,2.6,0.5,3,0.085,,0.8,-2.4,-1.6,0.2
38,Bill Cartwright\cartwbi01,C,25,NYK,82,2468,19,0.627,0,0.636,8.7,19.5,14,8.6,0.8,3.2,16.5,21.3,,5.7,4.4,10.1,0.197,,1.6,2.1,3.7,3.6
39,Harvey Catchings\catchha01,C,31,MIL,74,1554,9.8,0.51,0,0.467,9.8,18.6,14.4,6,0.8,5.3,25.9,8.5,,0.3,2.8,3.1,0.096,,-2.9,4.3,1.5,1.4
40,Tom Chambers\chambto01,PF,23,SDC,79,2665,15.1,0.529,0.007,0.444,8.6,14,11.1,10,1.4,1.3,15.1,22.6,,3.3,1,4.3,0.077,,0.4,-1.2,-0.8,0.8
41,Maurice Cheeks*\cheekma01,PG,26,PHI,79,2465,18.6,0.582,0.008,0.322,2.4,6.4,4.5,29.6,3.5,0.7,17.4,16.6,,5.6,3.8,9.4,0.183,,2.7,1.1,3.8,3.6
42,Don Collins\collido02,SF,24,WSB,65,1575,15.5,0.55,0.009,0.214,8.1,6.7,7.4,13.4,2.7,1.1,17.4,22.1,,1,2.6,3.5,0.108,,0.4,1.6,2,1.6
43,Lester Conner\connele01,PG,23,GSW,75,1416,14,0.523,0.013,0.373,5.1,12,8.4,21.9,3.8,0.3,21.9,12.5,,1.2,1.5,2.7,0.092,,-0.3,1.6,1.3,1.2
44,Darwin Cook\cookda01,PG,24,NJN,82,2625,14.3,0.494,0.039,0.245,3.2,7.1,5.2,23.6,3.4,1.1,17.9,19.9,,1.3,4.7,6,0.11,,-0.5,1.7,1.2,2.1
45,Jeff Cook\cookje01,PF,26,TOT,75,1333,11.3,0.536,0.01,0.342,10.1,18.2,14.1,10.1,1.4,1.3,23.1,14.1,,0.5,1.7,2.2,0.078,,-1.9,1.5,-0.5,0.5
45,Jeff Cook\cookje01,PF,26,PHO,45,551,9,0.492,0.014,0.38,9.2,16.3,12.9,13.3,1,1.3,25.3,16.4,,-0.2,0.8,0.6,0.052,,-3.6,0.9,-2.7,-0.1
45,Jeff Cook\cookje01,PF,26,CLE,30,782,12.9,0.576,0.006,0.309,10.7,19.5,15,7.9,1.7,1.3,21,12.5,,0.7,0.8,1.6,0.095,,-0.8,1.9,1.1,0.6
46,Joe Cooper\coopejo01,C,25,TOT,20,333,10.4,0.531,0,0.403,13.4,16,14.6,6.4,1.3,3.5,27.4,13.8,,-0.1,0.3,0.2,0.028,,-2.6,0.9,-1.7,0
46,Joe Cooper\coopejo01,C,25,LAL,2,11,-5.7,0.25,0,0,21.1,0,10.1,0,4.2,4.8,42.9,25.1,,-0.1,0,-0.1,-0.329,,-13.2,-0.1,-13.4,0
46,Joe Cooper\coopejo01,C,25,WSB,5,47,7.2,0.579,0,1,9.3,21.4,15.3,5.8,0,0,31.6,16.7,,0,0.1,0,0.023,,-5.9,-0.8,-6.8,-0.1
46,Joe Cooper\coopejo01,C,25,SDC,13,275,11.6,0.538,0,0.339,13.8,15.8,14.7,6.8,1.4,4,25.3,12.8,,0.1,0.2,0.2,0.043,,-1.6,1.2,-0.4,0.1
47,Michael Cooper\coopemi01,SG,26,LAL,82,2148,13.5,0.577,0.042,0.262,4.4,9.5,7.1,16.7,2.5,1.2,18.8,12.5,,3.1,2.1,5.2,0.116,,0.8,1.2,2,2.2
48,Wayne Cooper\coopewa01,C,26,POR,80,2099,12.4,0.479,0.007,0.272,11.4,21.3,16.3,7.6,0.6,3.6,16.7,18.8,,0.1,2.8,2.9,0.067,,-2.4,1.2,-1.2,0.4
49,Dave Corzine\corzida01,C,26,CHI,82,2496,15.1,0.54,0.002,0.35,10.4,20.3,15.4,8.7,0.9,2.3,17.7,20,,1.9,2,4,0.076,,-0.7,0.2,-0.6,0.9
50,Dave Cowens*\cowenda01,PF,34,MIL,40,1014,12.6,0.485,0.007,0.206,8.3,20.8,14.8,10.9,1.4,0.8,11.6,15.4,,0.9,1.7,2.6,0.123,,-1.1,1.5,0.5,0.6
51,Chubby Cox\coxch01,SG,27,WSB,7,78,1.6,0.366,0.054,0.162,9.8,4.3,7.1,11.5,0,0.7,18.5,25.9,,-0.3,0.1,-0.2,-0.127,,-7,-2.7,-9.7,-0.2
52,Charlie Criss\crissch01,PG,34,MIL,66,922,14.5,0.504,0.083,0.203,1.8,7.4,4.7,19.8,1.4,0,9.7,20.3,,1.3,0.9,2.2,0.113,,-0.5,-2.2,-2.7,-0.2
53,Geoff Crompton\crompge01,C,27,SAS,14,148,9.7,0.428,0,0.147,13.8,21.3,17.7,5.6,0.9,1.8,12.1,11.1,,0.1,0.1,0.2,0.078,,-2.1,0.2,-1.9,0
54,Pat Cummings\cummipa01,C,26,DAL,81,2317,14.6,0.526,0.001,0.223,10.3,21,15.5,8.4,1.1,0.8,14.4,19.2,,2.5,1.5,4,0.084,,0,-0.7,-0.7,0.8
55,Terry Cummings\cummite01,PF,21,SDC,70,2531,22.8,0.557,0.001,0.315,12.6,21.6,16.7,10.9,2.4,1.4,12,26,,6.5,2.2,8.7,0.164,,3.8,-0.3,3.5,3.5
56,Earl Cureton\curetea01,C,25,PHI,73,987,8.1,0.433,0,0.26,9.4,19,14.4,5.5,1.8,1.3,20.9,14.6,,-0.9,1.7,0.8,0.041,,-3.9,1.5,-2.4,-0.1
57,Quintin Dailey\dailequ01,SG,22,CHI,76,2081,14.1,0.508,0.025,0.28,4.5,8.9,6.7,20.3,1.6,0.3,15.3,24.8,,1.3,0.9,2.1,0.049,,0,-2,-2,0
58,Adrian Dantley*\dantlad01,SF,26,UTA,22,887,24.4,0.661,0,0.617,6.9,9.2,8,18.8,1,0,13.7,26.1,,3.8,0.5,4.3,0.232,,6.1,-2,4.1,1.4
59,Brad Davis\davisbr01,PG,27,DAL,79,2323,17.9,0.631,0.068,0.35,1.5,7.7,4.6,31.3,1.6,0.3,16.5,14.8,,6.8,0.5,7.3,0.152,,2.9,-2.5,0.4,1.4
60,Charles Davis\davisch02,SF,24,WSB,74,1161,13.1,0.489,0.019,0.167,7.8,12.5,10.2,10.2,1.3,1.1,13.7,23.7,,-0.3,1.8,1.5,0.061,,-2.3,-0.2,-2.5,-0.1
61,Johnny Davis\davisjo01,SG,27,ATL,53,1465,16.8,0.521,0.032,0.363,2.7,6.6,4.6,32,1.4,0.3,14.8,21.9,,2.3,1.2,3.5,0.113,,1.3,-1.9,-0.6,0.5
62,Mike Davis\davismi03,PF,26,NYK,8,28,21.1,0.486,0,1,12.4,29.7,20.9,0,0,8.8,0,21.9,,0.1,0.1,0.1,0.235,,-4.7,-2.7,-7.5,0
63,Walter Davis\daviswa03,SG,28,PHO,80,2491,19.1,0.548,0.018,0.175,2.9,5.7,4.4,25.1,2.2,0.3,11.9,25.8,,4.9,3.2,8.1,0.156,,2.6,-1.2,1.4,2.2
64,Darryl Dawkins\dawkida01,C,26,NJN,81,2093,13.2,0.619,0,0.384,6.9,15.6,11.3,7.8,1.5,4.2,26.4,20,,0,4,4,0.092,,-2,2.7,0.7,1.5
65,Kenny Dennard\dennake01,PF,24,KCK,22,224,7.6,0.369,0,0.265,9.7,15.5,12.6,3,3.2,0.3,11.6,7.4,,0,0.3,0.3,0.069,,-2.9,2,-0.9,0.1
66,Coby Dietrick\dietrco01,C,34,SAS,8,34,4.9,0.17,0,0.4,6.7,18.6,12.8,19.5,1.4,0,14.5,8.1,,0,0,0,-0.004,,-4.7,0.9,-3.8,0
67,James Donaldson\donalja01,C,25,SEA,82,1789,15.6,0.615,0,0.44,8.2,21.1,14.9,7.3,0.5,3,18.2,16.2,,2.5,2.6,5.1,0.138,,-0.7,1.4,0.6,1.2
68,John Douglas\dougljo01,SG,26,SDC,3,12,7.8,0.363,0.333,0.333,0,10.3,4.7,10,0,0,0,22.3,,0,0,0,0.013,,-3.9,-6.9,-10.8,0
69,Leon Douglas\douglle01,C,28,KCK,5,46,2,0.515,0,0.667,7.1,9.4,8.2,0,0,3.7,20.5,4.1,,0,0,0,0.036,,-4.4,-0.3,-4.7,0
70,John Drew\drewjo01,SF,28,UTA,44,1206,19.6,0.552,0.007,0.584,8.5,11.3,9.9,12.8,1.3,0.3,13.8,31.7,,2.1,0.9,3,0.119,,1.6,-2.9,-1.3,0.2
71,Larry Drew\drewla01,PG,24,KCK,75,2690,18.1,0.545,0.013,0.31,1.8,6.6,4.2,31.6,2.1,0.2,16.4,23.7,,5.1,2.1,7.2,0.128,,2.2,-1.6,0.6,1.8
72,Terry Duerod\duerote01,SG,26,GSW,5,49,4.2,0.474,0,0,0,6.9,3.3,13.9,1.9,1.1,32.1,22.4,,-0.2,0,-0.2,-0.149,,-8.4,-2.2,-10.6,-0.1
73,Mike Dunleavy\dunlemi01,PG,28,SAS,79,1619,14,0.53,0.38,0.302,1.3,7.5,4.5,33.6,2.1,0.1,21.7,18.2,,2.1,1,3.1,0.093,,0.9,-2.7,-1.8,0.1
74,T.R. Dunn\dunntr01,SG,27,DEN,82,2640,11.4,0.524,0.002,0.309,8.8,14.7,11.8,7.9,2.4,0.5,15.9,10,,2.6,1.8,4.4,0.079,,0.5,1.6,2.1,2.8
75,John Duren\durenjo01,PG,24,IND,82,1433,8.2,0.481,0.036,0.15,2.7,5.5,4,17,2.1,0.2,20,13.1,,0,0.4,0.4,0.013,,-2.8,-1.7,-4.5,-0.9
76,Mark Eaton\eatonma01,C,26,UTA,81,1528,11,0.447,0.003,0.255,5.9,24.4,15.4,9.2,0.7,9.2,26.3,13.6,,-2.1,2.9,0.8,0.026,,-6.4,5.5,-0.8,0.5
77,Jerry Eaves\eavesje01,PG,23,UTA,82,1588,13,0.557,0.014,0.43,2.2,5.5,3.9,18.5,1.4,0.1,18.2,20.6,,1.2,0.8,2,0.061,,-1.5,-2.8,-4.2,-0.9
78,Keith Edmonson\edmonke01,SG,22,ATL,32,309,6.8,0.371,0.014,0.194,6.9,6.5,6.7,10.3,1.7,1.1,11.7,23,,-0.6,0.3,-0.3,-0.051,,-5.1,-1.4,-6.4,-0.3
79,Franklin Edwards\edwarfr01,PG,23,PHI,81,1266,14.2,0.509,0.017,0.234,2,5,3.5,24,3,0.3,17.1,20.1,,1.1,1.7,2.7,0.104,,-0.7,-0.8,-1.5,0.2
80,James Edwards\edwarja01,C,27,TOT,31,667,14.5,0.523,0,0.411,9.5,16.7,13.1,8.8,0.9,1.6,13.6,22.4,,0.6,0.7,1.4,0.098,,-1.2,-1,-2.2,0
80,James Edwards\edwarja01,C,27,CLE,15,382,14.7,0.52,0,0.407,10.8,18,14.3,5.4,0.9,2.1,14.5,22.7,,0.2,0.3,0.6,0.074,,-1.6,-1.2,-2.8,-0.1
80,James Edwards\edwarja01,C,27,PHO,16,285,14.4,0.527,0,0.416,7.7,14.9,11.4,13.4,0.8,1,12.4,21.9,,0.4,0.4,0.8,0.131,,-0.6,-0.8,-1.4,0
81,Len Elmore\elmorle01,C,30,NJN,74,975,8.2,0.441,0.004,0.344,9.5,18,13.8,5.1,2.1,2.3,22.8,14.7,,-1,1.9,0.9,0.045,,-5,2.1,-2.9,-0.2
82,Chris Engler\englech01,C,23,GSW,54,369,5.8,0.401,0,0.17,12.2,18.5,15.3,3.7,0.9,2.6,19.2,13.3,,-0.3,0.3,0,-0.006,,-5,-0.5,-5.5,-0.3
83,Alex English*\englial01,SF,29,DEN,82,2988,24.1,0.561,0.006,0.264,8.9,11.5,10.2,19.5,1.7,2.1,11.3,28.9,,8.7,1.6,10.3,0.166,,5.3,-0.6,4.7,5
84,Julius Erving*\ervinju01,SF,32,PHI,72,2421,23.1,0.566,0.006,0.372,7.9,13.3,10.7,16.5,2.2,3,12.6,25.5,,6.8,4.1,10.9,0.217,,4,2.4,6.3,5.1
85,Mike Evans\evansmi01,SG,27,DEN,42,695,8.9,0.504,0.037,0.169,0.6,7.9,4.2,19.5,1.4,0.2,21.4,17.6,,-0.3,0.1,-0.2,-0.01,,-3.1,-2.9,-6.1,-0.7
86,Bruce Flowers\flowebr01,PF,25,CLE,53,699,15.2,0.569,0.01,0.257,11.3,18.2,14.7,10.1,1.3,1,15.8,16.4,,1.1,0.6,1.7,0.119,,0,0.1,0.1,0.4
87,Sleepy Floyd\floydsl01,PG,22,TOT,76,1248,13.8,0.505,0.047,0.342,4.8,7.3,6,15.3,2.1,0.8,14.9,22.4,,1,1.1,2.2,0.083,,-0.9,-1.3,-2.2,-0.1
87,Sleepy Floyd\floydsl01,PG,22,NJN,43,494,12.1,0.479,0.065,0.208,3.7,5.9,4.8,19.3,1.8,1.1,14.5,21.9,,0.2,0.7,0.9,0.089,,-2.1,-1.3,-3.4,-0.2
87,Sleepy Floyd\floydsl01,PG,22,GSW,33,754,15,0.521,0.035,0.434,5.6,8.2,6.8,12.7,2.4,0.6,15.1,22.7,,0.8,0.4,1.3,0.08,,-0.1,-1.3,-1.4,0.1
88,Phil Ford\fordph01,PG,26,TOT,77,1610,10.4,0.525,0.02,0.276,1.3,5.6,3.5,24.1,1.5,0.1,21.2,16.2,,0.7,1.6,2.4,0.07,,-2.3,-1.8,-4.1,-0.8
88,Phil Ford\fordph01,PG,26,NJN,7,163,9.1,0.596,0.029,0.286,0,4.8,2.4,30.4,1.7,0,34.8,14.6,,0,0.2,0.2,0.057,,-4.1,-3,-7.1,-0.2
88,Phil Ford\fordph01,PG,26,MIL,70,1447,10.6,0.519,0.02,0.276,1.4,5.7,3.6,23.4,1.5,0.1,19.7,16.4,,0.7,1.4,2.2,0.072,,-2.1,-1.7,-3.7,-0.6
89,World B. Free\freewo01,SG,29,TOT,73,2638,18.4,0.519,0.032,0.41,3.8,4.8,4.3,18.2,1.8,0.3,11.1,29.6,,4.5,1.2,5.7,0.104,,2.5,-2.6,-0.1,1.3
89,World B. Free\freewo01,SG,29,GSW,19,700,15.9,0.505,0.008,0.409,3.3,3.5,3.4,18.6,1,0.2,10.4,26.9,,1.1,0,1.1,0.077,,1.1,-4,-2.9,-0.2
89,World B. Free\freewo01,SG,29,CLE,54,1938,19.3,0.524,0.04,0.41,4,5.2,4.6,18.1,2.1,0.4,11.3,30.5,,3.4,1.1,4.6,0.113,,3,-2,0.9,1.4
90,Bill Garnett\garnebi02,C,22,DAL,75,1411,15,0.593,0.009,0.545,10.6,20.6,15.5,9,1.6,2.7,17,13.4,,2.6,1.3,3.9,0.133,,0.6,1.4,2.1,1.5
91,Calvin Garrett\garreca01,SF,26,HOU,4,34,6.4,0.421,0.091,0.182,8.9,13.4,11,12.1,0,0,20.2,17.5,,0,0,0,-0.051,,-5,-2.8,-7.8,0
92,George Gervin*\gervige01,SG,30,SAS,78,2830,20.5,0.561,0.021,0.39,4.4,9.1,6.9,14,1.4,1.3,12,29.1,,7.6,1.8,9.4,0.159,,2.7,-1.6,1.1,2.2
93,Artis Gilmore*\gilmoar01,C,33,SAS,82,2797,21.2,0.668,0.007,0.559,12.1,25.8,19.2,6.1,0.7,3.7,18.7,19.4,,7.5,3.5,11,0.189,,2.5,1.1,3.6,4
94,Mike Glenn\glennmi01,SG,27,ATL,73,1124,15.1,0.553,0.002,0.2,1.5,7,4.3,17.3,1.3,0.5,9.7,19.8,,2,0.9,2.9,0.126,,0.2,-1.9,-1.6,0.1
95,Mike Gminski\gminsmi01,C,23,NJN,80,1255,18.4,0.572,0.002,0.528,14,20.3,17.2,6.7,1.3,5.4,19.4,20.4,,1.7,2.6,4.3,0.166,,-1,2.3,1.3,1
96,Glen Gondrezick\gondrgl01,PF,27,DEN,76,1130,13.5,0.508,0.01,0.388,9.6,17.3,13.5,10,3,0.4,12.5,12.9,,1.5,1.1,2.5,0.108,,0.2,0.8,1,0.9
97,Rickey Green\greenri01,PG,28,UTA,78,2783,17.2,0.534,0.014,0.246,2.3,5.7,4.1,34.5,3.5,0.1,17.5,17.8,,3.8,2.8,6.6,0.114,,1.3,-0.7,0.5,1.8
98,Dave Greenwood\greenda01,PF,25,CHI,79,2355,13,0.5,0.006,0.34,9.9,24.9,17.4,8.5,1,2,16.3,15.5,,1.3,2.3,3.6,0.073,,-1.7,1,-0.7,0.8
99,John Greig\greigjo01,SF,21,SEA,9,26,19.9,0.607,0,0.462,8.6,15.7,12.3,0,0,2,11.3,27.2,,0.1,0,0.1,0.182,,-2.3,-7.2,-9.5,0
100,Kevin Grevey\greveke01,SF,29,WSB,41,756,9.5,0.458,0.129,0.235,2.6,4.6,3.6,9.5,1.1,0.5,7.7,19.3,,0.2,0.8,1,0.064,,-2.6,-1.3,-3.9,-0.4
101,Paul Griffin\griffpa01,PF,29,SAS,53,956,8.9,0.579,0,0.655,9.1,15.3,12.3,10.3,1.6,1.4,31.3,9.1,,0.5,0.9,1.4,0.068,,-1,2,0.9,0.7
102,Darrell Griffith\griffda01,SG,24,UTA,77,2787,15.8,0.514,0.085,0.158,3.8,7.3,5.6,15.6,2.2,0.6,13.2,26.9,,0.6,2.2,2.8,0.048,,0.5,-1.3,-0.8,0.9
